ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,2.187752,,,,,,,,,,,,6310ad66-4690-4665-b774-25c98eb67023,84,,,"[33.2, 57.3]",3788744,1,,,,-2.612346,,Left Foot,,,"[12.0, 44.9]",,Ground Pass,,24.560131,,,Yann Sommer,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,4,Switzerland,773,"['0702dff5-8521-4f20-a753-5936a05f06f2', '86600b6a-861c-47cb-984a-d4f1555b2570']",21,,,,,,,,,,,,,,Switzerland,00:01:21.754,Pass,True,33.2,57.3,12.0,44.9,,,
,,,,,,,,,,,,,,,,2.223661,,,,,,,,,,,,6cf092b8-87dd-4943-b337-5babdb85114b,88,,,"[9.7, 36.7]",3788744,1,,,,0.10827059,,Left Foot,,,"[55.7, 41.7]",,High Pass,,46.270943,Incomplete,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,4,Switzerland,773,"['243cb656-f74f-4093-907d-330267739698', '33a096d0-91dd-4048-a701-404c04fdd5b6']",25,,,,,,,,,,,,,,Switzerland,00:01:25.728,Pass,True,9.7,36.7,55.7,41.7,,,
,,,,,,,,,,,,,,,,0.738348,,,,,,,,,,,,243cb656-f74f-4093-907d-330267739698,89,,,"[64.4, 38.4]",3788744,1,,,,0.4497596,,Other,,,"[70.2, 41.2]",,Low Pass,,6.440497,,,Aaron Ramsey,,,,,,Recovery,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,5,Wales,907,"['08a0b28c-a275-49b9-a8e8-409b15d64879', '6cf092b8-87dd-4943-b337-5babdb85114b']",27,,,,,,,,,,,,,,Wales,00:01:27.951,Pass,,64.4,38.4,70.2,41.2,,,
,,,,,,,,,,,,,,,,0.861837,,,,,,,,,,,,33188137-a971-4d5f-af8d-40d0368846d5,92,,,"[70.4, 41.2]",3788744,1,,,,-1.3567356,,Right Foot,,,"[72.4, 32.0]",,Low Pass,,9.414882,,,Joe Allen,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,5,Wales,907,"['65c1e3c0-2a89-4ad0-802b-d53137f3076d', 'c32f42e6-fb4e-4edc-a64d-bfb38b360c61']",28,,,,,,,,,,,,,,Wales,00:01:28.690,Pass,True,70.4,41.2,72.4,32.0,,,
,,,,,,,,,,,,,,,,2.205367,,,,,,,,,,,,ecb0f1a8-b8f8-4dc1-b493-aaa73f857f73,95,,,"[78.6, 30.9]",3788744,1,,,,-0.75848955,,Right Foot,,,"[103.4, 7.4]",,Ground Pass,,34.165627,,,Daniel James,,,,,,,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,5,Wales,907,['a7b83100-f878-441a-9cfc-a2e2cdc60d8f'],30,,,,,,,,,,,,,,Wales,00:01:30.885,Pass,,78.6,30.9,103.4,7.4,,,
,,,,,,,,,,,,,,,,1.17834,,,,,,,,,,,,0b564bbe-4a68-4350-aa6d-94a3892b7b75,98,,,"[110.0, 9.3]",3788744,1,,,,1.3432288,,Left Foot,True,,"[116.6, 37.8]",,High Pass,,29.25423,Incomplete,,Kieffer Roberto Francisco Moore,,,,,,,1,Regular Play,Daniel James,11252.0,Left Midfield,5,Wales,907,"['4b5193f4-3878-4dbf-b7a9-dde362513471', 'f9e60b1f-2afd-415b-abd6-f6d1325a3d0d']",34,,,,,,,,,,,,,,Wales,00:01:34.590,Pass,,110.0,9.3,116.6,37.8,,,
,,,,,,,,,,,,,,,,0.470029,,,,,,,,,,,,4712bd06-33b8-4252-bf60-bfe79affc15c,101,,,"[8.6, 43.4]",3788744,1,True,,,0.90237826,,Keeper Arm,,,"[28.5, 68.6]",,Ground Pass,,32.109966,,,Nico Elvedi,,,,,,,1,From Keeper,Yann Sommer,5550.0,Goalkeeper,6,Switzerland,773,['74705071-2440-4ca0-a169-789271c46e6d'],48,,,,,,,,,,,,,,Switzerland,00:01:48.274,Pass,,8.6,43.4,28.5,68.6,,,
,,,,,,,,,,,,,,,,1.824281,,,,,,,,,,,,34ac2d51-f6e4-45ec-9072-59398a4cb304,103,,,"[23.4, 66.5]",3788744,1,True,,,-2.2733803,,Right Foot,,,"[11.8, 52.8]",,Ground Pass,,17.951323,,,Fabian Lukas Schär,,,,,,,1,From Keeper,Nico Elvedi,8814.0,Right Center Back,6,Switzerland,773,['266e9664-9763-45f2-bb0d-6a30e5820f8e'],50,,,,,,,,,,,,,,Switzerland,00:01:50.091,Pass,,23.4,66.5,11.8,52.8,,,
,,,,,,,,,,,,,,,,1.105544,,,,,,,,,,,,d0d01781-320d-456e-922b-bcb4ee5fbe68,105,,,"[13.7, 52.6]",3788744,1,,,,1.0116715,,Left Foot,,,"[24.4, 69.7]",,Ground Pass,,20.171762,,,Nico Elvedi,,,,,,,1,From Keeper,Fabian Lukas Schär,5537.0,Center Back,6,Switzerland,773,['7cb621bf-18e6-40ba-901e-a01165be9e75'],56,,,,,,,,,,,,,,Switzerland,00:01:56.567,Pass,,13.7,52.6,24.4,69.7,,,
,,,,,,,,,,,,,,,,1.177288,,,,,,,,,,,,4830258e-4957-4dfe-9ecb-07644096e291,108,,,"[24.4, 70.5]",3788744,1,,,,0.2644036,,Right Foot,,,"[47.3, 76.7]",,Ground Pass,,23.72446,,,Kevin Mbabu,,,,,,,1,From Keeper,Nico Elvedi,8814.0,Right Center Back,6,Switzerland,773,['c43f1e81-7925-47db-9020-6ecf63849083'],59,,,,,,,,,,,,,,Switzerland,00:01:59.157,Pass,,24.4,70.5,47.3,76.7,,,
,,,,,,,,,,,,,,,,1.967406,,,,,,,,,,,,572fda35-dbc2-4f7c-ae6f-b2dfb77655ff,112,,,"[43.9, 76.7]",3788744,2,,,,-2.5025098,,Left Foot,,,"[22.1, 60.5]",,Ground Pass,,27.160265,,,Fabian Lukas Schär,,,,,,,1,From Keeper,Kevin Mbabu,16027.0,Right Wing Back,6,Switzerland,773,"['dbe202a8-07ee-41df-ae57-9aafe95cb9ad', 'de636e41-d4f3-4bee-a941-bb809717ca6b']",1,,,,,,,,,,,,,,Switzerland,00:02:01.955,Pass,True,43.9,76.7,22.1,60.5,,,
,,,,,,,,,,,,,,,,1.027893,,,,,,,,,,,,cd8abb0b-efda-49b9-a18c-bd6316141b3f,115,,,"[35.1, 53.9]",3788744,2,,,,-0.20356289,,Right Foot,,,"[56.9, 49.4]",,Ground Pass,,22.259605,Incomplete,,Breel-Donald Embolo,,,,,,,1,From Keeper,Fabian Lukas Schär,5537.0,Center Back,6,Switzerland,773,"['0ba6c2b4-b320-452a-9457-744b6e85cd43', '65f648c9-0007-463e-af1f-8fedbd0abe2f']",7,,,,,,,,,,,,,,Switzerland,00:02:07.242,Pass,,35.1,53.9,56.9,49.4,,,
,,,,,,,,,,True,,,,,,0.912697,,,,,,,,,,,,0ba6c2b4-b320-452a-9457-744b6e85cd43,118,,,"[63.2, 30.7]",3788744,2,,,,-0.16514868,,Right Foot,,,"[69.2, 29.7]",,Ground Pass,,6.0827627,,,Aaron Ramsey,,,,,,Interception,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,7,Wales,907,"['1d6092ab-8e9f-4cf9-9188-1e56c00cb0dc', 'bdfc296b-2e4a-4fbb-a11d-24b9c6aebd93', 'cd8abb0b-efda-49b9-a18c-bd6316141b3f']",8,,,,,,,,,,,,,,Wales,00:02:08.270,Pass,True,63.2,30.7,69.2,29.7,,,
,,,,,,,,,,,,,,,,0.742364,,,,,,,,,,,,87b00a71-5d59-4658-b5b2-c3c9a11fc785,121,,,"[76.2, 36.9]",3788744,2,,,,1.2068174,,Right Foot,,,"[79.4, 45.3]",,Ground Pass,,8.988882,,,Gareth Frank Bale,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,7,Wales,907,['3e6e95f3-ee5e-42f0-ac5d-3f9149c64dcc'],11,,,,,,,,,,,,,,Wales,00:02:11.586,Pass,,76.2,36.9,79.4,45.3,,,
,,,,,,,,,,,,,,,,1.247275,,,,,,,,,,,,d226ef16-7c7e-4c9a-9a86-02c0d3df1291,125,,,"[91.0, 49.3]",3788744,2,,,,0.6682894,,Left Foot,,,"[108.1, 62.8]",,Ground Pass,,21.786694,,,Connor Roberts,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Midfield,7,Wales,907,"['6b6e0219-d7cc-4ab0-9be0-c4e735dadf00', 'bc2bbeb9-177c-4edf-b222-4a4662868b79']",15,,,,,,,,,,,,,,Wales,00:02:15.303,Pass,True,91.0,49.3,108.1,62.8,,,
,,,,,,,,,,,,,,,,1.111302,,,,,,,,,,,,715e7014-31ad-4fb7-aaaf-92f04d5ed708,129,,,"[115.1, 55.3]",3788744,2,,,,-1.5818456,,Right Foot,True,,"[114.9, 37.2]",,Ground Pass,,18.101105,Incomplete,,Daniel James,,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Back,7,Wales,907,"['7dfdf31a-2dbe-4132-8b00-5d9dc0ceedb0', '89669b02-93bd-4c1b-9642-97893a0e9f46', 'f238e9cb-b3fd-45d4-8269-bfe9d25053e6']",17,,,,,,,,,,,,,,Wales,00:02:17.692,Pass,True,115.1,55.3,114.9,37.2,,,
,,,,,,,,,,,,,,,,1.634698,,,,,,,,,,,,40cebe74-5ade-4394-81f7-ef6fefe521ef,134,,,"[84.3, 57.7]",3788744,2,,,,-1.5807463,,Left Foot,,,"[83.9, 17.5]",,High Pass,,40.20199,,,Ben Davies,,,True,,,,1,Regular Play,Gareth Frank Bale,6399.0,Right Midfield,7,Wales,907,['84b31d20-6650-46d9-a678-6c3ed9f79479'],26,,,,,,,,,,,,,,Wales,00:02:26.865,Pass,,84.3,57.7,83.9,17.5,,,
,,,,,,,,,,,,,,,,1.544459,,,,,,,,,,,,9f7bfd8f-3e8c-4c45-bd96-b2fcbe5bf63f,136,,,"[83.9, 17.5]",3788744,2,,,,0.43833655,,Head,,,"[93.5, 22.0]",,High Pass,,10.602358,,,Daniel James,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,7,Wales,907,['fba486be-5f32-4146-aa13-384e7bcd4d75'],28,,,,,,,,,,,,,,Wales,00:02:28.500,Pass,,83.9,17.5,93.5,22.0,,,
,,,,,,,,,,,,,,,,1.540142,,,,,,,,,,,,3a8d8298-4944-4cf0-8e1c-9457c5116e35,138,,,"[91.0, 21.3]",3788744,2,,,,-2.4481332,,Right Foot,,,"[83.3, 14.9]",,High Pass,,10.012492,,,Ben Davies,,,,,,,1,Regular Play,Daniel James,11252.0,Left Midfield,7,Wales,907,['2d02c13b-263b-4a34-806b-c3ccbe5af31a'],30,,,,,,,,,,,,,,Wales,00:02:30.044,Pass,,91.0,21.3,83.3,14.9,,,
,,,,,,,,,,,,,,,,1.284356,,,,,,,,,,,,7fa0ec5f-cd17-4a35-82a7-22c7211b81ea,142,,,"[83.3, 14.9]",3788744,2,,,,-0.7732037,,Left Foot,,,"[91.6, 6.8]",,Low Pass,,11.597413,,,Daniel James,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,7,Wales,907,"['79e8078f-6de2-4949-8c9c-037e4b061383', '7c925560-a683-4089-8b64-9bf79fde22c5']",32,,,,,,,,,,,,,,Wales,00:02:32.178,Pass,True,83.3,14.9,91.6,6.8,,,
,,,,,,,,,,,,,,,,1.245781,,,,,,,,,,,,f7f6e73a-561d-46e9-aa5d-a04937a64224,145,,,"[91.2, 5.9]",3788744,2,,,,2.872425,,Right Foot,,,"[70.9, 11.5]",,Ground Pass,,21.058252,,,Joe Allen,,,,,,,1,Regular Play,Daniel James,11252.0,Left Midfield,7,Wales,907,['24ddddbb-4c6c-4af1-80b8-afc847fee716'],34,,,,,,,,,,,,,,Wales,00:02:34.296,Pass,,91.2,5.9,70.9,11.5,,,
,,,,,,,,,,,,,,,,1.227281,,,,,,,,,,,,f750eee8-764d-45b3-baed-fe4e633fa1c1,148,,,"[69.2, 13.0]",3788744,2,,,,1.8592259,,Right Foot,,,"[63.8, 31.2]",,Ground Pass,,18.984203,,,Joseff Morrell,,,,,,,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,7,Wales,907,['0c4c4389-e5d6-42d0-930f-7830db5e2aa0'],36,,,,,,,,,,,,,,Wales,00:02:36.180,Pass,,69.2,13.0,63.8,31.2,,,
,,,,,,,,,,,,,,,,1.75261,,,,,,,,,,,,5dc6dea5-0f45-4f7a-8388-d511e0eff250,151,,,"[63.6, 37.4]",3788744,2,,,,1.4081589,,Right Foot,,,"[68.9, 69.7]",,Ground Pass,,32.73194,,,Connor Roberts,,,,,,,1,Regular Play,Joseff Morrell,22074.0,Right Center Midfield,7,Wales,907,['279b8c5e-10c4-4765-96b8-cf5bfeda78e8'],39,,,,,,,,,,,,,,Wales,00:02:39.474,Pass,,63.6,37.4,68.9,69.7,,,
,,,,,,,,,,,,,,,,1.197017,,,,,,,,,,,,53d2d589-5877-4778-b70f-29c415e6363a,154,,,"[68.5, 69.7]",3788744,2,,,,-1.0754851,,Right Foot,,,"[77.9, 52.3]",,Ground Pass,,19.776754,,,Gareth Frank Bale,,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Back,7,Wales,907,['5e413422-945a-4069-85bf-f4aca3e5842a'],42,,,,,,,,,,,,,,Wales,00:02:42.729,Pass,,68.5,69.7,77.9,52.3,,,
,,,,,,,,,,,,,,,,0.893004,,,,,,,,,,,,2f83ed46-a28a-4589-b7e4-7e7c319bb1d8,160,,,"[47.1, 34.2]",3788744,2,,,,0.0,,Right Foot,,,"[64.0, 34.2]",,Ground Pass,,16.9,,,Xherdan Shaqiri,,,,,,Recovery,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,8,Switzerland,773,['b799ba22-31eb-4f91-a29e-d6951dbb7147'],46,,,,,,,,,,,,,,Switzerland,00:02:46.036,Pass,,47.1,34.2,64.0,34.2,,,
,,,,,,,,,,,,,,,,3.028344,,,,,,,,,,,,53ffa9df-42e9-4be1-bbf0-7a41ef1d72e4,163,,,"[72.1, 37.6]",3788744,2,,,,0.84201777,,Left Foot,,,"[95.4, 63.7]",,Ground Pass,,34.98714,,,Haris Seferović,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Center Attacking Midfield,8,Switzerland,773,['fd5f88d2-4800-4182-8f7a-9ecad11318cb'],48,,,,,,,,,,,,,,Switzerland,00:02:48.222,Pass,,72.1,37.6,95.4,63.7,,,
,,,,,,,,,,,,,,,,1.446679,,,,,,,,,,,,015b2cc6-598c-43f9-b21a-7228012ac5b1,167,,,"[71.3, 66.0]",3788744,2,,,,-2.169061,,Left Foot,,,"[57.6, 45.9]",,Ground Pass,,24.324884,,,Fabian Lukas Schär,,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,8,Switzerland,773,['2d45a326-50a8-4dc0-80a6-020c3dc48cb6'],56,,,,,,,,,,,,,,Switzerland,00:02:56.494,Pass,,71.3,66.0,57.6,45.9,,,
,,,,,,,,,,,,,,,,1.716029,,,,,,,,,,,,7f8e9b37-48a0-40a7-b7b3-ecbb01daa231,170,,,"[57.6, 45.9]",3788744,2,,,,-1.2108479,,Right Foot,,,"[64.6, 27.3]",,Ground Pass,,19.8736,,,Manuel Obafemi Akanji,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Center Back,8,Switzerland,773,['acabacce-c172-4aa1-91f8-434045812be1'],58,,,,,,,,,,,,,,Switzerland,00:02:58.884,Pass,,57.6,45.9,64.6,27.3,,,
,,,,,,,,,,,,,,,,3.471675,,,,,,,,,,,,522af2d3-c46f-4b80-b382-f439e8005daa,173,,,"[78.3, 27.8]",3788744,3,,,,1.3249164,,Left Foot,,,"[91.4, 80.0]",,High Pass,,53.818676,Out,,Kevin Mbabu,,,True,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,8,Switzerland,773,['e844516b-bba1-4093-b0fa-93f9d2689644'],5,,,,,,,,,,,,,,Switzerland,00:03:05.199,Pass,,78.3,27.8,91.4,80.0,,,
,,,,,,,,,,,,,,,,2.00534,,,,,,,,,,,,3ddf5796-36a9-461c-8e30-b604c91aff81,175,,,"[35.1, 0.1]",3788744,3,,,,0.094951704,,,,,"[56.1, 2.1]",,High Pass,,21.095022,Unknown,,Kieffer Roberto Francisco Moore,,,,,,Throw-in,1,From Throw In,Ben Davies,3086.0,Left Back,9,Wales,907,['5dd36513-33e9-462d-bc19-d0bb26d79308'],34,,,,,,,,,,,,,,Wales,00:03:34.431,Pass,,35.1,0.1,56.1,2.1,,,
,,,,,,,,,,,,,,,,2.17224,,,,,,,,,,,,d4114830-1052-4762-a104-4b4234e0fd72,179,,,"[49.0, 77.8]",3788744,3,True,,,-1.4845908,,Right Foot,,,"[49.7, 69.7]",,Ground Pass,,8.130191,,,Remo Freuler,,,,,,Free Kick,1,From Free Kick,Nico Elvedi,8814.0,Right Center Back,10,Switzerland,773,['3e361fbb-d845-45f9-8927-223eed2da68e'],54,,,,,,,,,,,,,,Switzerland,00:03:54.667,Pass,,49.0,77.8,49.7,69.7,,,
,,,,,,,,,,,,,,,,1.694499,,,,,,,,,,,,9385b7f1-6e55-408c-a655-54a3b8f74b74,181,,,"[49.7, 68.8]",3788744,3,,,,-1.6412677,,Right Foot,,,"[47.3, 34.8]",,Ground Pass,,34.084602,,,Manuel Obafemi Akanji,,,,,,,1,From Free Kick,Remo Freuler,6983.0,Right Defensive Midfield,10,Switzerland,773,['f352c909-70dd-4b56-8ac7-b7656818702f'],56,,,,,,,,,,,,,,Switzerland,00:03:56.997,Pass,,49.7,68.8,47.3,34.8,,,
,,,,,,,,,,,,,,,,1.224975,,,,,,,,,,,,502a41c2-6f34-4278-9734-eb280a2fb27d,184,,,"[54.4, 26.3]",3788744,4,,,,-0.7737028,,Right Foot,,,"[71.7, 9.4]",,Ground Pass,,24.184706,,,Ricardo Iván Rodríguez Araya,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,10,Switzerland,773,['47f92e56-2f6a-46ec-95a5-a51a50027217'],0,,,,,,,,,,,,,,Switzerland,00:04:00.558,Pass,,54.4,26.3,71.7,9.4,,,
,,,,,,,,,,,,,,,,0.956749,,,,,,,,,,,,99032a78-6c3b-46e6-8c10-0b054cc8359d,187,,,"[78.1, 10.9]",3788744,4,,,,0.59464264,,Left Foot,,,"[95.4, 22.6]",,High Pass,,20.884922,Incomplete,,Haris Seferović,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,10,Switzerland,773,"['3138adee-1117-4640-a497-bfa6c359f3b8', 'fd377eef-c3f4-46d2-b3f4-c2c50e4cc73d']",4,,,,,,,,,,,,,,Switzerland,00:04:04.003,Pass,,78.1,10.9,95.4,22.6,,,
,,,,,,,,,,,,,,,,2.29736,,,,,,,,,,,,84fb0283-ecef-4f1c-ac9a-547ba50116cc,190,,,"[69.3, 0.1]",3788744,4,True,,,2.3029532,,,,,"[54.2, 16.9]",,Low Pass,,22.588715,,,Manuel Obafemi Akanji,,,,,,Throw-in,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Wing Back,11,Switzerland,773,['d614735b-00f3-4d94-8af4-db7b5ee8fb50'],10,,,,,,,,,,,,,,Switzerland,00:04:10.772,Pass,,69.3,0.1,54.2,16.9,,,
,,,,,,,,,,,,,,,,1.4983,,,,,,,,,,,,29d44719-ff6a-4063-a311-002aef8322f8,192,,,"[54.2, 16.9]",3788744,4,,,,1.9142398,,Right Foot,,,"[48.8, 32.0]",,Ground Pass,,16.03652,,,Fabian Lukas Schär,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,11,Switzerland,773,['729b5163-e94d-4194-95c4-bcac46a7e159'],14,,,,,,,,,,,,,,Switzerland,00:04:14.070,Pass,,54.2,16.9,48.8,32.0,,,
,,,,,,,,,,,,,,,,1.365408,,,,,,,,,,,,b911ab38-c29c-4c51-b5ac-ca5df19998a6,195,,,"[48.8, 32.0]",3788744,4,,,,-1.2622277,,Right Foot,,,"[53.9, 16.0]",,Ground Pass,,16.793154,,,Manuel Obafemi Akanji,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Center Back,11,Switzerland,773,['36c48ec8-d250-4cda-b890-e3dc7b262571'],16,,,,,,,,,,,,,,Switzerland,00:04:16.571,Pass,,48.8,32.0,53.9,16.0,,,
,,,,,,,,,,,,,,,,0.765355,,,,,,,,,,,,3eb76057-8b17-4171-aba0-401d6d8a4226,198,,,"[72.1, 15.4]",3788744,4,,,,1.6342033,,Left Foot,,,"[71.3, 28.0]",,Ground Pass,,12.625371,,,Granit Xhaka,,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Left Center Back,11,Switzerland,773,['c657a80a-49ec-47c3-803f-060b1c5cc382'],21,,,,,,,,,,,,,,Switzerland,00:04:21.699,Pass,,72.1,15.4,71.3,28.0,,,
,,,,,,,,,,,,,,,,1.630407,,,,,,,,,,,,330c2e0c-c801-451e-b7a1-214a50f6d52f,202,,,"[70.6, 28.4]",3788744,4,,,,2.0005586,,Left Foot,,,"[56.3, 59.6]",,Ground Pass,,34.320984,,,Nico Elvedi,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,11,Switzerland,773,"['306a8ccd-cf62-4a95-b379-2ff5ce7162b3', '663a2bae-4400-44c2-b1a8-bfa9b2a34213']",23,,,,,,,,,,,,,,Switzerland,00:04:23.572,Pass,True,70.6,28.4,56.3,59.6,,,
,,,,,,,,,,,,,,,,2.509691,,,,,,,,,,,,18646161-f72c-4be0-8b34-901d54031839,205,,,"[56.3, 59.6]",3788744,4,,,,0.69287956,,Right Foot,,,"[77.5, 77.2]",,Ground Pass,,27.553585,,,Kevin Mbabu,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Right Center Back,11,Switzerland,773,['abd04199-9053-49bb-a553-7443fc4c5cb1'],26,,,,,,,,,,,,,,Switzerland,00:04:26.295,Pass,,56.3,59.6,77.5,77.2,,,
,,,,,,,,,,,,,,,,0.999249,,,,,,,,,,,,4b3d2ad0-b042-4607-a101-eca40c840faf,207,,,"[77.5, 77.2]",3788744,4,,,,-1.1684753,,Right Foot,,,"[83.5, 63.1]",,Ground Pass,,15.323511,,,Haris Seferović,,,,,,,1,From Throw In,Kevin Mbabu,16027.0,Right Wing Back,11,Switzerland,773,['7a74d38a-6e6b-4965-9011-6df7507f69bd'],28,,,,,,,,,,,,,,Switzerland,00:04:28.805,Pass,,77.5,77.2,83.5,63.1,,,
,,,,,,,,,,,,,,,,1.174613,,,,,,,,,,,,3257be14-d532-49b6-aecb-fb045e9e5590,210,,,"[85.4, 63.9]",3788744,4,,,,0.098365724,,Left Foot,,,"[100.6, 65.4]",,Ground Pass,,15.273834,Incomplete,,Remo Freuler,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,11,Switzerland,773,"['a2830470-de9c-427e-a3ed-5b281e96673c', 'fe288408-f6e8-4941-9196-37422c968865']",30,,,,,,,,,,,,,,Switzerland,00:04:30.645,Pass,,85.4,63.9,100.6,65.4,,,
,,,,,,,,,,True,,,,,,1.613672,,,,,,,,,,,,a2830470-de9c-427e-a3ed-5b281e96673c,212,,,"[19.5, 14.7]",3788744,4,,,,0.18092646,,Right Foot,,,"[27.7, 16.2]",,Ground Pass,,8.336066,,,Joe Allen,,,,,,Interception,1,Regular Play,Ben Davies,3086.0,Left Back,12,Wales,907,"['3257be14-d532-49b6-aecb-fb045e9e5590', '9dc969eb-6580-4e09-a87a-64e0ce4c01d3']",31,,,,,,,,,,,,,,Wales,00:04:31.820,Pass,,19.5,14.7,27.7,16.2,,,
,,,,,,,,,,,,,,,,1.049141,,,,,,,,,,,,6156f0b4-f698-435f-a4c8-febd5ae2a2f3,214,,,"[27.7, 16.2]",3788744,4,,,,-0.6669082,,Right Foot,,,"[41.8, 5.1]",,Ground Pass,,17.944916,,,Daniel James,,,,,,,1,Regular Play,Joe Allen,10931.0,Center Defensive Midfield,12,Wales,907,['7c32b49e-7d58-4316-bec8-1d63b7c6f9e0'],33,,,,,,,,,,,,,,Wales,00:04:33.433,Pass,,27.7,16.2,41.8,5.1,,,
,,,,,,,,,,,,,,,,1.084255,,,,,,,,,,,,6f2ed2c3-5852-4d80-85e0-61d3064b25ee,218,,,"[40.7, 5.3]",3788744,4,,,,1.2490457,,Right Foot,,,"[42.2, 9.8]",,Ground Pass,,4.7434163,,,Aaron Ramsey,,,,,,,1,Regular Play,Daniel James,11252.0,Left Midfield,12,Wales,907,['7ef22932-6f22-4323-a5ab-5d639373a9e1'],34,,,,,,,,,,,,,,Wales,00:04:34.514,Pass,,40.7,5.3,42.2,9.8,,,
,,,,,,,,,,,,,,,,0.380424,,,,,,,,,,,,d0056701-b0e0-47a6-a24c-5089027cba03,222,,,"[46.5, 3.6]",3788744,4,,,,0.0,,Left Foot,,,"[53.1, 3.6]",,Ground Pass,,6.6,Incomplete,,Daniel James,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Center Midfield,12,Wales,907,"['4c92f244-1986-4f58-8020-5208132945a8', '71291165-36d9-4556-a8ff-0443d8ec8767', '7a416d22-ccf4-4df4-bab5-63280abad9b0']",36,,,,,,,,,,,,,,Wales,00:04:36.557,Pass,True,46.5,3.6,53.1,3.6,,,
,,,,,,,,,,,,,,,,1.002671,,,,,,,,,,,,a8ed7177-9f04-468d-923b-de648480cdf5,226,,,"[66.4, 75.7]",3788744,4,,,,-1.8925469,,Right Foot,,,"[64.6, 70.3]",,Ground Pass,,5.6920996,,,Granit Xhaka,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,13,Switzerland,773,['ef4f908b-0468-4816-b30a-9775cc7ab2a2'],37,,,,,,,,,,,,,,Switzerland,00:04:37.855,Pass,,66.4,75.7,64.6,70.3,,,
,,,,,,,,,,,,,,,,1.455901,,,,,,,,,,,,0cd0b92b-83d3-47d4-8950-e1d3b992c004,229,,,"[71.5, 64.3]",3788744,4,,,,0.64987046,,Left Foot,,,"[89.0, 77.6]",,Ground Pass,,21.980446,,,Kevin Mbabu,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,13,Switzerland,773,['2c113196-94f9-4881-a61c-8ee2d0ce73f5'],43,,,,,,,,,,,,,,Switzerland,00:04:43.547,Pass,,71.5,64.3,89.0,77.6,,,
