bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,0.219627,,,,,,,,,,,,,7732276d-f9e1-4020-82f5-e97e1f3efb00,141,,"[16.9, 21.0]",3788759,4,,,,1.8650309,,Right Foot,,,"[14.9, 27.6]",Ground Pass,,6.8963757,Incomplete,,Kalvin Phillips,,,,,,Recovery,1,From Throw In,Raheem Sterling,3233.0,Left Wing,9,Scotland,942,"['75b0733d-22b0-4483-ba64-70ec24eec2d9', 'af040463-ff44-47e0-b44b-29bca3a9a7fc', 'ed3b0baa-a258-427b-9b87-da6844b41950']",6,,,,,,,,,,,,,,England,00:04:06.227,Pass,True,16.9,21.0,14.9,27.6,,,
,,,,,,,,,,,,,,,,,0.703544,,,,,,,,,,,,,b48d1977-a9a2-48d6-900c-cec33db15391,144,,"[102.0, 36.9]",3788759,4,,,,2.2991138,,Right Foot,,,"[98.7, 40.6]",Ground Pass,,4.9578223,,,Callum McGregor,,,,,,Recovery,1,From Throw In,Che Adams,9466.0,Right Center Forward,9,Scotland,942,['b111801b-2fab-4a93-830b-0abc4e40d220'],8,,,,,,,,,,,,,,Scotland,00:04:08.026,Pass,,102.0,36.9,98.7,40.6,,,
,,,,,,,,,,,,,,,,,1.191548,,,,,,,,,,,,,59ca908b-a480-4589-b404-b7f1255e3fef,151,,"[15.4, 33.7]",3788759,4,,,,2.5256076,,Left Foot,,,"[6.5, 40.0]",Ground Pass,,10.904128,,,Jordan Pickford,,,,,,Recovery,1,From Throw In,Luke Shaw,3382.0,Left Back,9,Scotland,942,['fc2ade91-71d5-4eb5-9539-d14a8764b64f'],10,,,,,,,,,,,,,,England,00:04:10.539,Pass,,15.4,33.7,6.5,40.0,,,
,,,,,,,,,,,,,,,,,7.015047,,,,,,,,,,,,,3ed1b290-bac5-44d6-ac02-6ca806a8ea0a,153,,"[6.5, 40.0]",3788759,4,,,,-0.38889727,,Left Foot,,,"[100.7, 1.4]",High Pass,,101.801765,Out,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,9,Scotland,942,,11,,,,,,,,,,,,,,England,00:04:11.731,Pass,,6.5,40.0,100.7,1.4,,,
,,,,,,,,,,,,,,,,,1.560777,,,,,,,,,,,,,4994bf93-93b7-4828-b62e-d8cf5f831fb1,154,,"[28.6, 80.0]",3788759,4,,,,-0.5333497,,,,,"[47.4, 68.9]",High Pass,,21.832315,,,Lyndon Dykes,,,,,,Throw-in,1,From Throw In,"Stephen O""Donnell",9048.0,Right Wing Back,10,Scotland,942,['52829d1d-8cdc-42e1-b701-4465c639cd0d'],40,,,,,,,,,,,,,,Scotland,00:04:40.797,Pass,,28.6,80.0,47.4,68.9,,,
,,,,,,,,,,,,,,,,,0.751681,,,,,,,,,,,,,17abe879-c62f-470f-bf91-7ba328a47a84,156,,"[47.4, 68.9]",3788759,4,,,,-0.359707,,Head,,,"[59.1, 64.5]",Low Pass,,12.5,Incomplete,,Che Adams,,,,,,,1,From Throw In,Lyndon Dykes,29571.0,Left Center Forward,10,Scotland,942,"['017b13c3-f0f8-4868-9637-fda01dd73e80', '49e54aaa-8f0a-48e2-894f-9747bd6f8188']",42,,,,,,,,,,,,,,Scotland,00:04:42.358,Pass,,47.4,68.9,59.1,64.5,,,
,,,,,,,,,,,,,,,,,0.17956,,,,,,,,,,,,,afd4f601-c652-44fa-bdce-1aecba6a76bc,160,,"[70.4, 30.2]",3788759,4,,,,-0.06241881,,Right Foot,,,"[73.6, 30.0]",Ground Pass,,3.206244,Incomplete,,,,,,,,Recovery,1,From Throw In,Kalvin Phillips,4706.0,Right Center Midfield,10,Scotland,942,"['2cde971b-9ff5-4f0d-9136-45962c3c33f6', '9dc92c3d-8aa8-4793-b008-984ed6486f78']",45,,,,,,,,,,,,,,England,00:04:45.152,Pass,True,70.4,30.2,73.6,30.0,,,
,,,,,,,,,,,,,,,,,2.184967,,,,,,,,,,,,,2ddf5acc-342d-41b8-930f-9351400441bc,167,,"[73.6, 24.1]",3788759,5,True,,,2.615644,,Left Foot,,,"[53.1, 36.0]",Ground Pass,,23.703587,,,Tyrone Mings,,,,,,Free Kick,1,From Free Kick,Declan Rice,3943.0,Center Defensive Midfield,12,England,768,['0f28a37e-c3aa-4760-9b60-0cc8798fd833'],6,,,,,,,,,,,,,,England,00:05:06.026,Pass,,73.6,24.1,53.1,36.0,,,
,,,,,,,,,,,,,,,,,1.810423,,,,,,,,,,,,,0d268b66-4424-43b4-b261-677582de7283,169,,"[55.5, 42.3]",3788759,5,,,,1.2821687,,Left Foot,,,"[66.1, 78.0]",Ground Pass,,37.240437,,,Reece James,,,,,,,1,From Free Kick,Tyrone Mings,3323.0,Left Center Back,12,England,768,['38b05d39-ceee-4be2-b802-28d0128e5b2a'],10,,,,,,,,,,,,,,England,00:05:10.120,Pass,,55.5,42.3,66.1,78.0,,,
,,,,,,,,,,,,,,,,,1.05697,,,,,,,,,,,,,b95aa6df-2826-43cc-a5c5-228775d935fb,172,,"[71.0, 74.0]",3788759,5,,,,0.47469687,,Left Foot,,,"[78.2, 77.7]",Ground Pass,,8.09506,,,Philip Foden,,,,,,,1,From Free Kick,Reece James,9550.0,Right Back,12,England,768,['fbb59686-1857-4e82-9ad9-5ad8d27bca50'],14,,,,,,,,,,,,,,England,00:05:14.176,Pass,,71.0,74.0,78.2,77.7,,,
,,,,,,,,,,,,,,,,,2.113555,,,,,,,,,,,,,65902ccd-154b-4b08-ac6c-efc2cbfd6685,178,,"[66.7, 76.9]",3788759,5,,,,-3.1244123,,Right Foot,,,"[37.6, 76.4]",Ground Pass,,29.104296,,,John Stones,,,,,,Free Kick,1,From Free Kick,Reece James,9550.0,Right Back,13,England,768,['793e06c5-778c-43c5-8edb-9ed6e97afb86'],38,,,,,,,,,,,,,,England,00:05:38.723,Pass,,66.7,76.9,37.6,76.4,,,
,,,,,,,,,,,,,,,,,1.233324,,,,,,,,,,,,,50b99634-31a4-45db-855e-d209e5e4319c,181,,"[40.5, 54.4]",3788759,5,,,,1.2103746,,Right Foot,,,"[48.0, 74.3]",Ground Pass,,21.266405,,,Reece James,,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,13,England,768,['54171812-2c42-4c86-bb62-b8fe422046e4'],48,,,,,,,,,,,,,,England,00:05:48.534,Pass,,40.5,54.4,48.0,74.3,,,
,,,,,,,,,,,,,,,,,1.385749,,,,,,,,,,,,,96ad2522-fedb-4c4b-a975-57938df10cd1,184,,"[54.0, 72.0]",3788759,5,,,,-0.10362746,,Right Foot,,,"[79.0, 69.4]",Ground Pass,,25.134836,,,Kalvin Phillips,,,,,,,1,From Free Kick,Reece James,9550.0,Right Back,13,England,768,['b86d5cc8-026f-4cff-9dba-8abdf88f2dff'],50,,,,,,,,,,,,,,England,00:05:50.876,Pass,,54.0,72.0,79.0,69.4,,,
,,,,,,,,,,,,,,,,,0.797763,,,,,,,,,,,,,ab56f074-f683-4edc-a7e6-5f79002b2983,187,,"[84.3, 69.4]",3788759,5,,,,2.621468,,Right Foot,,,"[73.3, 75.7]",Ground Pass,,12.676356,,,Philip Foden,,,,,,,1,From Free Kick,Kalvin Phillips,4706.0,Right Center Midfield,13,England,768,['24d13e9a-9d24-4184-ac17-f7317b7ad66f'],53,,,,,,,,,,,,,,England,00:05:53.167,Pass,,84.3,69.4,73.3,75.7,,,
,,,,,,,,,,,,,,,,,0.953708,,,,,,,,,,,,,c500351c-6b77-49dd-8a79-61fcd4516c88,189,,"[73.3, 75.7]",3788759,5,,,,-1.4959365,,Left Foot,,,"[73.9, 67.7]",Ground Pass,,8.022469,,,Harry Kane,,,,,,,1,From Free Kick,Philip Foden,4354.0,Right Wing,13,England,768,['b3686c96-0408-461c-a119-c1163a3336a0'],53,,,,,,,,,,,,,,England,00:05:53.965,Pass,,73.3,75.7,73.9,67.7,,,
,,,,,,,,,,,,,,,,,0.982073,,,,,,,,,,,,,bba932da-de4a-4221-b953-98a743e26d9f,195,,"[76.8, 65.7]",3788759,6,,,,-0.6257702,,Right Foot,,,"[102.4, 47.2]",High Pass,,31.584965,,,Declan Rice,,,,,,Free Kick,1,From Free Kick,Mason Mount,7843.0,Left Center Midfield,14,England,768,['b42bec15-ae39-4d6e-a4b5-b59480678c69'],56,,,,,,,,,,,,,,England,00:06:56.363,Pass,,76.8,65.7,102.4,47.2,,,
,,,,,,,,,,,,,,,,,4.081517,,,,,,,,,,,,,71909466-1f9c-498a-b04c-6bcca72c59b6,200,,"[16.2, 46.7]",3788759,7,,,,-0.31551364,,Drop Kick,,,"[88.5, 23.1]",High Pass,,76.05426,,,Che Adams,,,,,,,1,Regular Play,David Marshall,9645.0,Goalkeeper,15,Scotland,942,['9bb3be5b-2dc6-49d3-92fa-d75e22899197'],6,,,,,,,,,,,,,,Scotland,00:07:06.269,Pass,,16.2,46.7,88.5,23.1,,,
,,,,,,,,,,,,,,,,,0.807839,,,,,,,,,,,,,9899b0d5-2a01-41c3-89a3-88205ab54e93,203,,"[89.7, 17.9]",3788759,7,,,,-1.987235,,Right Foot,,,"[85.1, 7.5]",Ground Pass,,11.371895,,,John McGinn,,,,,,,1,Regular Play,Che Adams,9466.0,Right Center Forward,15,Scotland,942,['62ecb7e7-cef1-45f1-a5db-b48964988f0c'],13,,,,,,,,,,,,,,Scotland,00:07:13.150,Pass,,89.7,17.9,85.1,7.5,,,
,,,,,,,,,,,,,,,,,1.608527,,,,,,,,,,,,,c5d084a6-e6c6-41b1-a0a1-83525286c3f8,209,,"[89.2, 4.7]",3788759,8,,,,0.9297165,,Left Foot,True,,"[113.9, 37.8]",High Pass,,41.30012,Incomplete,,Lyndon Dykes,,,,,,Free Kick,1,From Free Kick,Andrew Robertson,3655.0,Left Wing Back,16,Scotland,942,"['468467a5-1e4b-4803-ba64-1b66e8c873fe', '67e12b7a-c8e6-4302-bb82-b0e66f60f081']",5,,,,,,,,,,,,,,Scotland,00:08:05.114,Pass,,89.2,4.7,113.9,37.8,,,
,,,,,,,,,,,,,,,,,2.667548,,,,,,,,,,,,,c0547d9f-99d6-4136-b26a-d1854d9f4a29,212,,"[12.2, 61.3]",3788759,8,,,,-0.25981438,,Head,,,"[35.9, 55.0]",High Pass,,24.52305,Incomplete,,Raheem Sterling,,,,,,Recovery,1,From Free Kick,Philip Foden,4354.0,Right Wing,16,Scotland,942,"['3e9a382c-bc5a-4b7c-83e6-aa01ba537456', 'df14dc5d-c5b1-4ef0-a73d-22abd63b266b']",8,,,,,,,,,,,,,,England,00:08:08.743,Pass,,12.2,61.3,35.9,55.0,,,
,,,,,,,,,,,,,,,,,1.104339,,,,,,,,,,,,,3e9a382c-bc5a-4b7c-83e6-aa01ba537456,216,,"[84.2, 25.1]",3788759,8,,,True,-1.7335237,,,,,"[83.1, 18.4]",High Pass,,6.789698,,,Callum McGregor,,,,,,Recovery,1,From Free Kick,Kieran Tierney,10540.0,Left Center Back,16,Scotland,942,"['0bb871c5-f085-4e6a-8274-3737a9dccb2a', '4c5c6339-5c37-4fa4-8485-ae617a225c24', 'c0547d9f-99d6-4136-b26a-d1854d9f4a29', 'f3b54e50-2998-49de-9470-3bbb15624a1c']",11,,,,,,,,,,,,,,Scotland,00:08:11.411,Pass,True,84.2,25.1,83.1,18.4,,,
,,,,,,,,,,,,,,,,,1.939968,,,,,,,,,,,,,2209bff3-7672-4966-8471-49e4b7db5035,220,,"[82.2, 18.2]",3788759,8,,,,-1.4827889,,Left Foot,,,"[83.7, 1.2]",Ground Pass,,17.066048,,,Andrew Robertson,,,,,,,1,From Free Kick,Callum McGregor,10534.0,Left Defensive Midfield,16,Scotland,942,"['366821fd-2ee4-446f-ab5b-c6f7fcde3bf2', 'c2bba25b-4312-42d8-b0a6-584e5adeb3d0']",12,,,,,,,,,,,,,,Scotland,00:08:12.556,Pass,True,82.2,18.2,83.7,1.2,,,
,,,,,,,,,,,,,,,,,1.27008,,,,,,,,,,,,,b9463e66-6a46-48e3-bf5d-12372f90464d,222,,"[83.7, 1.2]",3788759,8,,,,0.86108273,,Left Foot,,,"[103.2, 23.9]",High Pass,,29.925575,,,Lyndon Dykes,,,,,,,1,From Free Kick,Andrew Robertson,3655.0,Left Wing Back,16,Scotland,942,['3d9b6996-3db8-4c25-aa57-4fb09ea5547b'],14,,,,,,,,,,,,,,Scotland,00:08:14.496,Pass,,83.7,1.2,103.2,23.9,,,
,,,,,,,,,,,,,,,,,4.813993,,,,,,,,,,,,,79d358d3-b342-4719-bf87-8f88a40ac354,224,,"[103.2, 23.9]",3788759,8,,,,1.2394235,,Head,,,"[117.1, 64.3]",High Pass,,42.72435,Incomplete,,,,,True,,,,1,From Free Kick,Lyndon Dykes,29571.0,Left Center Forward,16,Scotland,942,['03b01601-ae33-48b6-a14d-5836bff5d90c'],15,,,,,,,,,,,,,,Scotland,00:08:15.766,Pass,,103.2,23.9,117.1,64.3,,,
,,,,,,,,,,,,,,,,,2.399949,,,,,,,,,,,,,484d4881-d95d-4c5f-baa9-6712f24d22be,227,,"[9.9, 33.4]",3788759,8,,,,1.02037,,Keeper Arm,,,"[35.0, 74.3]",Low Pass,,47.987705,,,Reece James,,,True,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,17,England,768,['43a5555a-8b61-4443-8d2b-63362d73e17e'],25,,,,,,,,,,,,,,England,00:08:25.889,Pass,,9.9,33.4,35.0,74.3,,,
,,,,,,,,,,,,,,,,,1.035322,,,,,,,,,,,,,9c663086-c656-46ce-baa1-58cdd275dcc4,230,,"[48.3, 74.3]",3788759,8,,,,-1.0345492,,Right Foot,,,"[54.6, 63.7]",Ground Pass,,12.330855,,,Kalvin Phillips,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,17,England,768,['72de5496-4d13-4d50-b092-5492cb0944a5'],31,,,,,,,,,,,,,,England,00:08:31.242,Pass,,48.3,74.3,54.6,63.7,,,
,,,,,,,,,,,,,,,,,2.224966,,,,,,,,,,,,,da39ae1c-f0fa-425a-9226-de6f52b0c012,232,,"[54.6, 63.7]",3788759,8,,,,3.0933845,,Right Foot,,,"[31.8, 64.8]",Ground Pass,,22.826519,,,John Stones,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,17,England,768,['e3066c6a-a609-4585-b0fe-7f7bc858ce84'],32,,,,,,,,,,,,,,England,00:08:32.277,Pass,,54.6,63.7,31.8,64.8,,,
,,,,,,,,,,,,,,,,,2.554655,,,,,,,,,,,,,5c538988-5813-47a9-9a8f-14640c29a8de,235,,"[29.6, 61.9]",3788759,8,,,,-1.5565523,,Right Foot,,,"[30.1, 26.8]",Ground Pass,,35.10356,,,Tyrone Mings,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,17,England,768,['c77353a0-9d66-4046-bb00-c16723235ec7'],35,,,,,,,,,,,,,,England,00:08:35.482,Pass,,29.6,61.9,30.1,26.8,,,
,,,,,,,,,,,,,,,,,1.405923,,,,,,,,,,,,,3a99fed4-10de-41bb-8de0-aa21d095b743,238,,"[30.4, 26.8]",3788759,8,,,,-0.85407305,,Left Foot,,,"[48.0, 6.6]",Ground Pass,,26.79179,,,Luke Shaw,,,,,,,1,Regular Play,Tyrone Mings,3323.0,Left Center Back,17,England,768,['9a8152c5-547c-4226-82d8-5736d882f87a'],38,,,,,,,,,,,,,,England,00:08:38.993,Pass,,30.4,26.8,48.0,6.6,,,
,,,,,,,,,,,,,,,,,2.381395,,,,,,,,,,,,,4ac361b7-058e-4295-aa35-7b160dbb9529,241,,"[48.0, 6.6]",3788759,8,,,,2.461455,,Left Foot,,,"[25.5, 24.8]",Ground Pass,,28.939419,,,Tyrone Mings,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,17,England,768,['b5fe60c2-3818-4ca8-afcf-b59b6bd752fd'],42,,,,,,,,,,,,,,England,00:08:42.560,Pass,,48.0,6.6,25.5,24.8,,,
,,,,,,,,,,,,,,,,,1.466501,,,,,,,,,,,,,28576368-b62d-4944-9e82-2e8ced06111a,244,,"[30.7, 29.3]",3788759,8,,,,1.3494819,,Left Foot,,,"[36.1, 53.3]",Ground Pass,,24.6,,,John Stones,,,,,,,1,Regular Play,Tyrone Mings,3323.0,Left Center Back,17,England,768,['2fd473fa-621c-4f97-bb82-f67c9fee9068'],46,,,,,,,,,,,,,,England,00:08:46.794,Pass,,30.7,29.3,36.1,53.3,,,
,,,,,,,,,,,,,,,,,1.350423,,,,,,,,,,,,,128ed978-2019-435e-bd8f-070aad4f2bd1,247,,"[36.8, 53.3]",3788759,8,,,,0.97003233,,Right Foot,,,"[54.0, 78.4]",Ground Pass,,30.427784,,,Reece James,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,17,England,768,['f8668948-9f79-49fa-b840-725fba01eb5f'],49,,,,,,,,,,,,,,England,00:08:49.233,Pass,,36.8,53.3,54.0,78.4,,,
,,,,,,,,,,,,,,,,,1.025664,,,,,,,,,,,,,925542f8-28a4-48cc-b55e-080247c40992,250,,"[55.5, 77.2]",3788759,8,,,,0.10566558,,Right Foot,,,"[68.7, 78.6]",Ground Pass,,13.2740345,,,Philip Foden,,,,,,,1,Regular Play,Reece James,9550.0,Right Back,17,England,768,['ca95e63b-8e70-446b-af67-4325bdb3f899'],52,,,,,,,,,,,,,,England,00:08:52.575,Pass,,55.5,77.2,68.7,78.6,,,
,,,,,,,,,,,,,,,,,0.636614,,,,,,,,,,,,,2d579ac6-3a18-435a-ac07-b808438476d0,252,,"[68.7, 78.6]",3788759,8,,,,-1.235472,,Left Foot,,,"[71.0, 72.0]",Ground Pass,,6.9892774,,,Kalvin Phillips,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,17,England,768,['a4da8d39-4e37-488e-8273-c5f35edf8621'],53,,,,,,,,,,,,,,England,00:08:53.600,Pass,,68.7,78.6,71.0,72.0,,,
,,,,,,,,,,,,,,,,,0.903136,,,,,,,,,,,,,ea617b99-ef0c-4140-815c-5a8bb9fa72f0,254,,"[71.0, 72.0]",3788759,8,,,,2.9793937,,Right Foot,,,"[65.5, 72.9]",Ground Pass,,5.5731497,Unknown,,Philip Foden,,,,,,,1,Regular Play,Kalvin Phillips,4706.0,Right Center Midfield,17,England,768,['29cbda2f-595e-40db-b1d9-b7d60ce0bbf0'],54,,,,,,,,,,,,,,England,00:08:54.237,Pass,,71.0,72.0,65.5,72.9,,,
,,,,,,,,,,,,,,,,,1.318807,,,,,,,,,,,,,e061f714-76b1-4dbc-a61f-43f03709c151,258,,"[54.8, 8.7]",3788759,9,,,,0.7064261,,Left Foot,,,"[62.3, 15.1]",Ground Pass,,9.859513,,,Billy Gilmour,,,,,,Free Kick,1,From Free Kick,Kieran Tierney,10540.0,Left Center Back,18,Scotland,942,['d78184a4-0aa2-45e2-a9e7-2d2fe9dd9ca9'],13,,,,,,,,,,,,,,Scotland,00:09:13.207,Pass,,54.8,8.7,62.3,15.1,,,
,,,,,,,,,,,,,,,,,0.726608,,,,,,,,,,,,,49488744-2814-489a-914b-fa2ffe891ba6,261,,"[62.6, 14.4]",3788759,9,,,,-2.3561945,,Right Foot,,,"[54.3, 6.1]",Ground Pass,,11.737972,,,Kieran Tierney,,,,,,,1,From Free Kick,Billy Gilmour,31067.0,Right Defensive Midfield,18,Scotland,942,"['88e74e5f-86ff-4c6d-adc2-53889aea9453', 'c5c79b7b-ffde-40f9-935f-3ed4a0c12129']",14,,,,,,,,,,,,,,Scotland,00:09:14.526,Pass,True,62.6,14.4,54.3,6.1,,,
,,,,,,,,,,,,,,,,,2.470148,,,,,,,,,,,,,2b549284-72ec-478d-8321-7255ad6a1648,264,,"[54.3, 6.1]",3788759,9,,,,0.12921944,,Left Foot,,,"[89.7, 10.7]",High Pass,,35.69762,Incomplete,,Andrew Robertson,,,,,,,1,From Free Kick,Kieran Tierney,10540.0,Left Center Back,18,Scotland,942,"['62130ea9-d949-41db-a538-2c3e977d44a6', 'a1d0b99d-2fe2-4409-ad03-2f9c6715ce1e']",16,,,,,,,,,,,,,,Scotland,00:09:16.251,Pass,,54.3,6.1,89.7,10.7,,,
,,,,,,,,,,,,,,,,,1.677498,,,,,,,,,,,,,e5b821a7-a393-432f-ae33-3d6de2b2bf4d,267,,"[82.5, 0.1]",3788759,9,True,,,0.19739556,,,,,"[111.0, 5.8]",High Pass,,29.064411,,,Che Adams,,,,,,Throw-in,1,From Throw In,Andrew Robertson,3655.0,Left Wing Back,19,Scotland,942,['744e3c0d-2166-45ee-96e0-2b59209326d9'],29,,,,,,,,,,,,,,Scotland,00:09:29.394,Pass,,82.5,0.1,111.0,5.8,,,
,,,,,,,,,,,,,,,,,2.360222,,,,,,,,,,,,,bae571de-12f1-4625-9f8b-dd9d6b9dac59,271,,"[118.5, 4.1]",3788759,9,,,,2.6933284,,Left Foot,,,"[92.3, 16.7]",High Pass,,29.072323,Incomplete,,Billy Gilmour,,,,,,,1,From Throw In,Che Adams,9466.0,Right Center Forward,19,Scotland,942,"['127922be-9cff-475a-9b0d-455267f99500', '98f48734-cf37-4ab3-8273-7293b3727ce8', 'ee4ed450-e9ac-45a6-bda8-23e1ea74b1a3']",33,,,,,,,,,,,,,,Scotland,00:09:33.209,Pass,True,118.5,4.1,92.3,16.7,,,
,,,,,,,,,,,,,,,,,1.067156,,,,,,,,,,,,,a4053841-907c-49f1-8302-6029188adfd7,279,,"[23.2, 67.7]",3788759,9,,,,-1.0787011,,Right Foot,,,"[33.6, 48.3]",Ground Pass,,22.011814,,,Declan Rice,,,,,,Free Kick,1,From Free Kick,John Stones,3244.0,Right Center Back,21,England,768,['2830fc93-30d5-4107-912a-9d2d45da4273'],49,,,,,,,,,,,,,,England,00:09:49.464,Pass,,23.2,67.7,33.6,48.3,,,
,,,,,,,,,,,,,,,,,1.708595,,,,,,,,,,,,,c6d6d291-cdc5-4e86-86e4-a46cb83d50d2,282,,"[33.6, 48.3]",3788759,9,,,,-2.0564184,,Left Foot,,,"[24.1, 30.3]",Ground Pass,,20.353132,,,Tyrone Mings,,,,,,,1,From Free Kick,Declan Rice,3943.0,Center Defensive Midfield,21,England,768,['dc2bfe0a-1c94-413c-93c4-f8abeea33be5'],51,,,,,,,,,,,,,,England,00:09:51.146,Pass,,33.6,48.3,24.1,30.3,,,
,,,,,,,,,,,,,,,,,1.496242,,,,,,,,,,,,,2240117c-632b-4baa-94e6-f7786829ecb7,285,,"[23.8, 25.6]",3788759,9,,,,-0.91955674,,Left Foot,,,"[37.9, 7.1]",Ground Pass,,23.260696,,,Luke Shaw,,,,,,,1,From Free Kick,Tyrone Mings,3323.0,Left Center Back,21,England,768,['935f1db2-17a5-4710-9aeb-a045cd1aa703'],53,,,,,,,,,,,,,,England,00:09:53.668,Pass,,23.8,25.6,37.9,7.1,,,
,,,,,,,,,,,,,,,,,0.65765,,,,,,,,,,,,,c3ed9358-b3e7-4c14-ad87-0fbb7f031d75,288,,"[41.9, 7.1]",3788759,9,,,,-0.15991312,,Left Foot,,,"[54.3, 5.1]",Ground Pass,,12.560255,,,Raheem Sterling,,,,,,,1,From Free Kick,Luke Shaw,3382.0,Left Back,21,England,768,['81ec1002-7778-41ec-b4c7-55fd5cf94fea'],56,,,,,,,,,,,,,,England,00:09:56.300,Pass,,41.9,7.1,54.3,5.1,,,
,,,,,,,,,,,,,,,,,1.78686,,,,,,,,,,,,,6e874d0f-2c49-43e0-ba63-e71e506cb0ef,300,,"[70.2, 33.7]",3788759,10,,,,1.7429872,,Right Foot,,,"[68.2, 45.2]",Ground Pass,,11.672618,,,Kalvin Phillips,,,,,,,1,From Free Kick,Raheem Sterling,3233.0,Left Wing,21,England,768,['36606f94-78ff-4c35-a55a-e13095cfcb8c'],4,,,,,,,,,,,,,,England,00:10:04.145,Pass,,70.2,33.7,68.2,45.2,,,
,,,,,,,,,,,,,,,,,1.522631,,,,,,,,,,,,,d4ea0375-08e9-4e96-bced-5d616456b38d,302,,"[68.2, 45.2]",3788759,10,,,,1.1775842,,Right Foot,,,"[79.4, 72.2]",Ground Pass,,29.230806,,,Reece James,,,,,,,1,From Free Kick,Kalvin Phillips,4706.0,Right Center Midfield,21,England,768,['d85b117f-9ffa-4466-ad50-d8ce236cb662'],5,,,,,,,,,,,,,,England,00:10:05.932,Pass,,68.2,45.2,79.4,72.2,,,
,,,,,,,,,,,,,,,,,2.025613,,,,,,,,,,,,,2aecb01e-9d80-4121-99d3-f0412286d31e,305,,"[94.0, 71.2]",3788759,10,,,,0.07553171,,Right Foot,,,"[112.5, 72.6]",Ground Pass,,18.552896,,,Philip Foden,,,,,,,1,From Free Kick,Reece James,9550.0,Right Back,21,England,768,['24c414b5-3984-471a-99e1-4d7657f624ab'],9,,,,,,,,,,,,,,England,00:10:09.826,Pass,,94.0,71.2,112.5,72.6,,,
,,,,,,,,,,,,,,,,,1.049586,,,,,,,,,,,,,d182b83d-e0f6-4b3f-a76b-838198093c13,308,,"[112.5, 72.6]",3788759,10,,,,3.009041,,Left Foot,,,"[97.5, 74.6]",Low Pass,,15.132746,,,Reece James,,,,,,,1,From Free Kick,Philip Foden,4354.0,Right Wing,21,England,768,['0acab366-49c4-4a6e-b09e-8db5f75c8e17'],11,,,,,,,,,,,,,,England,00:10:11.912,Pass,,112.5,72.6,97.5,74.6,,,
,,,,,,,,,,,,,,,,,1.046349,,,,,,,,,,,,,0b096e48-40ef-41f1-8dac-7e2709a39db7,311,,"[98.1, 74.6]",3788759,10,,,,-1.4801364,,Right Foot,,,"[99.2, 62.5]",Ground Pass,,12.149898,,,Raheem Sterling,,,,,,,1,From Free Kick,Reece James,9550.0,Right Back,21,England,768,['35362bd0-7f84-4e1f-8066-7dc3b917da56'],14,,,,,,,,,,,,,,England,00:10:14.877,Pass,,98.1,74.6,99.2,62.5,,,
,,,,,,,,,,,,,,,,,0.946355,,,,,,,,,,,,,c7cefa13-353e-4106-9e31-e48d4677811e,314,,"[99.2, 62.5]",3788759,10,,,,0.17809294,,Right Foot,,,"[104.2, 63.4]",Ground Pass,,5.080354,,,Philip Foden,,,,,,,1,From Free Kick,Raheem Sterling,3233.0,Left Wing,21,England,768,['56485f89-c614-4bca-a686-cdeac68ad7f4'],16,,,,,,,,,,,,,,England,00:10:16.237,Pass,,99.2,62.5,104.2,63.4,,,
