50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,1.262086,,,,,,,,,,,,,,f8f6b0ec-53f7-477b-8101-06ea0b89799c,104,,"[100.8, 48.3]",3788760,2,,,,,2.3811893,,Left Foot,,,"[96.7, 52.2]",,Ground Pass,,5.658622,,,,Vladimír Coufal,,,,,Recovery,1,From Throw In,Ondrej Celustka,30328.0,Right Center Back,6,Czech Republic,912,['264c8b50-e2de-4ed7-a0ca-e6e63ea805d9'],6,,,,,,,,,,,,,,,,Czech Republic,00:02:06.408,Pass,,100.8,48.3,96.7,52.2,,,
,,,,,,,,,,,,,,1.767158,,,,,,,,,,,,,,984cbe24-ad1f-47e1-8e90-4d36f54f29ad,108,,"[96.1, 54.7]",3788760,2,,,,,-2.0109496,,Right Foot,,,"[88.8, 39.2]",,Ground Pass,,17.133009,,,,Tomáš Holeš,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,6,Czech Republic,912,['3305b3d6-5cc6-4108-b67c-5a1e1d6d34a1'],7,,,,,,,,,,,,,,,,Czech Republic,00:02:07.884,Pass,,96.1,54.7,88.8,39.2,,,
,,,,,,,,,,,,,,1.12807,,,,,,,,,,,,,,3c578fda-5158-48bd-8e41-ec5705549aed,112,,"[87.2, 42.5]",3788760,2,,,,,2.2044294,,Right Foot,,,"[80.0, 52.3]",,Ground Pass,,12.160592,,,,Vladimír Coufal,,,,,,1,From Throw In,Tomáš Holeš,16469.0,Right Center Midfield,6,Czech Republic,912,"['9377228a-847d-4b5a-8bae-875536fb60da', 'c796a3c4-9426-45dc-9d9d-dcefc89a7f87']",10,,,,,,,,,,,,,,,,Czech Republic,00:02:10.276,Pass,True,87.2,42.5,80.0,52.3,,,
,,,,,,,,,,,,,,0.405913,,,,,,,,,,,,,,2974d672-538c-4111-8d06-149975d81877,115,,"[70.7, 77.7]",3788760,2,,,,,-0.44344833,,Right Foot,,,"[74.7, 75.8]",,High Pass,,4.428318,,Incomplete,,Lukáš Masopust,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Back,6,Czech Republic,912,"['981591c0-c48f-4285-b6ce-476b5a0aca4e', 'e6f65c7a-827a-4f97-baf0-fb7c1674014e']",16,,,,,,,,,,,,,,,,Czech Republic,00:02:16.041,Pass,,70.7,77.7,74.7,75.8,,,
,,,,,,,,,,,,,,2.128915,,,,,,,,,,,,,,d29f95d0-46e4-45c1-8044-58fb1efbe2f0,118,,"[83.1, 80.0]",3788760,2,,,,,-0.11419633,,,,,"[111.0, 76.8]",,Low Pass,,28.082912,,,,Lukáš Masopust,,,,,Throw-in,1,From Throw In,Vladimír Coufal,16570.0,Right Back,7,Czech Republic,912,['047df69e-d84f-4e78-b5a4-449d562599e7'],49,,,,,,,,,,,,,,,,Czech Republic,00:02:49.167,Pass,,83.1,80.0,111.0,76.8,,,
,,,,,,,,,,,,,,0.301028,,,,,,,,,,,,,,2ce4ab72-2415-45ad-83b0-530113bccff6,122,,"[109.7, 77.5]",3788760,2,,,,,2.8879185,,Right Foot,,,"[107.0, 78.2]",,Ground Pass,,2.7892652,,Incomplete,,Vladimír Coufal,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,7,Czech Republic,912,"['07d3ec86-1bfd-48bd-a278-9d0405f46a58', '0f2078de-a534-463a-8a86-e945f544d8dd', '4902f8fc-616b-4640-9d37-648cad3f79a3']",52,,,,,,,,,,,,,,,,Czech Republic,00:02:52.389,Pass,True,109.7,77.5,107.0,78.2,,,
,,,,,,,,,,,,,,1.776972,,,,,,,,,,,,,,015f3f70-6b97-4047-93bf-ed5799cbab56,125,,"[103.9, 80.0]",3788760,2,,,,,-0.49717164,,,,,"[116.8, 73.0]",,Low Pass,,14.676852,,,,Lukáš Masopust,,,,,Throw-in,1,From Throw In,Vladimír Coufal,16570.0,Right Back,8,Czech Republic,912,['985ac49d-96e3-49b6-bb49-2c4eec750cbf'],57,,,,,,,,,,,,,,,,Czech Republic,00:02:57.308,Pass,,103.9,80.0,116.8,73.0,,,
,,,,,,,,,,,,,,0.115486,,,,,,,,,,,,,,93212d68-0783-492b-8c7d-e27a74a43ef0,132,,"[117.6, 66.7]",3788760,3,,,,,-1.6015558,,Right Foot,,,"[117.4, 60.2]",,Low Pass,,6.503076,,Incomplete,,Tomáš Souček,,,,,,1,From Throw In,Lukáš Masopust,16472.0,Right Wing,8,Czech Republic,912,"['69df7413-e435-4f75-a850-0cb9caa92a01', '8a4e1ac5-ccf9-47c6-a23c-175f5b5208b1']",0,,,,,,,,,,,,,,,,Czech Republic,00:03:00.690,Pass,,117.6,66.7,117.4,60.2,,,
,,,,,,,,,,,,,,1.438932,,,,,,,,,,,,,,6efc44e5-b0c0-4829-9471-5e451d32f01f,135,,"[120.0, 80.0]",3788760,3,,,,,-1.7793149,39b08b16-c474-4f91-818e-a9394538dbd6,Left Foot,,,"[112.7, 45.5]",,High Pass,True,35.263863,,,,Tomáš Souček,True,,Inswinging,,Corner,1,From Corner,Jakub Jankto,8095.0,Left Wing,9,Czech Republic,912,['8df19346-14e5-44b2-9fd1-43c58c23a0e0'],24,,,,,,,,,,,,,,,,Czech Republic,00:03:24.063,Pass,,120.0,80.0,112.7,45.5,,,
,,,,,,,,,,,,,,3.573699,,,,,,,,,,,,,,4392a4ed-c405-41ed-8ba1-5ca457ac3bdc,140,,"[7.0, 36.1]",3788760,3,,,,,0.43796733,,Right Foot,,,"[76.4, 68.6]",,High Pass,,76.63296,,Incomplete,,Ivan Perišić,,,,,Goal Kick,1,From Goal Kick,Dominik Livaković,16531.0,Goalkeeper,10,Croatia,785,"['55c5cbd2-649e-48be-a821-89e6f779363d', '8467ce0b-e7bb-44f4-a90b-10ae06f2129d']",54,,,,,,,,,,,,,,,,Croatia,00:03:54.799,Pass,,7.0,36.1,76.4,68.6,,,
,,,,,,,,,,,,,,1.285825,,,,,,,,,,,,,,403cd36f-9c22-40ba-a116-3dd7b8ab6dac,144,,"[75.8, 80.0]",3788760,4,,,,,-0.9757267,,,,,"[84.6, 67.0]",,High Pass,,15.698407,,,,Ante Rebić,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,11,Croatia,785,['b831aa94-b821-445a-9355-0bf88579b96f'],9,,,,,,,,,,,,,,,,Croatia,00:04:09.749,Pass,,75.8,80.0,84.6,67.0,,,
,,,,,,,,,,,,,,0.582719,,,,,,,,,,,,,,5b3c7f0e-e8c1-405d-ad93-8acb1ac7e619,149,,"[34.8, 6.2]",3788760,4,,,,,0.3838176,,Right Foot,,,"[45.2, 10.4]",,Low Pass,,11.21606,,Incomplete,,Lukáš Masopust,,,,,Recovery,1,From Throw In,Jakub Jankto,8095.0,Left Wing,11,Croatia,785,"['57355e69-016e-48fd-98d8-89284c568da8', '58ec8f60-bee6-44ee-962a-baa49f602f88']",12,,,,,,,,,,,,,,,,Czech Republic,00:04:12.289,Pass,,34.8,6.2,45.2,10.4,,,
,,,,,,,,,,,,,,2.137005,,,,,,,,,,,,,,58ec8f60-bee6-44ee-962a-baa49f602f88,151,,"[74.9, 69.7]",3788760,4,,,,,-1.3564008,,Right Foot,,,"[77.6, 57.3]",,High Pass,,12.690548,,,,Josip Brekalo,,,,,Interception,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,11,Croatia,785,"['5b3c7f0e-e8c1-405d-ad93-8acb1ac7e619', 'd6908578-499a-4244-8e85-e84e14d3d8f3']",12,,,,,,,,,,,,,,,,Croatia,00:04:12.872,Pass,,74.9,69.7,77.6,57.3,,,
,,,,,,,,,,,,,,0.707532,,,,,,,,,,,,,,67cbcd8c-6850-40a2-9a9e-44142f360699,155,,"[77.6, 57.3]",3788760,4,,,,,2.2947335,,Right Foot,,,"[71.5, 64.2]",,Ground Pass,,9.209778,,,,Luka Modrić,,,,,,1,From Throw In,Josip Brekalo,8946.0,Left Wing,11,Croatia,785,"['04814d2f-ee32-4944-ab2c-39a50ecd710a', '3b92c543-36e6-4639-a3c3-61ba7f89ae93']",15,,,,,,,,,,,,,,,,Croatia,00:04:15.767,Pass,True,77.6,57.3,71.5,64.2,,,
,,,,,,,,,,,,,,0.111302,,,,,,,,,,,,,,49719ca2-2da5-478e-9eca-3c191626bd7d,160,,"[49.2, 33.7]",3788760,4,,,,,-0.9600704,,Right Foot,,,"[50.6, 31.7]",,Ground Pass,,2.4413111,,Incomplete,,,,,,,Recovery,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,11,Croatia,785,['76c312d4-c3c1-4db0-bef9-bdf592aba967'],18,,,,,,,,,,,,,,,,Czech Republic,00:04:18.771,Pass,,49.2,33.7,50.6,31.7,,,
,,,,,,,,,,,,,,1.664356,,,,,,,,,,,,,,c1134154-ccdd-486a-8e2f-08b7c115fda0,170,,"[85.5, 27.5]",3788760,4,,,,,-1.2982736,,Left Foot,,,"[91.9, 4.6]",,Ground Pass,,23.77751,,,,Jakub Jankto,,,,,,1,Regular Play,Patrik Schick,7044.0,Center Forward,12,Czech Republic,912,"['85608a98-9493-4807-a0e4-f1ee073f6b3d', 'b83212d8-4f16-4066-8e87-0816a4fdbaa6']",26,,,,,,,,,,,,,,,,Czech Republic,00:04:26.389,Pass,True,85.5,27.5,91.9,4.6,,,
,,,,,,,,,,,,,,3.295868,,,,,,,,,,,,,,0a65d90c-755a-4b56-a415-60df785ed1ca,173,,"[102.1, 3.8]",3788760,4,,,,,1.3711318,,Left Foot,True,,"[114.1, 63.1]",,High Pass,,60.501984,,,,Vladimír Coufal,,True,,,,1,Regular Play,Jakub Jankto,8095.0,Left Wing,12,Czech Republic,912,['9f01b821-d6f5-4006-a9f4-658584864104'],30,,,,,,,,,,,,,,,,Czech Republic,00:04:30.292,Pass,,102.1,3.8,114.1,63.1,,,
,,,,,,,,,,,,,,1.798045,,,,,,,,,,,,,,f67713ba-cb90-48c7-ba41-7294194d6b44,176,,"[115.5, 62.5]",3788760,4,,,,,-1.6596308,,Right Foot,True,,"[113.3, 37.8]",,High Pass,,24.797783,,Incomplete,,Patrik Schick,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Back,12,Czech Republic,912,"['7328e47e-3232-4bfe-af1a-03b8eaa16e75', 'd119e65c-2ef4-4749-9e93-9cd6a499c855']",34,,,,,,,,,,,,,,,,Czech Republic,00:04:34.197,Pass,,115.5,62.5,113.3,37.8,,,
,,,,,,,,,,,,,,1.088445,,,,,,,,,,,,,,33c4a513-be00-435c-83da-9c6109275ccc,179,,"[107.9, 30.3]",3788760,4,,,,,-2.7270858,,Head,,,"[100.4, 27.0]",,High Pass,,8.1939,,,,Tomáš Holeš,,,,,Recovery,1,Regular Play,Jan Bořil,4875.0,Left Back,12,Czech Republic,912,['4b00091a-f055-41c6-89fe-f16d5c8a2bfe'],38,,,,,,,,,,,,,,,,Czech Republic,00:04:38.664,Pass,,107.9,30.3,100.4,27.0,,,
,,,,,,,,,,,,,,1.258214,,,,,,,,,,,,,,0b5c2aa8-be45-4f2a-91c4-0fce17af218a,182,,"[99.7, 26.3]",3788760,4,,,,,-1.0801283,,Head,,,"[103.6, 19.0]",,Low Pass,,8.276473,,,,Jakub Jankto,,,,,,1,Regular Play,Tomáš Holeš,16469.0,Right Center Midfield,12,Czech Republic,912,"['a650d6e1-6721-4b2f-843d-f978be6fae33', 'e1539bd8-b444-4b8c-9d0a-9ae88e743995']",39,,,,,,,,,,,,,,,,Czech Republic,00:04:39.793,Pass,True,99.7,26.3,103.6,19.0,,,
,,,,,,,,,,,,,,2.813599,,,,,,,,,,,,,,08484ac5-e923-4dfa-85ee-4c2e60ac536e,189,,"[21.1, 78.1]",3788760,4,,,,,-0.09171846,,Right Foot,,,"[72.2, 73.4]",,High Pass,,51.31569,,Unknown,,Ante Rebić,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,12,Czech Republic,912,['6dfecc39-d1f1-416b-bce4-c6911727a46a'],48,,,,,,,,,,,,,,,,Croatia,00:04:48.917,Pass,,21.1,78.1,72.2,73.4,,,
,,,,,,,,,,,,,,0.977393,,,,,,,,,,,,,,a9734ab3-f4d9-463c-a5e4-04a0f08d709f,193,,"[42.9, 7.3]",3788760,5,,True,,,-1.0303768,,Right Foot,,,"[45.0, 3.8]",,Ground Pass,,4.0816665,,,,Tomáš Kalas,,,,,Free Kick,1,From Free Kick,Tomáš Souček,4870.0,Left Center Midfield,13,Czech Republic,912,['149a04bd-1b11-4eae-8274-fa0c0ef883d7'],14,,,,,,,,,,,,,,,,Czech Republic,00:05:14.655,Pass,,42.9,7.3,45.0,3.8,,,
,,,,,,,,,,,,,,1.861966,,,,,,,,,,,,,,7c90ebb4-a602-4d55-b413-ff5e81be864a,195,,"[45.0, 3.8]",3788760,5,,,,,2.8696542,,Left Foot,,,"[34.6, 6.7]",,Ground Pass,,10.796759,,,,Tomáš Souček,,,,,,1,From Free Kick,Tomáš Kalas,13197.0,Left Center Back,13,Czech Republic,912,['246e7b8c-aa41-4453-898e-831092f271b0'],15,,,,,,,,,,,,,,,,Czech Republic,00:05:15.907,Pass,,45.0,3.8,34.6,6.7,,,
,,,,,,,,,,,,,,2.052214,,,,,,,,,,,,,,a3e59de4-4db2-4030-8a6d-95e60f45221b,198,,"[42.3, 9.7]",3788760,5,,,,,-0.648755,,Right Foot,,,"[51.4, 2.8]",,Ground Pass,,11.420157,,,,Tomáš Kalas,,,,,,1,From Free Kick,Tomáš Souček,4870.0,Left Center Midfield,13,Czech Republic,912,['9c2b83cc-bb94-4894-b320-8b908f29603a'],27,,,,,,,,,,,,,,,,Czech Republic,00:05:27.202,Pass,,42.3,9.7,51.4,2.8,,,
,,,,,,,,,,,,,,1.005373,,,,,,,,,,,,,,7b8eb984-03ec-440e-8ac3-20f30f976c7b,201,,"[52.8, 2.6]",3788760,5,,,,,0.1630142,,Right Foot,,,"[68.0, 5.1]",,Ground Pass,,15.404221,,,,Jakub Jankto,,,,,,1,From Free Kick,Tomáš Kalas,13197.0,Left Center Back,13,Czech Republic,912,['ee1daba6-72dc-423c-9aad-6da5e3308234'],30,,,,,,,,,,,,,,,,Czech Republic,00:05:30.666,Pass,,52.8,2.6,68.0,5.1,,,
,,,,,,,,,,,,,,1.042797,,,,,,,,,,,,,,2516b4af-e31a-4aff-bce3-678af4d12596,204,,"[63.4, 5.6]",3788760,5,,,,,-3.0100045,,Left Foot,,,"[49.8, 3.8]",,Ground Pass,,13.7186,,,,Tomáš Kalas,,,,,,1,From Free Kick,Jakub Jankto,8095.0,Left Wing,13,Czech Republic,912,['150a2f80-bf18-43ca-8243-dc57c39a2b36'],32,,,,,,,,,,,,,,,,Czech Republic,00:05:32.651,Pass,,63.4,5.6,49.8,3.8,,,
,,,,,,,,,,,,,,1.274045,,,,,,,,,,,,,,e20fa58e-181b-47cc-b433-2aafd582bb00,207,,"[49.2, 3.1]",3788760,5,,,,,2.488288,,Right Foot,,,"[41.1, 9.3]",,Ground Pass,,10.20049,,,,Tomáš Souček,,,,,,1,From Free Kick,Tomáš Kalas,13197.0,Left Center Back,13,Czech Republic,912,['cc66d717-2181-4d31-b450-1ebef3cce06e'],34,,,,,,,,,,,,,,,,Czech Republic,00:05:34.692,Pass,,49.2,3.1,41.1,9.3,,,
,,,,,,,,,,,,,,1.898405,,,,,,,,,,,,,,73eaa678-ed74-40ad-af3c-5d60e21cf734,211,,"[36.6, 23.0]",3788760,5,,,,,1.4205719,,Right Foot,,,"[42.7, 63.3]",,Ground Pass,,40.75905,,,,Ondrej Celustka,,True,,,,1,From Free Kick,Tomáš Souček,4870.0,Left Center Midfield,13,Czech Republic,912,"['13db70fd-9ea1-4760-8f60-9928b67bf3ad', '176cdd41-aa1b-4790-aba2-1e91599475dc']",38,,,,,,,,,,,,,,,,Czech Republic,00:05:38.150,Pass,True,36.6,23.0,42.7,63.3,,,
,,,,,,,,,,,,,,1.398851,,,,,,,,,,,,,,bccbb2f5-98dd-401f-9667-5a8cad60ee8a,214,,"[41.3, 75.3]",3788760,5,,,,,-0.6585659,,Right Foot,,,"[58.1, 62.3]",,Ground Pass,,21.24241,,,,Vladimír Coufal,,,,,,1,From Free Kick,Ondrej Celustka,30328.0,Right Center Back,13,Czech Republic,912,['29009282-2d95-45a7-aba0-01053c65b99c'],40,,,,,,,,,,,,,,,,Czech Republic,00:05:40.778,Pass,,41.3,75.3,58.1,62.3,,,
,,,,,,,,,,,,,,1.023703,,,,,,,,,,,,,,2781e54e-91ca-48e8-bf55-80fa3dd8f6db,219,,"[47.4, 67.3]",3788760,5,,,,,-2.5136113,,Left Foot,,,"[32.8, 56.7]",,Ground Pass,,18.042173,,,,Tomáš Souček,,,,,,1,From Free Kick,Vladimír Coufal,16570.0,Right Back,13,Czech Republic,912,['16e6bdb6-9619-439b-9d6b-04edab088601'],44,,,,,,,,,,,,,,,,Czech Republic,00:05:44.132,Pass,,47.4,67.3,32.8,56.7,,,
,,,,,,,,,,,,,,3.591613,,,,,,,,,,,,,,de50f7bb-4b49-4d53-8ff7-19f9e49d55bc,223,,"[21.5, 49.9]",3788760,5,,,,,-2.2067008,,Right Foot,,,"[4.3, 26.6]",,Ground Pass,,28.960836,,,,Tomáš Vaclík,,,,,,1,From Free Kick,Tomáš Souček,4870.0,Left Center Midfield,13,Czech Republic,912,"['418966fa-4919-42b0-b8c0-01c5a88fce15', 'b56a37a6-4d4a-4c4e-8e0f-142e8b52f460']",47,,,,,,,,,,,,,,,,Czech Republic,00:05:47.412,Pass,True,21.5,49.9,4.3,26.6,,,
,,,,,,,,,,,,,,2.557322,,,,,,,,,,,,,,15a509b4-94ec-4783-a3c3-b9e885d121ab,227,,"[6.1, 26.3]",3788760,5,,,,,-0.7812315,,Left Foot,,,"[30.2, 2.4]",,High Pass,,33.94142,,Incomplete,,Jan Bořil,,,,,,1,From Free Kick,Tomáš Vaclík,11541.0,Goalkeeper,13,Czech Republic,912,"['19607a77-4a76-4a89-8e0f-9f2dd9e9b301', '28fb3400-9e95-44da-b145-e2255050296c', '6e53d3bc-bffc-4ca7-bfdf-f627b6c3f583']",51,,,,,,,,,,,,,,,,Czech Republic,00:05:51.084,Pass,True,6.1,26.3,30.2,2.4,,,
,,,,,,,,,,,,,,1.859016,,,,,,,,,,,,,,6198a401-48b9-4fc3-b80a-5be1dcc0ed6b,232,,"[117.2, 77.3]",3788760,5,,,,,-1.6865,,Right Foot,True,,"[112.4, 36.0]",,High Pass,,41.578,,Incomplete,,Ante Rebić,,True,,,,1,Regular Play,Ivan Perišić,5474.0,Right Wing,14,Croatia,785,"['19501ee0-2ba8-4a42-a44f-b604dd7fc82f', '5c690756-55a3-4b1c-a7af-d591662f94c9']",57,,,,,,,,,,,,,,,,Croatia,00:05:57.650,Pass,,117.2,77.3,112.4,36.0,,,
,,,,,,,,,,,,,,0.757184,,,,,,,,,,,,,,2c077639-b40c-46ce-bac8-48db7a2cdfac,237,,"[120.0, 0.1]",3788760,6,,,,,2.753274,,Right Foot,,,"[111.2, 3.7]",,Ground Pass,,9.507892,,,,Luka Modrić,,,,,Corner,1,From Corner,Mateo Kovačić,5456.0,Left Center Midfield,15,Croatia,785,['ba6ae0c2-61ca-4d28-8092-9582272d5cf5'],32,,,,,,,,,,,,,,,,Croatia,00:06:32.850,Pass,,120.0,0.1,111.2,3.7,,,
,,,,,,,,,,,,,,2.815684,,,,,,,,,,,,,,70f79917-1395-4a92-9749-9a4a2e93249b,240,,"[109.9, 4.5]",3788760,6,,,,,1.5047942,,Right Foot,True,,"[113.0, 51.4]",,High Pass,,47.002342,,Incomplete,,,,True,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,15,Croatia,785,['ba85a61d-699f-4beb-aa25-e35d63982417'],34,,,,,,,,,,,,,,,,Croatia,00:06:34.516,Pass,,109.9,4.5,113.0,51.4,,,
,,,,,,,,,,,,,,4.54503,,,,,,,,,,,,,,2c859de1-fe2d-4b5b-b79a-ffdb27032a5a,243,,"[12.2, 26.3]",3788760,6,,,,,-0.31362066,,Keeper Arm,,,"[71.4, 7.1]",,High Pass,,62.23568,,Incomplete,,Tomáš Souček,,,,,,1,From Keeper,Tomáš Vaclík,11541.0,Goalkeeper,16,Czech Republic,912,"['b735cb82-3d95-42ae-b881-79015714b836', 'c4178620-4df4-495d-bacf-2e306989b438']",39,,,,,,,,,,,,,,,,Czech Republic,00:06:39.840,Pass,,12.2,26.3,71.4,7.1,,,
,,,,,,,,,,,,,,3.041351,,,,,,,,,,,,,,b735cb82-3d95-42ae-b881-79015714b836,246,,"[48.7, 73.0]",3788760,6,,,,,-2.6569936,,Right Foot,,,"[14.7, 55.1]",,Ground Pass,,38.42408,,,,Dominik Livaković,,,,,Recovery,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,17,Croatia,785,"['2c859de1-fe2d-4b5b-b79a-ffdb27032a5a', '96e76028-f4eb-4207-9c8d-f99e52d389fa']",44,,,,,,,,,,,,,,,,Croatia,00:06:44.385,Pass,,48.7,73.0,14.7,55.1,,,
,,,,,,,,,,,,,,1.82818,,,,,,,,,,,,,,0abe155d-6f5f-4510-bc7c-3910fc76662b,249,,"[15.7, 49.4]",3788760,6,,,,,-0.9563515,,Right Foot,,,"[28.4, 31.4]",,Ground Pass,,22.029299,,,,Joško Gvardiol,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,17,Croatia,785,['40900832-80e8-447f-b978-ddddaeefb919'],50,,,,,,,,,,,,,,,,Croatia,00:06:50.284,Pass,,15.7,49.4,28.4,31.4,,,
,,,,,,,,,,,,,,1.019872,,,,,,,,,,,,,,b3799f0a-34e8-483d-b484-ba42f0416351,252,,"[28.8, 28.3]",3788760,6,,,,,0.98109883,,Left Foot,,,"[37.9, 41.9]",,Ground Pass,,16.36368,,,,Mateo Kovačić,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Back,17,Croatia,785,['b54ce410-c1f3-4e25-b141-42ec2593c9b2'],53,,,,,,,,,,,,,,,,Croatia,00:06:53.567,Pass,,28.8,28.3,37.9,41.9,,,
,,,,,,,,,,,,,,1.715397,,,,,,,,,,,,,,20dc84a9-c3c7-47e3-9050-533a25de6166,255,,"[51.3, 19.2]",3788760,6,,,,,-0.91770065,,Left Foot,,,"[62.7, 4.3]",,Ground Pass,,18.760864,,,,Josip Brekalo,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,17,Croatia,785,['463c7b58-672a-482e-9a22-f6833566e62e'],57,,,,,,,,,,,,,,,,Croatia,00:06:57.304,Pass,,51.3,19.2,62.7,4.3,,,
,,,,,,,,,,,,,,1.493286,,,,,,,,,,,,,,32e8cd6b-10bb-42da-9246-bea90f22b658,259,,"[58.5, 3.9]",3788760,7,,,,,2.2635875,,Right Foot,,,"[37.5, 29.2]",,Ground Pass,,32.879932,,,,Domagoj Vida,,,,,,1,Regular Play,Josip Brekalo,8946.0,Left Wing,17,Croatia,785,"['2fa97d2b-0d3b-4cf8-8304-b09a8bbf1427', '48edbf9c-033d-4454-add7-2e4902972e93']",0,,,,,,,,,,,,,,,,Croatia,00:07:00.213,Pass,True,58.5,3.9,37.5,29.2,,,
,,,,,,,,,,,,,,1.420702,,,,,,,,,,,,,,46e714b1-8284-4324-b731-0309403000db,262,,"[39.6, 29.4]",3788760,7,,,,,1.488084,,Left Foot,,,"[42.8, 68.0]",,Ground Pass,,38.732414,,,,Dejan Lovren,,,,,,1,Regular Play,Domagoj Vida,5468.0,Left Center Back,17,Croatia,785,['04d4e11a-d098-420a-ba86-02d45bec8854'],2,,,,,,,,,,,,,,,,Croatia,00:07:02.958,Pass,,39.6,29.4,42.8,68.0,,,
,,,,,,,,,,,,,,0.829973,,,,,,,,,,,,,,b0c0ae8c-1961-449b-8c66-5357529f3d04,265,,"[55.6, 71.4]",3788760,7,,,,,-2.2246828,,Right Foot,,,"[47.4, 60.7]",,Ground Pass,,13.480727,,,,Luka Modrić,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,17,Croatia,785,['820cff83-4680-4748-b864-b373fe3570a7'],10,,,,,,,,,,,,,,,,Croatia,00:07:10.230,Pass,,55.6,71.4,47.4,60.7,,,
,,,,,,,,,,,,,,1.300316,,,,,,,,,,,,,,7a1dfc82-7a8c-42fb-bc3c-4d9faa45c34c,267,,"[47.7, 60.4]",3788760,7,,,,,1.4313563,,Right Foot,,,"[50.1, 77.5]",,Ground Pass,,17.2676,,,,Šime Vrsaljko,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,17,Croatia,785,['334e9c3d-8d80-447c-8af4-254993da37f5'],11,,,,,,,,,,,,,,,,Croatia,00:07:11.060,Pass,,47.7,60.4,50.1,77.5,,,
,,,,,,,,,,,,,,1.17534,,,,,,,,,,,,,,9067ceaa-e516-471f-a486-7d3a4f1e0996,270,,"[48.3, 77.9]",3788760,7,,,,,0.012902509,,Right Foot,,,"[63.8, 78.1]",,Ground Pass,,15.50129,,,,Ivan Perišić,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,17,Croatia,785,['5a689c2b-535d-4443-b9f1-640f6b024831'],13,,,,,,,,,,,,,,,,Croatia,00:07:13.499,Pass,,48.3,77.9,63.8,78.1,,,
,,,,,,,,,,,,,,1.71965,,,,,,,,,,,,,,a838ea17-a33d-41a6-9c62-48438ea291e9,273,,"[64.0, 78.1]",3788760,7,,,,,-1.0495683,,Left Foot,,,"[72.9, 62.6]",,High Pass,,17.873444,,,,Ante Rebić,,,,,,1,Regular Play,Ivan Perišić,5474.0,Right Wing,17,Croatia,785,"['2712bf39-7b3a-466a-a41b-d16056251234', '860717ab-ebdd-434e-8fd9-aa75283666fd']",14,,,,,,,,,,,,,,,,Croatia,00:07:14.675,Pass,True,64.0,78.1,72.9,62.6,,,
,,,,,,,,,,,,,,1.924817,,,,,,,,,,,,,,e455fd62-6122-42c4-a06c-164d8b280f07,275,,"[73.8, 63.1]",3788760,7,,,,,-1.3860127,,Right Foot,,,"[77.8, 41.7]",,Low Pass,,21.770622,,Incomplete,,Josip Brekalo,,,,,,1,Regular Play,Ante Rebić,5465.0,Center Forward,17,Croatia,785,"['1292d297-49b4-4dd8-aa8e-551c7640f808', 'b18439d5-4a30-4fd9-9157-052ba95bd546']",16,,,,,,,,,,,,,,,,Croatia,00:07:16.394,Pass,,73.8,63.1,77.8,41.7,,,
