ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,0.702821,,,,,,,,,,,,,,31e2b0e6-c3f7-4c23-aaa1-c294561f4767,126,,,"[64.2, 45.5]",3788751,2,,,,,0.23737425,,Right Foot,,,,"[76.6, 48.5]",Ground Pass,,12.757743,,,,İlkay Gündoğan,,,,,,1,From Throw In,Mats Hummels,5572.0,Center Back,3,Germany,770,['d18b577a-ed41-43e9-9eb0-7fcd585fbd10'],3,,,,,,,,,,,,,,Germany,00:02:03.628,Pass,,64.2,45.5,76.6,48.5,,,
,,,,,,,,,,,,,1.360434,,,,,,,,,,,,,,4b61d12e-30c8-4dda-9dff-b86c81c92305,129,,,"[70.8, 51.1]",3788751,2,,,,,1.0209432,,Right Foot,,,,"[86.0, 75.9]",Low Pass,,29.087454,,,,Joshua Kimmich,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,3,Germany,770,['3b0f3197-6d21-47d2-8652-7801e632511a'],5,,,,,,,,,,,,,,Germany,00:02:05.728,Pass,,70.8,51.1,86.0,75.9,,,
,,,,,,,,,,,,,0.905108,,,,,,,,,,,,,,5d24b745-045e-4526-982e-d419c777ffe4,132,,,"[86.0, 75.9]",3788751,2,,,,,-1.3296787,,Right Foot,,,,"[89.0, 63.7]",Ground Pass,,12.563439,,,,Serge Gnabry,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,3,Germany,770,['48f1f92d-d6c6-4231-b4a0-b30c377385dd'],8,,,,,,,,,,,,,,Germany,00:02:08.262,Pass,,86.0,75.9,89.0,63.7,,,
,,,,,,,,,,,,,0.514584,,,,,,,,,,,,,,c2ea5a0f-b7a8-47db-8b34-9079cd02a23b,134,,,"[89.0, 63.7]",3788751,2,,,,,1.8533512,,Right Foot,,,,"[85.4, 76.1]",Ground Pass,,12.91201,,,,Joshua Kimmich,,,,,,1,From Throw In,Serge Gnabry,8400.0,Center Forward,3,Germany,770,['ce7ad631-0b89-46a1-9c96-ddfdfeff26f8'],9,,,,,,,,,,,,,,Germany,00:02:09.167,Pass,,89.0,63.7,85.4,76.1,,,
,,,,,,,,,,,,,3.769653,,,,,,,,,,,,,,4f40b588-2eab-4b5e-81d9-0ab4a54f6248,138,,,"[82.8, 76.5]",3788751,2,,,,,-2.9930878,,Right Foot,,,,"[57.4, 72.7]",Ground Pass,,25.682678,,,,Matthias Ginter,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,3,Germany,770,"['6fbd3650-e691-49df-90cf-a2d9fc403932', 'c2c9e586-0b21-45aa-809a-434dafaddd38']",10,,,,,,,,,,,,,,Germany,00:02:10.216,Pass,True,82.8,76.5,57.4,72.7,,,
,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,f715c9b2-aaf7-4280-a2a5-7ec23fd8d45a,141,,,"[49.9, 74.0]",3788751,2,,,,,0.061776962,,Right Foot,,,,"[69.3, 75.2]",Ground Pass,,19.437078,,,,Joshua Kimmich,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Center Back,3,Germany,770,['c73a4944-b76d-406b-a0e1-e2a39c5f289d'],15,,,,,,,,,,,,,,Germany,00:02:15.586,Pass,,49.9,74.0,69.3,75.2,,,
,,,,,,,,,,,,,0.784422,,,,,,,,,,,,,,77e19754-50d2-4b53-8121-541fb4e49ddc,144,,,"[79.2, 77.0]",3788751,2,,,,,-1.6828253,,Right Foot,,,,"[78.3, 69.0]",Ground Pass,,8.050466,,,,Thomas Müller,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Wing Back,3,Germany,770,['adcc568d-adf9-4613-bb67-bfd7afeeb439'],18,,,,,,,,,,,,,,Germany,00:02:18.968,Pass,,79.2,77.0,78.3,69.0,,,
,,,,,,,,,,,,,1.905952,,,,,,,,,,,,,,8df824b0-74fd-4e7b-88d8-ca2f7fa7b1c3,151,,,"[84.5, 75.7]",3788751,3,,,,,-0.93540776,046a2f70-66db-48d2-86d2-dc3c6fe24784,Right Foot,True,,,"[112.3, 38.0]",High Pass,,46.84154,,,,Mats Hummels,True,,,,Free Kick,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,4,Germany,770,['50fe60cb-179e-4b66-a1c9-b551fde9fc63'],3,,,,,,,,,,,,,,Germany,00:03:03.831,Pass,,84.5,75.7,112.3,38.0,,,
,,,,,,,,,,,,,2.611051,,,,,,,,,,,,,,446cdbe4-3eb2-405b-b880-34ffb9956be4,156,,,"[6.0, 36.0]",3788751,3,,,,,0.8487411,,Left Foot,,,,"[40.7, 75.4]",High Pass,,52.501904,,,,Benjamin Pavard,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,5,France,771,['df328b43-6460-41ed-8709-7823f48b3012'],35,,,,,,,,,,,,,,France,00:03:35.803,Pass,,6.0,36.0,40.7,75.4,,,
,,,,,,,,,,,,,1.564301,,,,,,,,,,,,,,e8302840-f5cd-4439-912c-566d44f0d436,158,,,"[40.7, 75.4]",3788751,3,,,,,-1.0226728,,Head,,,,"[52.3, 56.4]",High Pass,,22.261177,,Unknown,,Paul Pogba,,,,,,1,From Goal Kick,Benjamin Pavard,5476.0,Right Back,5,France,771,['70aaa872-8a1b-40fd-a954-a1b2eb9e1b90'],38,,,,,,,,,,,,,,France,00:03:38.414,Pass,,40.7,75.4,52.3,56.4,,,
,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,a3974a79-3703-4ec8-9c5d-67e5494fe365,162,,,"[68.1, 23.7]",3788751,3,,True,,,0.9065728,,Right Foot,,,,"[80.0, 38.9]",Ground Pass,,19.304144,,,,Thomas Müller,,,,,Free Kick,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,6,Germany,770,['14fdbcd5-58c2-4c49-b7b7-ce0c568f2ca5'],57,,,,,,,,,,,,,,Germany,00:03:57.427,Pass,,68.1,23.7,80.0,38.9,,,
,,,,,,,,,,,,,1.972369,,,,,,,,,,,,,,e964f7b7-6e98-4004-af54-d162bd5e1d50,164,,,"[82.2, 32.3]",3788751,4,,,,,2.651317,,Right Foot,,,,"[65.9, 41.0]",Ground Pass,,18.47647,,,,Mats Hummels,,,,,,1,From Free Kick,Thomas Müller,5562.0,Left Attacking Midfield,6,Germany,770,['34a7712f-c0f1-473b-b4bd-aef8b4ea9543'],0,,,,,,,,,,,,,,Germany,00:04:00.330,Pass,,82.2,32.3,65.9,41.0,,,
,,,,,,,,,,,,,1.682205,,,,,,,,,,,,,,d92f4f8b-26e8-4ad3-86fc-5339384eb33c,166,,,"[65.9, 41.0]",3788751,4,,,,,0.8255457,,Right Foot,,,,"[88.6, 65.6]",Ground Pass,,33.47312,,Incomplete,,Joshua Kimmich,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,6,Germany,770,"['26f8838d-1674-49de-8a77-d6903601fea6', '8cbdb312-1fc7-480b-9b1a-1fa9a970f0da']",2,,,,,,,,,,,,,,Germany,00:04:02.302,Pass,,65.9,41.0,88.6,65.6,,,
,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,d21a7d42-8e13-4bb4-91ab-13f7bc7fb340,172,,,"[42.0, 72.7]",3788751,4,,,,,0.64651316,,Left Foot,,,,"[47.3, 76.7]",Ground Pass,,6.64003,,,,Matthias Ginter,,,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,6,Germany,770,['6aae841a-4ec7-45e2-812f-328b53597f84'],13,,,,,,,,,,,,,,Germany,00:04:13.115,Pass,,42.0,72.7,47.3,76.7,,,
,,,,,,,,,,,,,1.266511,,,,,,,,,,,,,,8ecf65e5-f2c5-4f1a-bba1-8981c9622073,175,,,"[47.3, 76.7]",3788751,4,,,,,-2.7277124,,Right Foot,,,,"[36.6, 72.0]",Ground Pass,,11.686745,,,,Mats Hummels,,,,,,1,From Free Kick,Matthias Ginter,8808.0,Right Center Back,6,Germany,770,['2ca860ea-d985-4162-acc4-2c60bb439f75'],15,,,,,,,,,,,,,,Germany,00:04:15.704,Pass,,47.3,76.7,36.6,72.0,,,
,,,,,,,,,,,,,1.789424,,,,,,,,,,,,,,85a6d4eb-6422-4e0a-aaec-3004697d69ee,178,,,"[36.6, 72.0]",3788751,4,,,,,-1.5881106,,Right Foot,,,,"[35.8, 25.8]",Ground Pass,,46.206924,,,,Antonio Rüdiger,,True,,,,1,From Free Kick,Mats Hummels,5572.0,Center Back,6,Germany,770,['eee53f5a-53b1-4080-a6ea-f99294d0b11d'],18,,,,,,,,,,,,,,Germany,00:04:18.970,Pass,,36.6,72.0,35.8,25.8,,,
,,,,,,,,,,,,,1.193648,,,,,,,,,,,,,,82c1e481-528e-453f-8bbc-fe0ec6523e23,182,,,"[56.5, 20.1]",3788751,4,,,,,-1.9058205,,Right Foot,,,,"[51.8, 6.6]",Ground Pass,,14.294754,,,,Robin Gosens,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,6,Germany,770,"['319cc19c-b886-4f97-87ca-7a0250cb0039', 'f4c387f5-c5e5-4c76-b50f-44db57fae0e9']",30,,,,,,,,,,,,,,Germany,00:04:30.439,Pass,True,56.5,20.1,51.8,6.6,,,
,,,,,,,,,,,,,0.94266,,,,,,,,,,,,,,c20b835a-31eb-4a10-9ad3-2292ece927ab,185,,,"[51.8, 6.6]",3788751,4,,,,,2.0607536,,Left Foot,,,,"[43.0, 23.1]",Ground Pass,,18.7,,,,Toni Kroos,,,,,,1,From Free Kick,Robin Gosens,6985.0,Left Wing Back,6,Germany,770,['88c54a6b-9117-49ec-95a4-c51d4b874ccb'],31,,,,,,,,,,,,,,Germany,00:04:31.666,Pass,,51.8,6.6,43.0,23.1,,,
,,,,,,,,,,,,,1.259375,,,,,,,,,,,,,,28b7a7ff-9b89-4638-b96a-81ea09f5ea74,188,,,"[43.0, 23.1]",3788751,4,,,,,-0.7037297,,Right Foot,,,,"[58.2, 10.2]",Ground Pass,,19.936148,,,,Antonio Rüdiger,,,,,,1,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,6,Germany,770,['dfd949a2-ee3b-480e-9818-9c52bfb0ee63'],33,,,,,,,,,,,,,,Germany,00:04:33.301,Pass,,43.0,23.1,58.2,10.2,,,
,,,,,,,,,,,,,1.281401,,,,,,,,,,,,,,5891216f-55af-4fee-b3b9-ab9b40406ab1,192,,,"[57.4, 8.9]",3788751,4,,,,,-2.7367008,,Left Foot,,,,"[49.0, 5.3]",Ground Pass,,9.138927,,,,Robin Gosens,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,6,Germany,770,"['2e38d3fe-4211-4b2c-8f13-5f66dd353f83', '9f52dcfe-498b-4cac-9b58-bfb41993fce5']",35,,,,,,,,,,,,,,Germany,00:04:35.214,Pass,True,57.4,8.9,49.0,5.3,,,
,,,,,,,,,,,,,2.66006,,,,,,,,,,,,,,f0e3f107-6eef-46c8-a0b0-a7faad2ccae2,194,,,"[49.0, 5.3]",3788751,4,,,,,0.7636939,,Left Foot,,,,"[84.3, 39.1]",High Pass,,48.87259,,,,Kai Havertz,,,Through Ball,True,,1,From Free Kick,Robin Gosens,6985.0,Left Wing Back,6,Germany,770,['b6ec8a3b-9a8b-4f9f-bff1-a84747f3d807'],36,,,,,,,,,,,,,,Germany,00:04:36.495,Pass,,49.0,5.3,84.3,39.1,,,
,,,,,,,,,,,,,1.906929,,,,,,,,,,,,,,5838c113-9dfb-436a-947b-306abf4f4b84,197,,,"[84.3, 39.1]",3788751,4,,,,True,1.8107625,,,,,,"[82.0, 48.5]",Low Pass,,9.677293,,Incomplete,,Joshua Kimmich,,,,,,1,From Free Kick,Kai Havertz,8966.0,Right Attacking Midfield,6,Germany,770,"['0ee3e755-a2f5-4a8b-abe2-8436b2928190', '10dabd61-32a9-4ebc-8d7f-4964e477f3bf', 'c45726e0-661c-4f0d-af81-b18a38c17411']",39,,,,,,,,,,,,,,Germany,00:04:39.171,Pass,True,84.3,39.1,82.0,48.5,,,
,,,,,,,,,,,,,2.367568,,,,,,,,,,,,,,76825b57-1181-4d63-8f3b-f3246d806f0f,200,,,"[27.8, 55.4]",3788751,4,,,,,-0.29833886,,Head,,,,"[71.7, 41.9]",High Pass,,45.92886,,Incomplete,,Thomas Müller,,,,,Recovery,1,From Free Kick,Mats Hummels,5572.0,Center Back,6,Germany,770,"['ad0c6d7d-fe50-4ba7-b5ba-92b13def3cbe', 'df6a341d-58aa-4842-914e-c250a996a19c']",45,,,,,,,,,,,,,,Germany,00:04:45.151,Pass,,27.8,55.4,71.7,41.9,,,
,,,,,,,,,,,,,0.580203,,,,,,,,,,,,,,ad0c6d7d-fe50-4ba7-b5ba-92b13def3cbe,202,,,"[48.4, 38.2]",3788751,4,,,,,-0.44752,,Head,,,,"[55.9, 34.6]",Low Pass,,8.319255,,,,N''Golo Kanté,,,,,Recovery,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,7,France,771,"['76825b57-1181-4d63-8f3b-f3246d806f0f', 'ef4ea69e-f7f4-44fb-86fa-6e48e160a00f']",47,,,,,,,,,,,,,,France,00:04:47.519,Pass,,48.4,38.2,55.9,34.6,,,
,,,,,,,,,,,,,1.61518,,,,,,,,,,,,,,5a948dfb-61c4-44d9-b769-b962e956bd18,205,,,"[51.8, 25.2]",3788751,4,,,,,-1.6641206,,Left Foot,,,,"[49.9, 4.9]",Ground Pass,,20.388721,,,,Lucas Hernández Pi,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,7,France,771,['3a2a40be-f5c7-451e-94eb-ba1b12ece648'],50,,,,,,,,,,,,,,France,00:04:50.471,Pass,,51.8,25.2,49.9,4.9,,,
,,,,,,,,,,,,,0.88736,,,,,,,,,,,,,,76e4ace6-e1d8-4c72-8d92-6ecf244e65c6,208,,,"[49.9, 4.9]",3788751,4,,,,,2.4748998,,Left Foot,,,,"[37.7, 14.5]",Ground Pass,,15.524175,,,,Presnel Kimpembe,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,7,France,771,['50cb0ce5-128c-4457-a8e6-231c5c7b72e7'],53,,,,,,,,,,,,,,France,00:04:53.343,Pass,,49.9,4.9,37.7,14.5,,,
,,,,,,,,,,,,,1.002219,,,,,,,,,,,,,,d0d86313-4c4c-4e51-8669-263cb2615d76,211,,,"[37.7, 14.5]",3788751,4,,,,,1.7621208,,Left Foot,,,,"[33.4, 36.7]",Ground Pass,,22.612608,,,,Raphaël Varane,,,,,,1,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,7,France,771,['7999dcbf-5fe7-4c93-a049-e439087e62c7'],55,,,,,,,,,,,,,,France,00:04:55.367,Pass,,37.7,14.5,33.4,36.7,,,
,,,,,,,,,,,,,1.522696,,,,,,,,,,,,,,57279b6d-4a09-43f3-90a0-2b6917d7322b,214,,,"[33.4, 36.7]",3788751,4,,,,,1.080839,,Right Foot,,,,"[44.6, 57.7]",Ground Pass,,23.8,,,,Benjamin Pavard,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,7,France,771,['16b992ed-0254-488f-9413-45189c1aa613'],57,,,,,,,,,,,,,,France,00:04:57.423,Pass,,33.4,36.7,44.6,57.7,,,
,,,,,,,,,,,,,0.784905,,,,,,,,,,,,,,4830ddad-2f99-43a9-bd3c-a76042b4862c,217,,,"[59.1, 59.2]",3788751,5,,,,,0.25950047,,Right Foot,,,,"[70.4, 62.2]",Ground Pass,,11.69145,,,,Paul Pogba,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,7,France,771,['acba22a5-70ac-4d89-9ff8-46c5f40de9c9'],1,,,,,,,,,,,,,,France,00:05:01.160,Pass,,59.1,59.2,70.4,62.2,,,
,,,,,,,,,,,,,1.073697,,,,,,,,,,,,,,06269754-5897-4561-b74a-f5763d0ce787,219,,,"[70.4, 62.2]",3788751,5,,,,,2.125792,,Right Foot,,,,"[64.2, 72.2]",Ground Pass,,11.766053,,,,Antoine Griezmann,,,,,,1,Regular Play,Paul Pogba,20004.0,Right Center Midfield,7,France,771,['3b776458-81a2-45c5-8640-e180c23cd4ea'],1,,,,,,,,,,,,,,France,00:05:01.945,Pass,,70.4,62.2,64.2,72.2,,,
,,,,,,,,,,,,,2.033222,,,,,,,,,,,,,,569e84d0-eea1-4317-b2b0-b51f40d5a1cc,222,,,"[64.2, 72.2]",3788751,5,,,,,-0.68405163,,Left Foot,,,,"[96.7, 45.7]",Ground Pass,,41.93447,,Incomplete,,Benjamin Pavard,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,7,France,771,"['061d2cb3-6191-4923-af25-3f97a7aaec9e', '1e352eef-c8a0-453e-a295-0f9d0f60ffa8']",3,,,,,,,,,,,,,,France,00:05:03.066,Pass,,64.2,72.2,96.7,45.7,,,
,,,,,,,,,,,,,1.62873,,,,,,,,,,,,,,1e352eef-c8a0-453e-a295-0f9d0f60ffa8,224,,,"[23.4, 34.4]",3788751,5,,,,,-1.336174,,Left Foot,,,,"[28.3, 13.9]",Ground Pass,,21.077477,,,,Antonio Rüdiger,,,,,Recovery,1,Regular Play,Mats Hummels,5572.0,Center Back,8,Germany,770,"['569e84d0-eea1-4317-b2b0-b51f40d5a1cc', 'f48ba891-3d3c-4c13-937a-706463d56306']",5,,,,,,,,,,,,,,Germany,00:05:05.099,Pass,,23.4,34.4,28.3,13.9,,,
,,,,,,,,,,,,,1.000238,,,,,,,,,,,,,,cc98d35e-06e9-4067-b943-dfcfc3f7158d,226,,,"[28.3, 13.9]",3788751,5,,,,,-0.66404617,,Right Foot,,,,"[39.8, 4.9]",Ground Pass,,14.603082,,,,Robin Gosens,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,8,Germany,770,['32253689-960b-4c21-bfb5-8240b9140be7'],6,,,,,,,,,,,,,,Germany,00:05:06.728,Pass,,28.3,13.9,39.8,4.9,,,
,,,,,,,,,,,,,0.848121,,,,,,,,,,,,,,ecef5d92-865d-41ad-9836-24221adc5234,228,,,"[39.8, 4.9]",3788751,5,,,,,1.6642731,,Left Foot,,,,"[38.3, 20.9]",Low Pass,,16.070158,,,,Toni Kroos,,,,,,1,Regular Play,Robin Gosens,6985.0,Left Wing Back,8,Germany,770,['e0b29880-5640-4feb-ae63-cbc5d8a2256e'],7,,,,,,,,,,,,,,Germany,00:05:07.728,Pass,,39.8,4.9,38.3,20.9,,,
,,,,,,,,,,,,,1.560252,,,,,,,,,,,,,,4849a649-7e2b-4194-b582-433cebe3ca4d,230,,,"[37.0, 20.5]",3788751,5,,,,,-0.81116563,,Left Foot,,,,"[55.9, 0.6]",Ground Pass,,27.444855,,Out,,Thomas Müller,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,8,Germany,770,['441e85db-c1fc-4db9-8bf1-03b49cd534c8'],8,,,,,,,,,,,,,,Germany,00:05:08.576,Pass,,37.0,20.5,55.9,0.6,,,
,,,,,,,,,,,,,0.846058,,,,,,,,,,,,,,4bfe1243-19d9-4fa3-ae40-15b7281cbc54,232,,,"[55.7, 80.0]",3788751,5,,,,,-0.7032306,,,,,,"[64.9, 72.2]",Low Pass,,12.061509,,,,Karim Benzema,,,,,Throw-in,1,From Throw In,Benjamin Pavard,5476.0,Right Back,9,France,771,['de052a83-f159-4543-955a-29fe43feca99'],25,,,,,,,,,,,,,,France,00:05:25.317,Pass,,55.7,80.0,64.9,72.2,,,
,,,,,,,,,,,,,2.126466,,,,,,,,,,,,,,9ea2b7b1-dedb-4084-a74e-11261731d8c9,235,,,"[62.1, 72.2]",3788751,5,,,,,3.1415927,,Right Foot,,,,"[37.1, 72.2]",High Pass,,25.0,,Incomplete,,,,,,,,1,From Throw In,Karim Benzema,19677.0,Center Forward,9,France,771,['95d5afe9-2ef7-4510-b5bd-8d911fdb2304'],26,,,,,,,,,,,,,,France,00:05:26.616,Pass,,62.1,72.2,37.1,72.2,,,
,,,,,,,,,,,,,0.83462,,,,,,,,,,,,,,886dbee1-e18e-4966-b680-bb5971c8bdf7,240,,,"[85.4, 0.1]",3788751,5,,True,,,1.0242718,,,,,,"[92.7, 12.1]",Low Pass,,14.045996,,,,Thomas Müller,,,,,Throw-in,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,11,Germany,770,['26257bf3-ab6e-47eb-8431-2ca5f93f3e0e'],37,,,,,,,,,,,,,,Germany,00:05:37.830,Pass,,85.4,0.1,92.7,12.1,,,
,,,,,,,,,,,,,1.064477,,,,,,,,,,,,,,0bb83c86-1352-41e0-9ae2-23e208752151,242,,,"[92.7, 12.1]",3788751,5,,,,,-1.6871516,,Right Foot,,,,"[91.8, 4.4]",Ground Pass,,7.752419,,,,Robin Gosens,,,,,,1,From Throw In,Thomas Müller,5562.0,Left Attacking Midfield,11,Germany,770,['0e3b658a-bf45-470f-b002-a91598d157e4'],38,,,,,,,,,,,,,,Germany,00:05:38.665,Pass,,92.7,12.1,91.8,4.4,,,
,,,,,,,,,,,,,2.273472,,,,,,,,,,,,,,76ffeb9e-9891-4370-8293-60377ca72650,246,,,"[91.8, 4.9]",3788751,5,,,,,0.111641474,,Left Foot,,,,"[114.1, 7.4]",Low Pass,,22.439697,,,,Thomas Müller,,,,,,1,From Throw In,Robin Gosens,6985.0,Left Wing Back,11,Germany,770,"['d593edf5-772f-423e-a228-10bfe5995436', 'e07df1ae-0324-4073-8cd9-4ff06a4ace6f']",40,,,,,,,,,,,,,,Germany,00:05:40.147,Pass,True,91.8,4.9,114.1,7.4,,,
,,,,,,,,,,,,,1.803393,,,,,,,,,,,,,,c9e19e60-9e1e-4ebb-9d40-3652b28ce571,252,,,"[105.5, 0.1]",3788751,5,,,,,1.1237218,,,,,,"[116.0, 22.0]",Low Pass,,24.287033,,,,Kai Havertz,,,,,Throw-in,1,From Throw In,Thomas Müller,5562.0,Left Attacking Midfield,12,Germany,770,['7ad58c1e-298c-404c-9b69-698a2ffb36b3'],50,,,,,,,,,,,,,,Germany,00:05:50.964,Pass,,105.5,0.1,116.0,22.0,,,
,,,,,,,,,,,,,2.527349,,,,,,,,,,,,,,9941d9ee-2f28-49dd-b0e9-662d08266ee3,255,,,"[6.0, 44.0]",3788751,6,,,,,-0.931835,,Left Foot,,,,"[34.9, 5.1]",High Pass,,48.4605,,,,Lucas Hernández Pi,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,13,France,771,['15ff5369-fc59-4314-b648-2ddbb5b923f3'],9,,,,,,,,,,,,,,France,00:06:09.375,Pass,,6.0,44.0,34.9,5.1,,,
,,,,,,,,,,,,,0.843086,,,,,,,,,,,,,,a58b8790-775f-46bc-9f69-f857fcffa054,261,,,"[39.4, 7.6]",3788751,6,,True,,,1.5184633,,Left Foot,,,,"[41.6, 49.6]",Ground Pass,,42.05758,,,,Raphaël Varane,,True,,,Free Kick,1,From Free Kick,Lucas Hernández Pi,5484.0,Left Back,14,France,771,['3a346d13-b1e2-4cc5-ae5f-e75226ded1c5'],43,,,,,,,,,,,,,,France,00:06:43.838,Pass,,39.4,7.6,41.6,49.6,,,
,,,,,,,,,,,,,1.508871,,,,,,,,,,,,,,b32508af-b150-44a2-b122-d298eed21705,263,,,"[37.7, 50.6]",3788751,6,,,,,-1.6159784,,Right Foot,,,,"[36.0, 13.0]",Ground Pass,,37.638412,,,,Presnel Kimpembe,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,14,France,771,['ca902978-2403-4ecd-a50b-1f73be021a71'],47,,,,,,,,,,,,,,France,00:06:47.427,Pass,,37.7,50.6,36.0,13.0,,,
,,,,,,,,,,,,,0.89994,,,,,,,,,,,,,,93932b61-a0ec-40ac-a297-40b011cd2cbb,266,,,"[40.7, 14.1]",3788751,6,,,,,0.92483824,,Left Foot,,,,"[50.5, 27.1]",Ground Pass,,16.280048,,,,N''Golo Kanté,,,,,,1,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,14,France,771,['d48098c9-03c7-4390-ac98-b5cb4ee5c4de'],51,,,,,,,,,,,,,,France,00:06:51.801,Pass,,40.7,14.1,50.5,27.1,,,
,,,,,,,,,,,,,1.398101,,,,,,,,,,,,,,aed09a2e-4dbf-4381-8f6c-072d30fd102f,270,,,"[56.3, 7.0]",3788751,6,,,,,-0.66541,,Right Foot,,,,"[64.2, 0.8]",Ground Pass,,10.04241,,,,Adrien Rabiot,,,,,,1,From Free Kick,N''Golo Kanté,3961.0,Center Defensive Midfield,14,France,771,['2850def4-c366-4d4c-8599-2bed8082eaea'],55,,,,,,,,,,,,,,France,00:06:55.983,Pass,,56.3,7.0,64.2,0.8,,,
,,,,,,,,,,,,,0.805072,,,,,,,,,,,,,,efed59d2-ad92-4157-9b67-bde9842f58f3,275,,,"[67.4, 4.0]",3788751,6,,,,,0.52127606,,Left Foot,,,,"[77.5, 9.8]",Low Pass,,11.646888,,,,Kylian Mbappé Lottin,,,,,,1,From Free Kick,Adrien Rabiot,3026.0,Left Center Midfield,14,France,771,['ce0d31d1-4d6b-474e-a78d-626d0553e68e'],59,,,,,,,,,,,,,,France,00:06:59.172,Pass,,67.4,4.0,77.5,9.8,,,
,,,,,,,,,,,,,0.528093,,,,,,,,,,,,,,1ce1339d-f6db-4ec3-8e2e-97559eeb5735,278,,,"[77.5, 9.8]",3788751,7,,,,,1.0863184,,No Touch,,,,"[80.5, 15.5]",Ground Pass,,6.441273,True,,,Karim Benzema,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,14,France,771,['23b7e877-61d9-4032-992f-3ce8d8ccae34'],0,,,,,,,,,,,,,,France,00:07:00.137,Pass,,77.5,9.8,80.5,15.5,,,
,,,,,,,,,,,,,2.275564,,,,,,,,,,,,,,05c06025-16d7-497f-8f19-5ded2eba13a5,281,,,"[80.5, 15.5]",3788751,7,,,,,-0.6330303,,Right Foot,,,,"[95.9, 4.2]",Ground Pass,,19.101048,,,,Kylian Mbappé Lottin,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,14,France,771,['88643e74-e0d3-4a38-8a17-db0bdd457fd7'],0,,,,,,,,,,,,,,France,00:07:00.745,Pass,,80.5,15.5,95.9,4.2,,,
