50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,,68182fc7-b295-4a70-9fb1-4953888dc0df,2039,,,"[6.9, 36.5]",3788769,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daler Kuzyaev,5179.0,Left Wing Back,102,Denmark,776,,59,,,,,,,,,,,,,,Russia,00:07:59.429,Clearance,True,6.9,36.5,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,2533c50f-75b4-4787-afaf-8453146760d5,2074,,,"[17.0, 49.5]",3788769,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andreas Christensen,3959.0,Right Center Back,104,Russia,796,"['447d0a2d-da77-4cd9-abd3-dfe6da9f412b', '5550284b-779f-4d04-ae7e-c92804869af9']",2,,,,,,,,,,,,,,Denmark,00:09:02.862,Clearance,True,17.0,49.5,,,,,
,,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,dd5418f2-c52b-49b1-a91d-313f9b16123b,2111,,,"[8.4, 37.1]",3788769,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daler Kuzyaev,5179.0,Left Wing Back,105,Denmark,776,['4b9a7c09-770a-4ebf-9024-1da403faecec'],17,,,,,,,,,,,,,,Russia,00:10:17.559,Clearance,True,8.4,37.1,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,14a6a550-062d-4b70-ac33-c4b459e38428,2140,,,"[11.1, 35.2]",3788769,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daler Kuzyaev,5179.0,Left Wing Back,107,Denmark,776,"['17f8cbf5-91ca-488a-85fa-98f7402db826', '50b9b821-3e49-4b89-9074-0e7138ac2830']",9,,,,,,,,,,,,,,Russia,00:11:09.265,Clearance,True,11.1,35.2,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,126f66ec-2ccd-4b25-9561-3da874a6cfc7,2152,,,"[26.4, 62.0]",3788769,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andreas Christensen,3959.0,Right Center Back,109,Russia,796,"['d9604b2e-563f-4205-8c33-ac69d221dfbb', 'f5bece14-f2bb-475a-a2aa-849e3301c018']",57,,,,,,,,,,,,,,Denmark,00:11:57.861,Clearance,True,26.4,62.0,,,,,
,,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,,9d6dc015-3290-4431-be7e-fe2911470802,2242,,,"[34.3, 68.1]",3788769,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Center Back,117,Russia,796,['3233d262-875c-4a15-b9a5-4d65b3373929'],9,,,,,,,,,,,,,,Denmark,00:16:09.322,Clearance,True,34.3,68.1,,,,,
,,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,,97768192-e076-4910-8861-3d9c6aff1832,2405,,,"[33.6, 73.1]",3788769,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,129,Russia,796,"['acbe3b7b-abac-4e6b-89f0-96be1afaf7b4', 'e4a198ad-543f-4b5b-b7bf-9a0b145f2983']",50,,,,,,,,,,,,,,Denmark,00:18:50.044,Clearance,True,33.6,73.1,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,c0873998-258a-4808-9a81-886e1313180c,2497,,,"[32.3, 49.4]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,136,Russia,796,"['a4285a47-73f3-40df-bb93-7d996d3ad1a7', 'c01b2c48-f7d8-4426-a903-cca414bc0639']",23,,,,,,,,,,,,,,Denmark,00:22:23.303,Clearance,True,32.3,49.4,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,3c982326-eb3c-45ed-9e58-35d5e4f527d5,2538,,,"[27.6, 59.0]",3788769,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Igor Diveev,31917.0,Right Center Back,140,Denmark,776,"['516dc791-8906-4822-bbba-e496a19d3169', '7459db48-ed7d-4533-b448-2aa59338d2da']",41,,,,,,,,,,,,,,Russia,00:25:41.509,Clearance,True,27.6,59.0,,,,,
,,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,,954afe74-8d13-4cd5-9aa3-8ec64abe19b9,2580,,,"[10.1, 44.4]",3788769,71,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,141,Russia,796,['20b44628-d6b0-4d40-8193-99349b0617a3'],28,,,,,,,,,,,,,,Denmark,00:26:28.544,Clearance,True,10.1,44.4,,,,,
,,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,cf4d55e7-1751-470b-9a51-e64d8338c7f8,2584,,,"[2.8, 62.7]",3788769,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Right Center Back,142,Russia,796,['993c4544-cf7b-410c-ab5a-efd770761f9b'],17,,,,,,,,,,,,,,Denmark,00:27:17.830,Clearance,True,2.8,62.7,,,,,
,,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,,1d07420a-9579-4a2c-9253-cf3fe35168c4,2617,,,"[6.4, 38.7]",3788769,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Artem Dzyuba,5195.0,Right Center Forward,144,Denmark,776,,39,,,,,,,,,,,,,,Russia,00:28:39.395,Clearance,True,6.4,38.7,,,,,
,,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,,4530afeb-ef55-4895-80bb-6bd126b3f245,2679,,,"[18.4, 45.0]",3788769,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Nørgaard,7097.0,Left Attacking Midfield,153,Russia,796,,17,,,,,,,,,,,,,,Denmark,00:31:17.665,Clearance,True,18.4,45.0,,,,,
,,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,9f10adb1-168e-4b78-8c87-429d92e9ca01,2686,,,"[7.6, 40.2]",3788769,77,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Igor Diveev,31917.0,Right Center Back,155,Denmark,776,['5d9509a0-0a68-4b22-8e97-0914a60fcad5'],38,,,,,,,,,,,,,,Russia,00:32:38.050,Clearance,True,7.6,40.2,,,,,
,,,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,,,,c0fe2487-996c-4c12-b4e5-65ad6d165e6d,2717,,,"[6.9, 32.4]",3788769,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vyacheslav Karavaev,15545.0,Left Back,157,Denmark,776,,46,,,,,,,,,,,,,,Russia,00:33:46.410,Clearance,True,6.9,32.4,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,97312407-373b-4818-a498-4c7045c5cdf6,2725,,,"[23.1, 54.5]",3788769,80,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andreas Christensen,3959.0,Right Center Back,158,Russia,796,"['160e1950-a4da-48de-a42f-f2b397ab1261', '94d6076e-90ae-41f7-9446-4f80f7f26057']",21,,,,,,,,,,,,,,Denmark,00:35:21.968,Clearance,True,23.1,54.5,,,,,
,,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,443e426b-5c00-4712-8b5b-1d1009a5b09e,2733,,,"[8.7, 33.3]",3788769,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,160,Russia,796,['e1453fa2-489b-4a98-b474-4b618a8c6b88'],54,,,,,,,,,,,,,,Denmark,00:35:54.945,Clearance,True,8.7,33.3,,,,,
,,,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,8387316d-d4e4-4dca-a75c-bb26f865ba95,2964,,,"[8.9, 44.5]",3788769,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgiy Dzhikiya,16583.0,Left Center Back,172,Denmark,776,['f52392da-2875-453b-a08f-3e5c2719a766'],11,,,,,,,,,,,,,,Russia,00:44:11.829,Clearance,True,8.9,44.5,,,,,
,,,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,,,,14c507a6-9b58-4a76-8107-9df9f5a6d08e,2979,,,"[12.6, 45.7]",3788769,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgiy Dzhikiya,16583.0,Left Center Back,174,Denmark,776,,43,,,,,,,,,,,,,,Russia,00:44:43.937,Clearance,True,12.6,45.7,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,48112143-0d50-431c-ba93-8bf857c72961,3014,,,"[9.0, 54.0]",3788769,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Igor Diveev,31917.0,Right Center Back,178,Denmark,776,"['57273f39-451d-4dac-8e17-a7a89f73cefc', 'cf7b0c88-6668-445c-8304-30a6b53ebf21']",1,,,,,,,,,,,,,,Russia,00:47:01.695,Clearance,True,9.0,54.0,,,,,
,,,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,,,,e10d48a3-88c2-4d97-a8e1-59b9538ef688,3027,,,"[3.7, 34.5]",3788769,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Igor Diveev,31917.0,Right Center Back,179,Denmark,776,"['5ccc468f-f9f1-4c7c-a9f3-28718c05c390', 'f0bbf650-5c00-4f60-96f1-47dca2c57e42']",50,,,,,,,,,,,,,,Russia,00:47:50.462,Clearance,True,3.7,34.5,,,,,
,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,,,5c8d5f7a-d16c-4a01-9dba-bb51f88e426d,14,,,"[90.4, 3.4]",3788769,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandr Golovin,5177.0,Left Wing,3,Russia,796,['f6d0fb2c-20ae-4a78-96b9-c6c604e8d046'],23,,,,,,,,,,,,,,Russia,00:00:23.033,Foul Committed,,90.4,3.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,Handball,,,,,,,,,,,2c29f954-9229-4df4-9165-752e904e86fd,288,,,"[50.3, 70.3]",3788769,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magomed Ozdoev,20845.0,Right Defensive Midfield,21,Denmark,776,,27,,,,,,,,,,,,,,Russia,00:07:27.687,Foul Committed,,50.3,70.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,574cff9e-fac0-416d-b886-31fea64f8249,315,,,"[116.7, 35.9]",3788769,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yussuf Yurary Poulsen,5536.0,Center Forward,23,Denmark,776,['563154fb-2c42-476b-aeea-34ecc7db85ad'],38,,,,,,,,,,,,,,Denmark,00:08:38.387,Foul Committed,,116.7,35.9,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,19a902b0-809c-4698-97a6-8ed32c1ed691,494,,,"[75.5, 6.1]",3788769,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,29,Denmark,776,['7460ca2d-9e0a-4ece-a423-028891fb8091'],18,,,,,,,,,,,,,,Denmark,00:12:18.037,Foul Committed,,75.5,6.1,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,c9401af1-c187-4808-ad5d-67f8a68b9405,503,,,"[92.9, 48.1]",3788769,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Zobnin,5171.0,Left Defensive Midfield,31,Denmark,776,"['1c7c9395-7987-4116-b637-4e164b676a21', 'f84fff17-5ed8-4de1-957d-172dfe27bf9b']",56,,,,,,,,,,,,,,Russia,00:12:56.812,Foul Committed,,92.9,48.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c4954eec-3004-4d89-8912-e245c4da2e73,586,,,"[60.4, 2.5]",3788769,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artem Dzyuba,5195.0,Center Forward,36,Denmark,776,['3578830a-00bd-4ab4-a23f-4e6642a9e28d'],0,,,,,,,,,,,,,,Russia,00:15:00.009,Foul Committed,,60.4,2.5,,,,,
,,,,,,,,,,,,True,,,,0.0,True,,,,,,,,,,,,,,,4c3ab58d-5572-4d46-a4fb-7b28da78cafc,812,,,"[66.8, 36.4]",3788769,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,45,Denmark,776,"['30c3f6ad-bcef-4635-a426-ae6470580881', 'd4766a87-02d7-4818-b018-97d7946f4905', 'e1d199e0-1b3f-467c-ac6e-7a53c3bb7af8']",10,,,,,,,,,,,,,,Denmark,00:20:10.744,Foul Committed,,66.8,36.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,004fe1d9-1e56-457c-b201-eba3a8de707a,822,,,"[111.7, 38.5]",3788769,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georgiy Dzhikiya,16583.0,Right Center Back,46,Russia,796,['471c3823-dbc5-4601-876e-a7266e066594'],5,,,,,,,,,,,,,,Russia,00:21:05.079,Foul Committed,,111.7,38.5,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,9f54afc5-f106-4184-81fd-2ab7201ba0b4,852,,,"[116.5, 22.4]",3788769,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,48,Russia,796,"['78e99140-2f29-405a-8ed9-baebadbcf3ff', 'd0e14069-284c-42ff-a500-5ad95fbd49cd']",55,,,,,,,,,,,,,,Denmark,00:21:55.580,Foul Committed,,116.5,22.4,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3d51abac-420c-4609-bcfa-d3e65a4a9c29,913,,,"[62.6, 13.8]",3788769,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fedor Kudryashov,5677.0,Left Center Back,51,Denmark,776,"['97a7c86a-6122-4bcb-a417-83089256fb98', 'dfcda77e-5f11-4119-bd68-db5df7b934ff']",38,,,,,,,,,,,,,,Russia,00:23:38.529,Foul Committed,,62.6,13.8,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,98b5b2f8-82c8-407d-b055-f5cd44b13876,976,,,"[109.4, 75.7]",3788769,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yussuf Yurary Poulsen,5536.0,Center Forward,52,Denmark,776,['53a169e8-62c3-4fbc-877c-f6272ac50d90'],28,,,,,,,,,,,,,,Denmark,00:24:28.896,Foul Committed,,109.4,75.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,96bc8341-4652-494e-b21a-e6814c7c5e80,991,,,"[49.2, 72.1]",3788769,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Delaney,5527.0,Left Defensive Midfield,53,Russia,796,['6d26f492-3022-459d-ac89-3cd9fd923925'],9,,,,,,,,,,,,,,Denmark,00:25:09.483,Foul Committed,,49.2,72.1,,,,,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,,,53223b71-de63-4f5d-901b-b1b873f52421,1047,,,"[57.2, 16.0]",3788769,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fedor Kudryashov,5677.0,Left Center Back,58,Denmark,776,['fa9debad-8700-4b12-bb0d-65ea441ef69f'],56,,,,,,,,,,,,,,Russia,00:26:56.378,Foul Committed,,57.2,16.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0a658d54-5cce-452d-b817-4ae1801cf7c8,1206,,,"[57.9, 6.8]",3788769,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikkel Damsgaard,24443.0,Left Attacking Midfield,61,Denmark,776,['0f941d0e-7d4f-4b67-b0ba-4475118b1c4d'],6,,,,,,,,,,,,,,Denmark,00:31:06.165,Foul Committed,,57.9,6.8,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,5bf94785-50b3-47d1-ad05-5458fce46043,1245,,,"[70.9, 12.1]",3788769,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,64,Russia,796,['59c0bacc-4db4-44fd-b844-72530e15f415'],8,,,,,,,,,,,,,,Denmark,00:32:08.521,Foul Committed,,70.9,12.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,710461f5-c311-440f-9295-407b91f013ea,1745,,,"[64.0, 23.1]",3788769,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,89,Russia,796,"['08d72b05-1450-413f-ad07-df420b9e08d3', '21538de5-9542-4be1-9844-4c0e0c1de9a3']",20,,,,,,,,,,,,,,Denmark,00:00:20.494,Foul Committed,,64.0,23.1,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4ef18e93-66d8-40d5-a01e-f982c92d5d68,2069,,,"[51.3, 17.9]",3788769,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,103,Russia,796,"['5ff1e14b-59e9-41c3-bc36-e75e2ea49b21', 'a109f450-eefb-4225-ba08-1a06245efb58']",37,,,,,,,,,,,,,,Denmark,00:08:37.913,Foul Committed,,51.3,17.9,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b5715af1-d535-4c9d-b1d3-6e141d18ca47,2080,,,"[100.4, 26.8]",3788769,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Artem Dzyuba,5195.0,Center Forward,104,Russia,796,['1bb7585f-5939-47da-ac78-b22e80f70467'],9,,,,,,,,,,,,,,Russia,00:09:09.388,Foul Committed,,100.4,26.8,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,f1eef9bb-861e-4472-9817-7dd1a082d7c4,2112,,,"[97.6, 14.1]",3788769,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yussuf Yurary Poulsen,5536.0,Center Forward,105,Denmark,776,['549de8fc-de89-4aa2-849e-8cb9648a0f9c'],20,,,,,,,,,,,,,,Denmark,00:10:20.749,Foul Committed,,97.6,14.1,,,,,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,,,1909ef4e-4f50-40f8-a06b-37d29c62311e,2147,,,"[81.3, 22.8]",3788769,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,108,Russia,796,['0a79939b-580a-4c69-a381-2d25beea912f'],18,,,,,,,,,,,,,,Denmark,00:11:18.806,Foul Committed,,81.3,22.8,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b0b3d27f-f899-4f36-b6c6-084a7d78df44,2441,,,"[28.6, 3.7]",3788769,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fedor Kudryashov,5677.0,Left Back,130,Denmark,776,['a99b7087-0406-4af6-b971-0ba049c34f4d'],17,,,,,,,,,,,,,,Russia,00:19:17.465,Foul Committed,,28.6,3.7,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,2706b01f-8b80-4c6d-ad22-0e8bdf519ff0,2464,,,"[87.0, 2.5]",3788769,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasper Dolberg,6302.0,Center Forward,133,Denmark,776,['0f757d95-2762-4c6f-baae-58c6bee0a080'],20,,,,,,,,,,,,,,Denmark,00:21:20.481,Foul Committed,,87.0,2.5,,,,,
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,,,,,b03aab38-f206-4bcd-aae5-1c92680fdc4b,2508,,,"[8.2, 40.3]",3788769,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,136,Russia,796,"['02965543-f1ea-4028-8378-0fd474f3c6f5', 'e361a555-6a8b-435a-b5c5-bb594513e787']",31,,,,,,,,,,,,,,Denmark,00:22:31.508,Foul Committed,,8.2,40.3,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,8f96fba9-92be-4e25-b288-2442329caafb,2533,,,"[105.1, 60.7]",3788769,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Dzyuba,5195.0,Right Center Forward,139,Russia,796,['01aec65c-3c6b-4101-a337-2e4e6408455a'],57,,,,,,,,,,,,,,Russia,00:24:57.580,Foul Committed,,105.1,60.7,,,,,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,,,770054f0-d8c5-4ca6-8813-4e2d5277d6ca,2654,,,"[32.5, 62.0]",3788769,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Igor Diveev,31917.0,Right Center Back,147,Denmark,776,['571d2722-4af4-4cba-8cbe-4185b79b52cb'],37,,,,,,,,,,,,,,Russia,00:29:37.293,Foul Committed,,32.5,62.0,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,a336ffb8-220d-4a40-8a15-ab6070e6bc17,2668,,,"[57.0, 12.4]",3788769,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,152,Russia,796,"['250383a9-69a2-4994-bfa6-6f18aeda4455', '70072b70-2f0c-4cf9-9a1a-207bd281e250']",53,,,,,,,,,,,,,,Denmark,00:30:53.355,Foul Committed,,57.0,12.4,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,65d86105-5c59-43ac-9c45-3fdf4171185a,2683,,,"[21.2, 70.7]",3788769,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Igor Diveev,31917.0,Right Center Back,154,Denmark,776,['c7652346-23c6-45ae-adb2-665e976413a7'],24,,,,,,,,,,,,,,Russia,00:31:24.480,Foul Committed,,21.2,70.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,06ad2ad3-9c26-4f86-8dce-1b86a4220360,2730,,,"[36.5, 66.0]",3788769,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasper Dolberg,6302.0,Center Forward,159,Russia,796,['dd142ace-b2be-4509-a33b-8a6eeb680ebc'],30,,,,,,,,,,,,,,Denmark,00:35:30.329,Foul Committed,,36.5,66.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,cd4c5af2-12e0-48ee-bd69-b64e6cd91ee1,2819,,,"[51.1, 16.8]",3788769,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandr Golovin,5177.0,Left Midfield,167,Denmark,776,['f99d0817-9917-4027-be59-7a6a285d58f6'],29,,,,,,,,,,,,,,Russia,00:40:29.702,Foul Committed,,51.1,16.8,,,,,
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,a93fd105-3b23-479b-8868-6e3d8247c0fd,2865,,,"[40.3, 72.0]",3788769,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maksim Mukhin,39273.0,Right Defensive Midfield,169,Denmark,776,"['327ceeda-c90a-439d-af62-0e2d054eac28', 'b1093fd0-f586-4598-86be-86b2bc40ddf4', 'eb0028cc-9f4a-4896-9600-dc103cd2faf4']",47,,,,,,,,,,,,,,Russia,00:41:47.435,Foul Committed,,40.3,72.0,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b0380e51-bc13-4f2c-868f-ccc2a388ee4f,2872,,,"[33.9, 69.8]",3788769,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mário Figueira Fernandes,5170.0,Right Back,169,Denmark,776,"['084dac44-a8db-4eed-97d0-d7dfde6fff38', '29a80770-d43d-4c37-88d3-6ba02d886a38']",50,,,,,,,,,,,,,,Russia,00:41:50.293,Foul Committed,,33.9,69.8,,,,,
,,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,,,0a88e51f-28ab-474b-87a2-6b82d5e9f558,2992,,,"[77.8, 73.8]",3788769,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathias Jensen,18722.0,Center Defensive Midfield,174,Denmark,776,"['2f6d363c-e435-4073-a320-ed02fdeca98b', '88969ac4-6fef-4570-9ab4-2127039096cf']",56,,,,,,,,,,,,,,Denmark,00:44:56.129,Foul Committed,,77.8,73.8,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,72b0c43d-6df7-4bc2-8ac7-cd045af54399,3002,,,"[78.3, 14.8]",3788769,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandr Sobolev,38178.0,Left Center Forward,176,Denmark,776,['f9475314-4e75-47e4-ab8b-cf893f938ee8'],34,,,,,,,,,,,,,,Russia,00:45:34.131,Foul Committed,,78.3,14.8,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,f6d0fb2c-20ae-4a78-96b9-c6c604e8d046,15,,,"[29.7, 76.7]",3788769,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Wass,6797.0,Right Wing Back,3,Russia,796,['5c8d5f7a-d16c-4a01-9dba-bb51f88e426d'],23,,,,,,,,,,,,,,Denmark,00:00:23.033,Foul Won,,29.7,76.7,,,,,
,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,563154fb-2c42-476b-aeea-34ecc7db85ad,316,,,"[3.4, 44.2]",3788769,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Igor Diveev,31917.0,Center Back,23,Denmark,776,['574cff9e-fac0-416d-b886-31fea64f8249'],38,,,,,,,,,,,,,,Russia,00:08:38.387,Foul Won,True,3.4,44.2,,,,,
