ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,0.462703,,,,,,,,,,,,6a29616f-7f51-4c20-92b2-77cf8ecd44de,136,,,"[118.0, 56.0]",3788767,3,,,,-1.5966526,,Left Foot,True,,,"[117.7, 44.4]",,Low Pass,,11.603879,,Incomplete,,Roman Yaremchuk,,,,,,1,From Throw In,Andriy Yarmolenko,8830.0,Right Wing,9,Ukraine,911,"['c0be690b-d8e3-45e7-8690-6867b0c8c5b2', 'fe5b0b21-4acb-4580-9c74-1a125a4876af']",34,,,,,,,,,,,,,,Ukraine,00:03:34.284,Pass,,118.0,56.0,117.7,44.4,,,
,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,fc3cabdf-2208-4b3e-9bc5-2e8f9c5e567f,139,,,"[10.3, 35.9]",3788767,3,True,,,-0.037482437,,Keeper Arm,,,,"[26.3, 35.3]",,Ground Pass,,16.011246,,,,Florian Grillitsch,,,,,,1,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,10,Austria,915,['7ebb5f0d-f7ad-4dce-83f0-105a32f18d86'],48,,,,,,,,,,,,,,Austria,00:03:48.564,Pass,,10.3,35.9,26.3,35.3,,,
,,,,,,,,,,,,,,,,,0.933937,,,,,,,,,,,,8b9c0a4e-2754-4791-9074-faeb5ccc6acc,141,,,"[55.2, 28.0]",3788767,3,,,,-0.272286,,Right Foot,,,,"[70.6, 23.7]",,Ground Pass,,15.9890585,,,,Marko Arnautović,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,10,Austria,915,['2f7b7e98-bab7-4cc0-b013-075ff855c660'],54,,,,,,,,,,,,,,Austria,00:03:54.415,Pass,,55.2,28.0,70.6,23.7,,,
,,,,,,,,,,,,,,,,,0.810824,,,,,,,,,,,,86d87748-392e-477a-9dfd-2fb3ea8ed217,143,,,"[70.6, 23.7]",3788767,3,,,,-3.035927,,Right Foot,,,,"[57.4, 22.3]",,Ground Pass,,13.2740345,,,,Florian Grillitsch,,,,,,1,Regular Play,Marko Arnautović,3325.0,Center Forward,10,Austria,915,['ff4c023f-fbfb-4d81-ace5-ee47871eb664'],55,,,,,,,,,,,,,,Austria,00:03:55.349,Pass,,70.6,23.7,57.4,22.3,,,
,,,,,,,,,,,,,,,,,1.252168,,,,,,,,,,,,647b8787-13e8-4763-9433-9fca73a749ff,147,,,"[57.8, 21.3]",3788767,3,,,,2.8760176,,Right Foot,,,,"[45.3, 24.7]",,Ground Pass,,12.95415,,,,Martin Hinteregger,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,10,Austria,915,"['2570ca49-8b12-48eb-a5c4-bca32c77bce3', 'bba40549-b20b-4ce3-9d46-3929d92915c6']",58,,,,,,,,,,,,,,Austria,00:03:58.565,Pass,True,57.8,21.3,45.3,24.7,,,
,,,,,,,,,,,,,,,,,0.880405,,,,,,,,,,,,9606b414-065c-4782-af07-7837e78819c1,150,,,"[51.2, 19.3]",3788767,4,,,,1.2151605,,Left Foot,,,,"[53.8, 26.3]",,Ground Pass,,7.467262,,,,Florian Grillitsch,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,10,Austria,915,['29498aa3-69d3-48c6-8b5c-c8b8a841560d'],5,,,,,,,,,,,,,,Austria,00:04:05.207,Pass,,51.2,19.3,53.8,26.3,,,
,,,,,,,,,,,,,,,,,1.555378,,,,,,,,,,,,a05d99c1-2de6-414d-87fd-3a5333cd26a2,153,,,"[51.1, 27.7]",3788767,4,,,,1.5220544,,Right Foot,,,,"[51.9, 44.1]",,Ground Pass,,16.4195,,,,Aleksandar Dragović,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Center Midfield,10,Austria,915,['84263653-abca-441d-933e-9d848ba5037d'],7,,,,,,,,,,,,,,Austria,00:04:07.285,Pass,,51.1,27.7,51.9,44.1,,,
,,,,,,,,,,,,,,,,,1.185146,,,,,,,,,,,,46173160-a5cf-450a-8ae7-dfa9fd83b315,157,,,"[62.4, 54.3]",3788767,4,,,,0.9907935,,Left Foot,,,,"[77.6, 77.5]",,Ground Pass,,27.735897,,,,Stefan Lainer,,,,,,1,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,10,Austria,915,"['5e9bcaf7-2a10-42d9-830d-9cccf626b20f', 'd04ae5a5-c350-44b3-9ce2-02860dc93df4']",11,,,,,,,,,,,,,,Austria,00:04:11.198,Pass,True,62.4,54.3,77.6,77.5,,,
,,,,,,,,,,,,,,,,,0.917622,,,,,,,,,,,,28c228cf-0690-4f8f-b35c-542b1551845b,161,,,"[77.4, 77.8]",3788767,4,,,,-3.00858,,Left Foot,,,,"[63.2, 75.9]",,Ground Pass,,14.326549,,,,Aleksandar Dragović,,,,,,1,Regular Play,Stefan Lainer,8779.0,Right Back,10,Austria,915,"['c79226b1-53d3-4d83-80b7-2545da9cee37', 'ccbac7fe-3678-44b0-9507-4b37d82de349']",16,,,,,,,,,,,,,,Austria,00:04:16.920,Pass,True,77.4,77.8,63.2,75.9,,,
,,,,,,,,,,,,,,,,,1.050287,,,,,,,,,,,,9970e70b-e54e-4f76-921d-ba2699ba2f6f,165,,,"[62.6, 76.1]",3788767,4,,,,0.63274884,,Right Foot,,,,"[65.6, 78.3]",,Ground Pass,,3.720215,,,,Stefan Lainer,,,,,,1,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,10,Austria,915,"['1988fe22-db67-424f-b77b-7ce072fdc64a', 'af6cd2a0-4ae3-4753-a83b-a70f3c76d09b']",18,,,,,,,,,,,,,,Austria,00:04:18.719,Pass,True,62.6,76.1,65.6,78.3,,,
,,,,,,,,,,,,,,,,,0.801036,,,,,,,,,,,,38a81e55-a0d2-441d-a676-6e64fb63114e,179,,,"[84.8, 71.5]",3788767,4,,,,-1.076855,,Left Foot,,,,"[89.7, 62.4]",,Ground Pass,,10.335376,,,,Marcel Sabitzer,,,,,,1,Regular Play,Xaver Schlager,8769.0,Right Center Midfield,10,Austria,915,['040d2dde-5488-4302-b842-38c318d8a165'],24,,,,,,,,,,,,,,Austria,00:04:24.781,Pass,,84.8,71.5,89.7,62.4,,,
,,,,,,,,,,,,,,,,,0.939906,,,,,,,,,,,,63d1e23b-95ec-47bd-9dc5-1b800193c30d,185,,,"[28.7, 23.1]",3788767,4,,,,0.8056383,,Right Foot,,,,"[40.8, 35.7]",,Ground Pass,,17.469116,,,,Andriy Yarmolenko,,,,,Recovery,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,10,Austria,915,['244b481b-71d4-4f2d-a0c9-d34fb92a14ae'],27,,,,,,,,,,,,,,Ukraine,00:04:27.787,Pass,,28.7,23.1,40.8,35.7,,,
,,,,,,,,,,,,,,,,,0.599228,,,,,,,,,,,,ed51c7a9-d2a2-4d0d-8938-14318156ff81,192,,,"[82.1, 34.5]",3788767,4,,,,-0.9652517,,Left Foot,,,,"[85.7, 29.3]",,Ground Pass,,6.3245554,,,,Christoph Baumgartner,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,10,Austria,915,"['569dc0fa-ae5b-434d-8e66-be85972fa7f2', 'b54b1d20-d1f7-4172-92df-2ff133f12ffd']",29,,,,,,,,,,,,,,Austria,00:04:29.737,Pass,True,82.1,34.5,85.7,29.3,,,
,,,,,,,,,,,,,,,,,1.760164,,,,,,,,,,,,15c0f5e9-6d35-4a36-bfa1-ce48c29a720b,195,,,"[85.7, 29.3]",3788767,4,,,,-1.6162196,,Right Foot,,,,"[85.3, 20.5]",,Ground Pass,,8.809086,,,,David Olatukunbo Alaba,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Left Wing,10,Austria,915,['1fcb8107-6426-4e60-8ee1-88066da3ae83'],31,,,,,,,,,,,,,,Austria,00:04:31.770,Pass,,85.7,29.3,85.3,20.5,,,
,,,,,,,,,,,,,,,,,2.486542,,,,,,,,,,,,7d6154dc-9799-4030-928d-cbf637382c4b,198,,,"[85.3, 20.5]",3788767,4,,,,-0.098045275,,Left Foot,,,,"[115.8, 17.5]",,Ground Pass,,30.647186,,,,Christoph Baumgartner,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,10,Austria,915,['9d9e9723-b389-45ca-b29f-d109f9e6fe5d'],35,,,,,,,,,,,,,,Austria,00:04:35.389,Pass,,85.3,20.5,115.8,17.5,,,
,,,,,,,,,,,,,,,,,0.951174,,,,,,,,,,,,838f747d-a76e-40d7-8f86-c29dea6785d9,201,,,"[117.2, 23.5]",3788767,4,,,,3.021484,23d7ea21-29ad-481e-9867-7894de411de2,Right Foot,,True,,"[111.4, 24.2]",,Ground Pass,,5.8420887,,,,Marcel Sabitzer,True,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Left Wing,10,Austria,915,['05c16576-25af-49dc-87be-250b33062da8'],40,,,,,,,,,,,,,,Austria,00:04:40.866,Pass,,117.2,23.5,111.4,24.2,,,
,,,,,,,,,,,,,,,,,2.57178,,,,,,,,,,,,4ca29c30-2fe0-4a46-91e5-5bb52aab1da2,212,,,"[24.4, 52.2]",3788767,4,,,,0.69398695,,Left Foot,,,,"[50.6, 74.0]",,Ground Pass,,34.083427,,,,Roman Yaremchuk,,,,,,1,Regular Play,Oleksandr Zinchenko,3575.0,Left Center Midfield,11,Ukraine,911,"['6b018d50-7c36-496d-b5e2-9be2caea3e73', 'f433e60d-fd29-4274-af8a-dfc91ab6731e']",45,,,,,,,,,,,,,,Ukraine,00:04:45.256,Pass,True,24.4,52.2,50.6,74.0,,,
,,,,,,,,,,,,,,,,,1.465155,,,,,,,,,,,,e0b7cb8d-9884-484b-8756-acdc1b7a9149,215,,,"[50.6, 74.0]",3788767,4,,,,-3.127988,,Left Foot,,,,"[35.9, 73.8]",,Ground Pass,,14.701361,,,,Andriy Yarmolenko,,,,,,1,Regular Play,Roman Yaremchuk,23649.0,Center Forward,11,Ukraine,911,['0f3a8201-a89e-4f45-a2d8-8b4502d549ac'],47,,,,,,,,,,,,,,Ukraine,00:04:47.962,Pass,,50.6,74.0,35.9,73.8,,,
,,,,,,,,,,,,,,,,,2.109962,,,,,,,,,,,,1b4a5b08-c64b-4591-9bab-1a7710d184c7,219,,,"[35.8, 74.3]",3788767,4,,,,-2.4948993,,Left Foot,,,,"[15.8, 59.2]",,Ground Pass,,25.060127,,,,Illia Zabarnyi,,,,,,1,Regular Play,Andriy Yarmolenko,8830.0,Right Wing,11,Ukraine,911,"['14be3ebd-b756-451f-93a5-b5f267c35c86', 'a47981d4-41df-42ed-888d-8b54ddddaffb']",50,,,,,,,,,,,,,,Ukraine,00:04:50.999,Pass,True,35.8,74.3,15.8,59.2,,,
,,,,,,,,,,,,,,,,,0.723729,,,,,,,,,,,,ad7e67e0-673d-4fa3-8ea5-a75596d5c640,222,,,"[15.8, 59.2]",3788767,4,,,,0.074627504,,Right Foot,,,,"[26.5, 60.0]",,Ground Pass,,10.729865,,,,Serhii Sydorchuk,,,,,,1,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,11,Ukraine,911,['1d9c358d-b3b0-4303-9d66-92a02db2b8b4'],54,,,,,,,,,,,,,,Ukraine,00:04:54.041,Pass,,15.8,59.2,26.5,60.0,,,
,,,,,,,,,,,,,,,,,1.46963,,,,,,,,,,,,cff50850-55d9-4ef6-8252-1aa58673d8f7,225,,,"[26.2, 60.0]",3788767,4,,,,1.9303023,,Right Foot,,,,"[20.6, 74.9]",,Ground Pass,,15.917601,,,,Oleksandr Karavaev,,,,,,1,Regular Play,Serhii Sydorchuk,16514.0,Center Defensive Midfield,11,Ukraine,911,['9a649bd0-6bdf-470b-ad54-5c73d737f831'],54,,,,,,,,,,,,,,Ukraine,00:04:54.842,Pass,,26.2,60.0,20.6,74.9,,,
,,,,,,,,,,,,,,,,,0.851804,,,,,,,,,,,,22a4e418-d5ac-4197-a75d-148f69ee592f,229,,,"[20.2, 70.5]",3788767,4,,,,-2.9868758,,Right Foot,,,,"[9.3, 68.8]",,Ground Pass,,11.031773,,,,Illia Zabarnyi,,,,,,1,Regular Play,Oleksandr Karavaev,31900.0,Right Back,11,Ukraine,911,['cc50db00-8185-4fa4-85f4-d84085e2058c'],59,,,,,,,,,,,,,,Ukraine,00:04:59.065,Pass,,20.2,70.5,9.3,68.8,,,
,,,,,,,,,,,,,,,,,5.644288,,,,,,,,,,,,f98b156f-aa4e-4eec-9cb4-b2d2d58e1817,235,,,"[8.5, 71.9]",3788767,5,,,,-0.15929085,,Right Foot,,,,"[94.4, 58.1]",,High Pass,,87.001434,,Incomplete,,Andriy Yarmolenko,,,,,Free Kick,1,From Free Kick,Heorhii Bushchan,22243.0,Goalkeeper,12,Ukraine,911,"['60df893a-23b0-4e2b-a6d3-2284a89d3e71', '99c7b219-6523-4e52-a681-315dd8ef03b0']",31,,,,,,,,,,,,,,Ukraine,00:05:31.810,Pass,,8.5,71.9,94.4,58.1,,,
,,,,,,,,,,,,,,,,,1.808644,,,,,,,,,,,,60df893a-23b0-4e2b-a6d3-2284a89d3e71,237,,,"[25.7, 22.0]",3788767,5,,,,2.6324358,,Right Foot,,,,"[5.1, 33.5]",,Ground Pass,,23.592583,,,,Daniel Bachmann,,,,,Recovery,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,13,Austria,915,"['f98b156f-aa4e-4eec-9cb4-b2d2d58e1817', 'fe8b7345-7a52-4563-b577-6765f74613c8']",37,,,,,,,,,,,,,,Austria,00:05:37.454,Pass,,25.7,22.0,5.1,33.5,,,
,,,,,,,,,,,,,,,,,3.6816,,,,,,,,,,,,0d5480c7-3d72-4838-90e8-f6440fbadb3c,241,,,"[7.3, 36.2]",3788767,5,,,,0.70193744,,Right Foot,,,,"[49.4, 71.8]",,High Pass,,55.13411,,,,Stefan Lainer,,,,,,1,Regular Play,Daniel Bachmann,21532.0,Goalkeeper,13,Austria,915,"['7147d226-24f0-4dfd-b827-a19df7473073', 'f3d14576-9f67-4864-b9ed-682d246084ba']",40,,,,,,,,,,,,,,Austria,00:05:40.570,Pass,True,7.3,36.2,49.4,71.8,,,
,,,,,,,,,,,,,,,,,0.060922,,,,,,,,,,,,b81a389c-ca2f-4380-880e-9c44b7338685,245,,,"[48.9, 73.4]",3788767,5,,,,0.039978687,,Right Foot,,,,"[51.4, 73.5]",,Low Pass,,2.5019991,,Incomplete,,,,,,,,1,Regular Play,Stefan Lainer,8779.0,Right Back,13,Austria,915,"['76d9b966-d9e3-4308-8d6b-535ae60fd5f8', 'b2ce3004-08bc-43cc-97ea-6f77b30f7818']",45,,,,,,,,,,,,,,Austria,00:05:45.091,Pass,True,48.9,73.4,51.4,73.5,,,
,,,,,,,,,,,,,,,,,3.882997,,,,,,,,,,,,4871f0d7-84ab-44d9-99d7-59c8cf34a289,247,,,"[63.6, 80.0]",3788767,5,,,,-0.12970254,,,,,,"[107.3, 74.3]",,Low Pass,,44.07017,,Incomplete,,Konrad Laimer,,,,,Throw-in,1,From Throw In,Stefan Lainer,8779.0,Right Back,14,Austria,915,"['168af0f2-fa4e-4c09-ad94-4c6e713c72e3', 'f1d0941e-26e6-46cb-9034-32a61efa1e79']",52,,,,,,,,,,,,,,Austria,00:05:52.909,Pass,,63.6,80.0,107.3,74.3,,,
,,,,,,,,,,,,,,,,,0.650527,,,,,,,,,,,,e0a440a3-d0d0-424f-9a49-2b78437fa74e,252,,,"[15.3, 9.4]",3788767,5,,,,1.6166358,,Left Foot,,,,"[14.8, 20.3]",,Ground Pass,,10.911462,,,,Mykola Matviyenko,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,15,Ukraine,911,['1e01b836-0f66-4e96-9bb4-8b2d32777122'],57,,,,,,,,,,,,,,Ukraine,00:05:57.704,Pass,,15.3,9.4,14.8,20.3,,,
,,,,,,,,,,,,,,,,,1.222551,,,,,,,,,,,,232b17b7-46fd-4b52-9341-d77ec9c96489,255,,,"[14.5, 20.1]",3788767,5,,,,-1.0477287,,Left Foot,,,,"[22.4, 6.4]",,Ground Pass,,15.81455,,,,Mykola Shaparenko,,,,,,1,Regular Play,Mykola Matviyenko,18617.0,Left Center Back,15,Ukraine,911,['577e9699-48b4-46ec-b5a3-a1760cd5906c'],58,,,,,,,,,,,,,,Ukraine,00:05:58.434,Pass,,14.5,20.1,22.4,6.4,,,
,,,,,,,,,,,,,,,,,1.139302,,,,,,,,,,,,4d50ef9e-9af5-4270-8ab9-1dcc24ed9d16,259,,,"[23.0, 6.1]",3788767,5,,,,3.0961695,,Right Foot,,,,"[12.0, 6.6]",,Ground Pass,,11.011357,,,,Vitalii Mykolenko,,,,,,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,15,Ukraine,911,"['0a76b6a7-dddc-4a70-9f8d-2be67b6247d0', 'd06f772b-bbd0-41b2-879f-a1507277b050']",59,,,,,,,,,,,,,,Ukraine,00:05:59.697,Pass,True,23.0,6.1,12.0,6.6,,,
,,,,,,,,,,,,,,,,,2.200225,,,,,,,,,,,,0b2cd724-a2b1-4b4c-9d5d-a28d13e01f3d,262,,,"[12.0, 6.6]",3788767,6,,,,0.21281964,,Left Foot,,,,"[55.5, 16.0]",,High Pass,,44.504044,,Incomplete,,Ruslan Malinovskiy,,,,,,1,Regular Play,Vitalii Mykolenko,20827.0,Left Back,15,Ukraine,911,"['18b4dc39-8f60-465b-961b-cdfa526aad3d', 'bf2a3caa-c65a-4b1e-ae38-994595a07aa1']",0,,,,,,,,,,,,,,Ukraine,00:06:00.876,Pass,,12.0,6.6,55.5,16.0,,,
,,,,,,,,,,,,,,,,,2.252025,,,,,,,,,,,,bf2a3caa-c65a-4b1e-ae38-994595a07aa1,264,,,"[64.6, 64.1]",3788767,6,,,,0.583373,,Head,,,,"[79.6, 74.0]",,High Pass,,17.972479,,Incomplete,,,,,,,Recovery,1,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,15,Ukraine,911,"['0b2cd724-a2b1-4b4c-9d5d-a28d13e01f3d', '148f5d69-b8f7-4304-9b72-de6d38ddfd27']",3,,,,,,,,,,,,,,Austria,00:06:03.077,Pass,,64.6,64.1,79.6,74.0,,,
,,,,,,,,,,,,,,,,,1.059472,,,,,,,,,,,,148f5d69-b8f7-4304-9b72-de6d38ddfd27,265,,,"[40.5, 6.1]",3788767,6,,,True,1.5967646,,,,,,"[40.3, 13.8]",,High Pass,,7.702597,,Incomplete,,Serhii Sydorchuk,,,,,Recovery,1,Regular Play,Mykola Shaparenko,21294.0,Right Center Midfield,15,Ukraine,911,"['11a37d3c-8a0a-479c-ac61-d8be2a6bdd8f', '52febf5d-4dce-4dea-a626-5aed391218a9', '9ea7e894-feec-46b4-82af-f2f78671a27c', 'bf2a3caa-c65a-4b1e-ae38-994595a07aa1']",5,,,,,,,,,,,,,,Ukraine,00:06:05.329,Pass,True,40.5,6.1,40.3,13.8,,,
,,,,,,,,,,,,,,,,,1.66494,,,,,,,,,,,,52febf5d-4dce-4dea-a626-5aed391218a9,268,,,"[79.8, 66.3]",3788767,6,,,,0.8811049,,Head,,,,"[91.1, 80.0]",,Low Pass,,17.758942,,Out,,Konrad Laimer,,,,,Interception,1,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,15,Ukraine,911,"['148f5d69-b8f7-4304-9b72-de6d38ddfd27', '5e45f86e-d3d4-4d23-8fe5-aaef2717203c']",6,,,,,,,,,,,,,,Austria,00:06:06.388,Pass,,79.8,66.3,91.1,80.0,,,
,,,,,,,,,,,,,,,,,1.784468,,,,,,,,,,,,639ac981-4823-4b1f-b76d-5adf96e23227,270,,,"[35.6, 0.1]",3788767,6,,,,0.22386248,,,,,,"[58.0, 5.2]",,High Pass,,22.973246,,,,Roman Yaremchuk,,,,,Throw-in,1,From Throw In,Vitalii Mykolenko,20827.0,Left Back,16,Ukraine,911,['ef465757-40f8-41e4-9961-35213d449e78'],20,,,,,,,,,,,,,,Ukraine,00:06:20.020,Pass,,35.6,0.1,58.0,5.2,,,
,,,,,,,,,,,,,,,,,1.929799,,,,,,,,,,,,7b17a0e9-c398-492f-8c0f-b00783fdbe57,275,,,"[68.4, 70.5]",3788767,6,,,,-3.0686326,,Left Foot,,,,"[38.3, 68.3]",,High Pass,,30.180292,,,,Martin Hinteregger,,,,,Recovery,1,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,17,Austria,915,['3da57813-0036-4a2b-98e5-1b8481abe457'],23,,,,,,,,,,,,,,Austria,00:06:23.101,Pass,,68.4,70.5,38.3,68.3,,,
,,,,,,,,,,,,,,,,,1.766969,,,,,,,,,,,,fc60cb9c-6eaa-412e-b097-5867b2fcad98,278,,,"[28.7, 54.3]",3788767,6,,,,0.8379812,,Left Foot,,,,"[41.3, 68.3]",,Ground Pass,,18.835073,,,,Aleksandar Dragović,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,17,Austria,915,['d2330a62-a7b3-4711-9dd6-db484b4a35bf'],30,,,,,,,,,,,,,,Austria,00:06:30.903,Pass,,28.7,54.3,41.3,68.3,,,
,,,,,,,,,,,,,,,,,0.885468,,,,,,,,,,,,973090b1-a362-4f94-a258-615e294ff5ff,281,,,"[54.9, 68.0]",3788767,6,,,,0.14641024,,Right Foot,,,,"[76.6, 71.2]",,Ground Pass,,21.934675,,,,Konrad Laimer,,,,,,1,Regular Play,Aleksandar Dragović,3969.0,Right Center Back,17,Austria,915,['fa10d1ea-630e-43a3-a101-e77a4fc5c713'],36,,,,,,,,,,,,,,Austria,00:06:36.617,Pass,,54.9,68.0,76.6,71.2,,,
,,,,,,,,,,,,,,,,,0.783576,,,,,,,,,,,,a2808a43-cb1e-470b-8f89-26a9709ec64e,284,,,"[82.1, 68.2]",3788767,6,,,,-0.65962875,,Right Foot,,,,"[91.9, 60.6]",,Ground Pass,,12.401613,,,,Marko Arnautović,,,,,,1,Regular Play,Konrad Laimer,8506.0,Right Wing,17,Austria,915,['729a678a-4613-4242-ac03-68aafceed915'],39,,,,,,,,,,,,,,Austria,00:06:39.192,Pass,,82.1,68.2,91.9,60.6,,,
,,,,,,,,,,,,,,,,,0.183757,,,,,,,,,,,,4d9be72f-a9e0-4cb9-be7a-1262a7d03ccd,287,,,"[91.9, 60.6]",3788767,6,,,,-0.8139618,,Right Foot,,,,"[95.3, 57.0]",,Ground Pass,,4.9517674,,Incomplete,,Marcel Sabitzer,,,,,,1,Regular Play,Marko Arnautović,3325.0,Center Forward,17,Austria,915,"['a01b9ee5-8923-44bd-968c-1c0d35e0cf77', 'a58dc452-e447-4528-b8c4-5c4cf760af43']",40,,,,,,,,,,,,,,Austria,00:06:40.152,Pass,,91.9,60.6,95.3,57.0,,,
,,,,,,,,,,,,,,,,,1.064984,,,,,,,,,,,,2ab3112a-0c55-4f64-ae3d-0c2ae571aed2,291,,,"[100.3, 58.6]",3788767,6,,,,-1.7269228,bb6aa7d4-15cf-4889-8314-fee0159deffa,Head,,,,"[96.9, 37.0]",,High Pass,,21.865955,,,,Marcel Sabitzer,True,,,,Recovery,1,Regular Play,Marko Arnautović,3325.0,Center Forward,17,Austria,915,['a1901161-4402-447e-9b6c-b75e86c3cf2b'],41,,,,,,,,,,,,,,Austria,00:06:41.884,Pass,,100.3,58.6,96.9,37.0,,,
,,,,,,,,,,,,,,,,,0.717694,,,,,,,,,,,,13541f27-4fcc-47a2-9f3a-dd7273f12bf8,295,,,"[6.0, 44.0]",3788767,6,True,,,0.6874079,,Right Foot,,,,"[22.2, 57.3]",,Ground Pass,,20.960201,,,,Illia Zabarnyi,,,,,Goal Kick,1,From Goal Kick,Heorhii Bushchan,22243.0,Goalkeeper,18,Ukraine,911,['91d00104-36bb-40c0-9f3c-99b845229c78'],59,,,,,,,,,,,,,,Ukraine,00:06:59.571,Pass,,6.0,44.0,22.2,57.3,,,
,,,,,,,,,,,,,,,,,1.094799,,,,,,,,,,,,b210c3ad-eae0-4bcd-8689-495da1c60193,297,,,"[22.2, 57.3]",3788767,7,True,,,1.2808608,,Right Foot,,,,"[27.6, 75.4]",,Ground Pass,,18.888355,,,,Oleksandr Karavaev,,,,,,1,From Goal Kick,Illia Zabarnyi,39136.0,Right Center Back,18,Ukraine,911,['ae0011e9-dd08-497b-9fce-8af0635b0a9a'],1,,,,,,,,,,,,,,Ukraine,00:07:01.384,Pass,,22.2,57.3,27.6,75.4,,,
,,,,,,,,,,,,,,,,,2.069984,,,,,,,,,,,,b4721610-1523-44e6-84a1-72933efbd1d2,300,,,"[26.5, 74.8]",3788767,7,,,,-1.8925469,,Right Foot,,,,"[16.2, 43.9]",,Ground Pass,,32.57146,,,,Mykola Matviyenko,,,,,,1,From Goal Kick,Oleksandr Karavaev,31900.0,Right Back,18,Ukraine,911,['2917ae4d-dc59-471e-9325-b3941f06b22b'],3,,,,,,,,,,,,,,Ukraine,00:07:03.735,Pass,,26.5,74.8,16.2,43.9,,,
,,,,,,,,,,,,,,,,,1.432149,,,,,,,,,,,,8434cdb2-1f69-4748-ac27-60580e419111,304,,,"[15.6, 43.1]",3788767,7,,,,-3.0488362,,Left Foot,,,,"[2.7, 41.9]",,Ground Pass,,12.955694,,,,Heorhii Bushchan,,,,,,1,From Goal Kick,Mykola Matviyenko,18617.0,Left Center Back,18,Ukraine,911,"['2c92e3ae-ef61-44b8-b0cb-d266ed29106e', '6b2ebde5-e631-4300-b44a-9ca77234163c']",6,,,,,,,,,,,,,,Ukraine,00:07:06.052,Pass,True,15.6,43.1,2.7,41.9,,,
,,,,,,,,,,,,,,,,,2.656412,,,,,,,,,,,,1f21f9f5-02f4-4d86-b3e2-d456e246e47f,307,,,"[9.6, 47.4]",3788767,7,,,,-1.0379102,,Right Foot,,,,"[36.2, 2.3]",,High Pass,,52.360004,,,,Vitalii Mykolenko,,True,,,,1,From Goal Kick,Heorhii Bushchan,22243.0,Goalkeeper,18,Ukraine,911,['a1526151-18eb-48bc-bb42-7d4a11eeebac'],10,,,,,,,,,,,,,,Ukraine,00:07:10.358,Pass,,9.6,47.4,36.2,2.3,,,
,,,,,,,,,,,,,,,,,1.035601,,,,,,,,,,,,555e2190-4b83-47b5-8a6d-9c888d372e54,311,,,"[55.9, 3.0]",3788767,7,,,,1.0346503,,Left Foot,,,,"[64.1, 16.8]",,Ground Pass,,16.052414,,,,Mykola Shaparenko,,,,,,1,From Goal Kick,Vitalii Mykolenko,20827.0,Left Back,18,Ukraine,911,['fa527ee9-68d2-4a0f-b151-9fb1300e1b2a'],16,,,,,,,,,,,,,,Ukraine,00:07:16.427,Pass,,55.9,3.0,64.1,16.8,,,
