bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.976795,,,,,,,,,,,,,,,4b16e53d-7336-499d-8817-385f7a20983e,118,,,"[58.4, 36.0]",3788755,1,,,,,1.9163519,,Right Foot,,,"[54.8, 46.0]",,Ground Pass,,10.628264,,,Joseff Morrell,,,,,,,1,From Free Kick,Joe Allen,10931.0,Center Defensive Midfield,7,Wales,907,['ca670eeb-c53c-49b0-83a9-6167a7931bd9'],53,,,,,,,,,,,,,,,,Wales,00:01:53.843,Pass,,58.4,36.0,54.8,46.0,,,
,,,,,,,,,,,,,,,1.78793,,,,,,,,,,,,,,,5c4b31f5-e6b7-43a8-9a8e-42204aed92c3,121,,,"[54.2, 52.2]",3788755,1,,,,,1.4740529,,Right Foot,,,"[56.5, 75.9]",,Ground Pass,,23.811342,,,Connor Roberts,,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Center Midfield,7,Wales,907,['a68fbd50-a8f2-46e0-94c3-863cb1eb6e92'],55,,,,,,,,,,,,,,,,Wales,00:01:55.872,Pass,,54.2,52.2,56.5,75.9,,,
,,,,,,,,,,,,,,,3.966644,,,,,,,,,,,,,,,9a1fa7a3-627c-432a-afb6-8c257b33ee83,124,,,"[56.5, 75.9]",3788755,1,,,,,0.032997727,,Right Foot,,,"[108.0, 77.6]",,High Pass,,51.52805,,,Daniel James,,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Back,7,Wales,907,['8fd657a5-30e9-4639-ab1c-e040d9e2ef6b'],58,,,,,,,,,,,,,,,,Wales,00:01:58.807,Pass,,56.5,75.9,108.0,77.6,,,
,,,,,,,,,,,,,,,2.365153,,,,,,,,,,,,,,,2a3f9646-4e1b-4a84-a8bb-3b602f34b272,131,,,"[112.7, 80.0]",3788755,2,,,,,-1.6466959,,,,,"[110.7, 53.7]",,High Pass,,26.375937,Incomplete,,Kieffer Roberto Francisco Moore,,,,,,Throw-in,1,From Throw In,Connor Roberts,4774.0,Right Back,8,Wales,907,"['21a98d60-de96-4cbb-8318-66394f114cbb', '4fe39e8e-d647-465c-814d-e08baf673bda']",20,,,,,,,,,,,,,,,,Wales,00:02:20.022,Pass,,112.7,80.0,110.7,53.7,,,
,,,,,,,,,,,,,,,2.241078,,,,,,,,,,,,,,,a85b79af-00a0-476a-9a0c-fee8a55a915a,135,,,"[87.3, 68.8]",3788755,2,,,,True,-0.055498507,,,,,"[98.1, 68.2]",,High Pass,,10.816654,Incomplete,,Daniel James,,,,,,Recovery,1,From Throw In,Joseff Morrell,22074.0,Right Center Midfield,8,Wales,907,"['93cecdc0-8df2-4a26-a668-c89fd8d06b20', '9e7de0bd-2516-4422-8943-45050cde3414', 'a8ec0f83-6b8a-4999-9471-a1373232d062']",24,,,,,,,,,,,,,,,,Wales,00:02:24.748,Pass,True,87.3,68.8,98.1,68.2,,,
,,,,,,,,,,,,,,,1.104789,,,,,,,,,,,,,,,a8ec0f83-6b8a-4999-9471-a1373232d062,138,,,"[22.0, 11.9]",3788755,2,,,,True,-0.38260722,,,,,"[30.2, 8.6]",,Low Pass,,8.839118,Unknown,,Kenan Karaman,,,,,,Recovery,1,From Throw In,Cengiz Umut Meraş,31042.0,Left Back,8,Wales,907,"['64708acc-41ff-49e8-adc9-fe1560ea09e3', 'a85b79af-00a0-476a-9a0c-fee8a55a915a', 'ccd3b360-4760-4f70-8eba-2cfe02b29f97']",26,,,,,,,,,,,,,,,,Turkey,00:02:26.989,Pass,True,22.0,11.9,30.2,8.6,,,
,,,,,,,,,,,,,,,1.505068,,,,,,,,,,,,,,,2dcad5ff-7c8e-4cfd-83aa-937a976671b7,143,,,"[89.9, 70.6]",3788755,3,,,,,-0.98837507,2bff62eb-96d3-4b7a-a79e-fdbbcb8d7ac5,Right Foot,True,,"[106.3, 45.7]",,High Pass,,29.8156,,,Ben Davies,True,,,,,Free Kick,1,From Free Kick,Daniel James,11252.0,Right Midfield,9,Wales,907,['a6ce6cf1-0363-4d86-8ecb-c7230c38cefb'],9,,,,,,,,,,,,,,,,Wales,00:03:09.681,Pass,,89.9,70.6,106.3,45.7,,,
,,,,,,,,,,,,,,,3.578325,,,,,,,,,,,,,,,911993f8-bf28-4914-84f0-4ac0462f9213,147,,,"[6.0, 44.0]",3788755,3,,,,,-0.2697066,,Right Foot,,,"[89.2, 21.0]",,High Pass,,86.320564,Incomplete,,Kenan Karaman,,,,,,Goal Kick,1,From Goal Kick,Uğurcan Çakır,30357.0,Goalkeeper,10,Turkey,909,"['2403b16f-3f57-46e4-84a5-f6e7efcad958', '33d45cf3-ca87-45e4-aa26-7114631fa2a9']",36,,,,,,,,,,,,,,,,Turkey,00:03:36.076,Pass,,6.0,44.0,89.2,21.0,,,
,,,,,,,,,,,,,,,1.091144,,,,,,,,,,,,,,,453db4e5-4f7b-4dac-8628-be9b569ac4c5,154,,,"[83.4, 15.5]",3788755,3,,,,,-2.1486983,,Right Foot,,,"[77.4, 6.3]",,Ground Pass,,10.983624,,,Cengiz Umut Meraş,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,10,Turkey,909,['772ec08c-da86-494d-94d3-a4673e645e0d'],42,,,,,,,,,,,,,,,,Turkey,00:03:42.165,Pass,,83.4,15.5,77.4,6.3,,,
,,,,,,,,,,,,,,,1.268153,,,,,,,,,,,,,,,ed801b11-43a0-4089-b0ef-07f4f8568872,156,,,"[77.4, 6.3]",3788755,3,,,,,1.2436982,,Left Foot,,,"[79.3, 11.9]",,Ground Pass,,5.9135437,,,Burak Yılmaz,,,,,,,1,From Goal Kick,Cengiz Umut Meraş,31042.0,Left Back,10,Turkey,909,['bac7864b-9702-4bf9-9f34-d2fe77325ba2'],43,,,,,,,,,,,,,,,,Turkey,00:03:43.256,Pass,,77.4,6.3,79.3,11.9,,,
,,,,,,,,,,,,,,,0.687568,,,,,,,,,,,,,,,30c7fab8-a90e-4de2-9334-0bf76f400a91,159,,,"[79.3, 11.0]",3788755,3,,,,,1.886011,,Right Foot,,,"[76.3, 20.2]",,Ground Pass,,9.676776,,,Hakan Çalhanoğlu,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,10,Turkey,909,"['23ccaadb-5549-4473-a442-cfc379398b88', '8d7976c2-eee1-4156-ad0d-b5f438a300c3']",44,,,,,,,,,,,,,,,,Turkey,00:03:44.525,Pass,True,79.3,11.0,76.3,20.2,,,
,,,,,,,,,,,,,,,1.011705,,,,,,,,,,,,,,,a0f729ac-a94d-48a0-b547-dd8f4d999e71,162,,,"[80.4, 22.3]",3788755,3,,,,,-0.19379845,,Right Foot,,,"[91.1, 20.2]",,Ground Pass,,10.904128,,,Burak Yılmaz,,,,,,,1,From Goal Kick,Hakan Çalhanoğlu,7039.0,Left Center Midfield,10,Turkey,909,['55e7ce66-a841-4c5b-af17-9c482efe8c57'],46,,,,,,,,,,,,,,,,Turkey,00:03:46.611,Pass,,80.4,22.3,91.1,20.2,,,
,,,,,,,,,,,,,,,0.91598,,,,,,,,,,,,,,,51c03bb4-e4a1-4160-93b8-5ceb5b8b4218,164,,,"[91.1, 20.2]",3788755,3,,,,,0.99563414,,Right Foot,,,"[100.5, 34.7]",,Low Pass,,17.280336,,,Ozan Tufan,,,,,,,1,From Goal Kick,Burak Yılmaz,11086.0,Center Forward,10,Turkey,909,['ecbf144b-979b-47bf-ab9a-c19ccb9e8a9a'],47,,,,,,,,,,,,,,,,Turkey,00:03:47.623,Pass,,91.1,20.2,100.5,34.7,,,
,,,,,,,,,,,,,,,2.693349,,,,,,,,,,,,,,,92fcd745-9dfc-46c7-9283-a91b2ecb94b7,171,,,"[7.0, 36.1]",3788755,4,,,,,0.07501236,,Right Foot,,,"[72.2, 41.0]",,High Pass,,65.383865,Unknown,,Kieffer Roberto Francisco Moore,,,,,,Goal Kick,1,From Goal Kick,Danny Ward,9914.0,Goalkeeper,11,Wales,907,['6ebffb5b-d94c-4d1e-b675-0701a5cca629'],15,,,,,,,,,,,,,,,,Wales,00:04:15.712,Pass,,7.0,36.1,72.2,41.0,,,
,,,,,,,,,,,,,,,1.247009,,,,,,,,,,,,,,,72d4cc44-4abf-436b-9925-13f2075a91f9,175,,,"[72.2, 41.0]",3788755,4,,,,,2.2603354,,Right Foot,,,"[67.5, 46.7]",,Ground Pass,,7.387828,,,Joseff Morrell,,,,,,Free Kick,1,From Free Kick,Daniel James,11252.0,Right Midfield,12,Wales,907,['ed35f35a-97a5-4d95-82f1-2c7a6f982f52'],26,,,,,,,,,,,,,,,,Wales,00:04:26.201,Pass,,72.2,41.0,67.5,46.7,,,
,,,,,,,,,,,,,,,1.971851,,,,,,,,,,,,,,,4af67eba-ffb4-498b-bfbf-8f05db03a4c3,178,,,"[67.5, 48.1]",3788755,4,,,,,1.0241205,,Right Foot,,,"[84.6, 76.2]",,Low Pass,,32.894073,,,Connor Roberts,,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Center Midfield,12,Wales,907,['e4fffa77-0d7c-4f14-bc5b-b95287d77f14'],28,,,,,,,,,,,,,,,,Wales,00:04:28.043,Pass,,67.5,48.1,84.6,76.2,,,
,,,,,,,,,,,,,,,1.004988,,,,,,,,,,,,,,,e59822bb-c1c8-42b0-baf9-4fa93d94ceb2,181,,,"[84.6, 76.2]",3788755,4,,,,,-1.5707964,,Right Foot,,,"[84.6, 67.1]",,Ground Pass,,9.1,,,Aaron Ramsey,,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Back,12,Wales,907,['b8fa7d99-d65d-475c-b462-d560999c59f0'],30,,,,,,,,,,,,,,,,Wales,00:04:30.840,Pass,,84.6,76.2,84.6,67.1,,,
,,,,,,,,,,,,,,,1.025836,,,,,,,,,,,,,,,db4517d1-6724-4074-b5bd-cf0777982623,185,,,"[85.7, 68.5]",3788755,4,,,,,2.2766082,,Right Foot,,,"[78.2, 77.3]",,Ground Pass,,11.562439,,,Connor Roberts,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Left Center Midfield,12,Wales,907,"['60514a64-4b5e-4761-b49f-21ab82fd49ab', 'bf2fcd4f-3fc6-428f-888f-44a6203801cb']",32,,,,,,,,,,,,,,,,Wales,00:04:32.788,Pass,True,85.7,68.5,78.2,77.3,,,
,,,,,,,,,,,,,,,1.025598,,,,,,,,,,,,,,,0eeaf0a7-ccac-4277-ac04-f1a0759744a6,189,,,"[78.8, 78.3]",3788755,4,,,,,-0.99227214,,Right Foot,,,"[85.2, 68.5]",,Ground Pass,,11.7046995,,,Daniel James,,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Back,12,Wales,907,"['011e40fa-ce13-4930-bd92-d7d8ed522996', 'bb046b62-1cf3-4244-a57d-4ae12da0a7cb']",34,,,,,,,,,,,,,,,,Wales,00:04:34.390,Pass,True,78.8,78.3,85.2,68.5,,,
,,,,,,,,,,,,,,,1.631643,,,,,,,,,,,,,,,d7007af6-9aed-4943-9c47-9bc3b89b4263,193,,,"[82.6, 64.4]",3788755,4,,,,,-2.1619534,,Right Foot,,,"[72.8, 49.8]",,Ground Pass,,17.584084,,,Joe Allen,,,,,,,1,From Free Kick,Daniel James,11252.0,Right Midfield,12,Wales,907,['aaf5b6cf-e803-4263-a055-cef3409e2777'],36,,,,,,,,,,,,,,,,Wales,00:04:36.879,Pass,,82.6,64.4,72.8,49.8,,,
,,,,,,,,,,,,,,,1.32486,,,,,,,,,,,,,,,f47e39f8-884a-4465-836f-ab91cb5d726b,195,,,"[72.8, 49.8]",3788755,4,,,,,-1.5399181,,Right Foot,,,"[73.6, 23.9]",,Ground Pass,,25.912352,,,Ben Davies,,,,,,,1,From Free Kick,Joe Allen,10931.0,Center Defensive Midfield,12,Wales,907,['48f1c808-ce5c-48b8-9dda-74498074aba2'],38,,,,,,,,,,,,,,,,Wales,00:04:38.511,Pass,,72.8,49.8,73.6,23.9,,,
,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,508b53c2-42b4-481c-bdfc-e16f47584415,199,,,"[72.5, 20.3]",3788755,4,,,,,2.3386524,,Left Foot,,,"[55.7, 37.7]",,Ground Pass,,24.186773,,,Joe Rodon,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,12,Wales,907,"['3f93fe67-16f5-4864-ad93-38fe191fdc25', 'cf233f89-0853-4126-8896-568542315a8d']",40,,,,,,,,,,,,,,,,Wales,00:04:40.706,Pass,True,72.5,20.3,55.7,37.7,,,
,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,85028dc5-dc0f-446d-b0ee-5e6d39299750,202,,,"[55.7, 38.4]",3788755,4,,,,,1.5363272,,Right Foot,,,"[56.8, 70.3]",,Ground Pass,,31.91896,,,Joseff Morrell,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,12,Wales,907,['6be5017c-39c9-493c-8cbb-8babb07d74dd'],43,,,,,,,,,,,,,,,,Wales,00:04:43.450,Pass,,55.7,38.4,56.8,70.3,,,
,,,,,,,,,,,,,,,0.852398,,,,,,,,,,,,,,,a443735d-f3ec-455a-957c-8e17fceff9a2,205,,,"[56.8, 61.9]",3788755,4,,,,,-1.3208177,,Right Foot,,,"[60.4, 47.8]",,Ground Pass,,14.55232,,,Joe Allen,,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Center Midfield,12,Wales,907,['379ec51c-6473-4a08-9102-8cfa37cf13f6'],45,,,,,,,,,,,,,,,,Wales,00:04:45.811,Pass,,56.8,61.9,60.4,47.8,,,
,,,,,,,,,,,,,,,2.316437,,,,,,,,,,,,,,,0274c9ea-583f-4bfa-a766-9bcbf8015819,208,,,"[60.4, 47.8]",3788755,4,,,,,-2.4313948,,Left Foot,,,"[44.7, 34.3]",,Ground Pass,,20.706038,,,Joe Rodon,,,,,,,1,From Free Kick,Joe Allen,10931.0,Center Defensive Midfield,12,Wales,907,"['8d838f33-a453-445b-91b3-50797f29fbd8', 'ed62146e-407e-4f0d-a12d-361f2dba3e9d']",46,,,,,,,,,,,,,,,,Wales,00:04:46.664,Pass,True,60.4,47.8,44.7,34.3,,,
,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,dcca2404-31c2-4434-83ab-c22532039cd3,212,,,"[41.1, 39.3]",3788755,4,,,,,1.6363394,,Right Foot,,,"[39.4, 65.2]",,Ground Pass,,25.955732,,,Chris Mepham,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Left Center Back,12,Wales,907,"['54932cae-05ec-4486-81bd-6e38549c9cf0', '5c063a41-9b42-46c4-bc51-f25396f875b9']",50,,,,,,,,,,,,,,,,Wales,00:04:50.486,Pass,True,41.1,39.3,39.4,65.2,,,
,,,,,,,,,,,,,,,1.397592,,,,,,,,,,,,,,,c7cfd208-349e-4cd2-ba47-8645f807196a,215,,,"[40.3, 69.6]",3788755,4,,,,,0.36083677,,Right Foot,,,"[61.5, 77.6]",,Ground Pass,,22.659214,,,Connor Roberts,,,,,,,1,From Free Kick,Chris Mepham,4767.0,Right Center Back,12,Wales,907,['18f25885-1f07-4621-b9f9-36838f541f5c'],53,,,,,,,,,,,,,,,,Wales,00:04:53.488,Pass,,40.3,69.6,61.5,77.6,,,
,,,,,,,,,,,,,,,1.292438,,,,,,,,,,,,,,,7968dc3c-b2d6-4326-a75e-c75ecfc644e2,219,,,"[66.1, 77.6]",3788755,4,,,,,-0.56744,,Right Foot,,,"[75.2, 71.8]",,Ground Pass,,10.7912,,,Aaron Ramsey,,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Back,12,Wales,907,"['88390154-f76f-4f75-85e9-5d5c04ff7aee', 'ab7b8a64-ba4c-481a-aa4b-3acf7acff8a2']",55,,,,,,,,,,,,,,,,Wales,00:04:55.463,Pass,True,66.1,77.6,75.2,71.8,,,
,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,,6eb5caa4-b320-430d-bf78-3fdc729d6fd1,223,,,"[71.1, 72.1]",3788755,5,,,,,0.15264933,,Right Foot,,,"[86.7, 74.5]",,Ground Pass,,15.783536,,,Daniel James,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Left Center Midfield,12,Wales,907,['eff9e476-a046-48a2-acd9-0d457cbf47c7'],1,,,,,,,,,,,,,,,,Wales,00:05:01.546,Pass,,71.1,72.1,86.7,74.5,,,
,,,,,,,,,,,,,,,3.992301,,,,,,,,,,,,,,,c90cf23f-9e05-4b46-a31a-2e6d775a973b,226,,,"[92.9, 76.5]",3788755,5,,,,,-1.1553502,,Right Foot,True,,"[116.5, 23.0]",,High Pass,,58.47401,Incomplete,,Connor Roberts,,,True,,,,1,From Free Kick,Daniel James,11252.0,Right Midfield,12,Wales,907,"['3ae98e62-2043-4ecc-930e-a1263db38165', '50c4dd1f-324a-446d-b5c8-6364b11a17e7']",4,,,,,,,,,,,,,,,,Wales,00:05:04.764,Pass,,92.9,76.5,116.5,23.0,,,
,,,,,,,,,,,,,,,1.318962,,,,,,,,,,,,,,,a07c6d76-6752-4be5-b5e4-718a8b58909e,231,,,"[1.7, 64.5]",3788755,5,,,,,0.96766627,,Right Foot,,,"[12.1, 79.6]",,Low Pass,,18.33494,Out,,,,,,,,,1,From Free Kick,Mehmet Zeki Çelik,10349.0,Right Back,12,Wales,907,['0ccf428d-842c-42a1-b7cc-3c61b3ef64d7'],9,,,,,,,,,,,,,,,,Turkey,00:05:09.901,Pass,True,1.7,64.5,12.1,79.6,,,
,,,,,,,,,,,,,,,1.95687,,,,,,,,,,,,,,,a8f0ea38-4fdb-4838-bfaf-c9dd35ef507f,232,,,"[107.4, 0.1]",3788755,5,,,,,1.4232615,,,True,,"[113.3, 39.8]",,High Pass,,40.136017,Incomplete,,Daniel James,,,,,,Throw-in,1,From Throw In,Gareth Frank Bale,6399.0,Left Midfield,13,Wales,907,"['70fe5e84-da60-4884-b08f-88148fa2e62b', 'a2ff3c5a-929c-4af6-b064-24f7516e2b96']",35,,,,,,,,,,,,,,,,Wales,00:05:35.584,Pass,,107.4,0.1,113.3,39.8,,,
,,,,,,,,,,,,,,,1.847132,,,,,,,,,,,,,,,24ba821b-40ae-4cec-8953-ac46abab11b8,239,,,"[85.7, 26.6]",3788755,5,,,,,-1.1397781,,Left Foot,,,"[92.0, 12.9]",,Low Pass,,15.079124,,,Gareth Frank Bale,,,,,,,1,From Throw In,Ben Davies,3086.0,Left Back,13,Wales,907,"['639fa657-c3f4-40c6-8f2d-a350e0f1ea7e', 'a16bf1e9-7fa7-4c97-8609-a272f124a2d5']",40,,,,,,,,,,,,,,,,Wales,00:05:40.895,Pass,True,85.7,26.6,92.0,12.9,,,
,,,,,,,,,,,,,,,2.581095,,,,,,,,,,,,,,,f834ebe8-2a75-4ccb-a886-cd28344b4f3e,247,,,"[87.0, 18.6]",3788755,5,,,,,0.38197914,86778190-f063-4823-8f12-5bc703658c1e,Left Foot,,,"[110.4, 28.0]",,Ground Pass,,25.217455,,,Aaron Ramsey,True,,,Through Ball,True,,1,From Throw In,Gareth Frank Bale,6399.0,Left Midfield,13,Wales,907,"['0c311198-b376-4898-80fd-15ccce8b06e1', 'e1a429ce-44b7-4441-bad9-38dd93e357eb']",44,,,,,,,,,,,,,,,,Wales,00:05:44.271,Pass,True,87.0,18.6,110.4,28.0,,,
,,,,,,,,,,,,,,,0.716502,,,,,,,,,,,,,,,93ead039-f9a6-4789-b417-acd0bb492492,256,,,"[120.0, 0.1]",3788755,6,,True,,,1.786438,,Right Foot,,,"[117.7, 10.6]",,Ground Pass,,10.748954,,,Joe Allen,,,,,,Corner,1,From Corner,Daniel James,11252.0,Right Midfield,14,Wales,907,['7c8f7ac1-6123-47d2-97eb-2eb84549f254'],1,,,,,,,,,,,,,,,,Wales,00:06:01.494,Pass,,120.0,0.1,117.7,10.6,,,
,,,,,,,,,,,,,,,1.126993,,,,,,,,,,,,,,,5b23de8c-a49c-4cee-b385-acfe7e44c489,258,,,"[113.0, 10.3]",3788755,6,,,,,-2.598403,,Right Foot,,,"[107.7, 7.1]",,Ground Pass,,6.1911225,,,Daniel James,,,,,,,1,From Corner,Joe Allen,10931.0,Center Defensive Midfield,14,Wales,907,['170943ed-df7e-41a6-b21f-cde0919602d7'],4,,,,,,,,,,,,,,,,Wales,00:06:04.716,Pass,,113.0,10.3,107.7,7.1,,,
,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,2b90ea6d-bd2b-4bd8-863e-15e1bdb4de57,261,,,"[102.7, 7.6]",3788755,6,,,,,3.1415927,,Right Foot,,,"[77.8, 7.6]",,Ground Pass,,24.9,,,Ben Davies,,,,,,,1,From Corner,Daniel James,11252.0,Right Midfield,14,Wales,907,['d39b669d-4673-4720-96bf-49e844278f8f'],8,,,,,,,,,,,,,,,,Wales,00:06:08.819,Pass,,102.7,7.6,77.8,7.6,,,
,,,,,,,,,,,,,,,4.192792,,,,,,,,,,,,,,,35520541-6649-4d6c-96bd-a911e9578ec2,265,,,"[73.1, 8.5]",3788755,6,,,,,2.6972508,,Left Foot,,,"[22.9, 32.4]",,Ground Pass,,55.59901,,,Danny Ward,,,,,,,1,From Corner,Ben Davies,3086.0,Left Back,14,Wales,907,"['14f77f8c-f2f4-4079-a8a7-59e78d3358bb', 'c962d007-016f-4d48-b84f-ee1c0423968d']",12,,,,,,,,,,,,,,,,Wales,00:06:12.104,Pass,True,73.1,8.5,22.9,32.4,,,
,,,,,,,,,,,,,,,3.563006,,,,,,,,,,,,,,,ed0b4d68-e899-4384-8ab3-aa670499e8c2,268,,,"[20.5, 40.1]",3788755,6,,,,,0.44429922,,Right Foot,,,"[85.2, 70.9]",,High Pass,,71.65703,,,Joseff Morrell,,,,,,,1,From Corner,Danny Ward,9914.0,Goalkeeper,14,Wales,907,['d71d80d8-ec56-4676-9e40-a68b2029ee0c'],18,,,,,,,,,,,,,,,,Wales,00:06:18.177,Pass,,20.5,40.1,85.2,70.9,,,
,,,,,,,,,,,,,,,0.895916,,,,,,,,,,,,,,,25a61891-d027-4870-a352-25394e98a882,271,,,"[92.6, 62.6]",3788755,6,,,,True,-0.9151007,,,,,"[100.6, 52.2]",,High Pass,,13.1209755,Incomplete,,Kieffer Roberto Francisco Moore,,,,,,,1,From Corner,Joseff Morrell,22074.0,Right Center Midfield,14,Wales,907,"['2829a3db-d595-416a-8969-41d3375f552a', '58a7887c-ddb9-4a1f-8ccd-4afad2133bb0', 'a2089dac-ef4f-40dc-b33c-8d1bad6878c6']",24,,,,,,,,,,,,,,,,Wales,00:06:24.105,Pass,True,92.6,62.6,100.6,52.2,,,
,,,,,,,,,,,,,,,1.11121,,,,,,,,,,,,,,,58a7887c-ddb9-4a1f-8ccd-4afad2133bb0,273,,,"[19.5, 27.9]",3788755,6,,,,,-0.47007838,,Head,,,"[31.9, 21.6]",,High Pass,,13.90863,,,Okay Yokuşlu,,,,,,Recovery,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,15,Turkey,909,"['25a61891-d027-4870-a352-25394e98a882', 'd70e65ce-dcf4-4c50-b97d-d0cec98fe68b']",25,,,,,,,,,,,,,,,,Turkey,00:06:25.001,Pass,,19.5,27.9,31.9,21.6,,,
,,,,,,,,,,,,,,,2.256637,,,,,,,,,,,,,,,3ee06ad2-fc48-4986-9558-e335e8565282,277,,,"[35.8, 24.0]",3788755,6,,,,,1.1042333,,Right Foot,,,"[56.5, 65.1]",,Low Pass,,46.018475,,,Cengiz Ünder,,,True,,,,1,Regular Play,Okay Yokuşlu,12555.0,Center Defensive Midfield,15,Turkey,909,"['415ec254-af95-47e6-ba82-7c73e8bd9763', 'e0c13c14-b673-4eff-b942-bbc89f66dcc0']",29,,,,,,,,,,,,,,,,Turkey,00:06:29.086,Pass,True,35.8,24.0,56.5,65.1,,,
,,,,,,,,,,,,,,,1.769859,,,,,,,,,,,,,,,1954ee76-91c8-4ce0-9528-770c4a21d50f,283,,,"[56.5, 65.1]",3788755,6,,,,,-2.7165525,,Right Foot,,,"[37.5, 56.5]",,Ground Pass,,20.855694,,,Kaan Ayhan,,,,,,Free Kick,1,From Free Kick,Mehmet Zeki Çelik,10349.0,Right Back,16,Turkey,909,['1702f1f9-45e9-4bfe-8565-a9b73875d36c'],41,,,,,,,,,,,,,,,,Turkey,00:06:41.668,Pass,,56.5,65.1,37.5,56.5,,,
,,,,,,,,,,,,,,,1.309568,,,,,,,,,,,,,,,444a05b9-b01c-4da3-a88f-7361729bff0b,286,,,"[40.2, 50.9]",3788755,6,,,,,-0.97377336,,Right Foot,,,"[52.3, 33.1]",,Ground Pass,,21.523243,,,Hakan Çalhanoğlu,,,,,,,1,From Free Kick,Kaan Ayhan,12293.0,Right Center Back,16,Turkey,909,['2875afbf-7d27-4501-b095-83f26eee574f'],48,,,,,,,,,,,,,,,,Turkey,00:06:48.092,Pass,,40.2,50.9,52.3,33.1,,,
,,,,,,,,,,,,,,,1.920839,,,,,,,,,,,,,,,62925e7f-007f-4965-809c-5c9579c68454,290,,,"[43.2, 26.1]",3788755,6,,,,,-2.095117,,Right Foot,,,"[33.6, 9.5]",,Ground Pass,,19.176027,,,Caglar Söyüncü,,,,,,,1,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Center Midfield,16,Turkey,909,"['2b773c1b-e514-4d5e-aabb-b0dc951bfbd6', '640f0d4c-c1dd-4348-a1c3-61963c8f29fd']",52,,,,,,,,,,,,,,,,Turkey,00:06:52.218,Pass,True,43.2,26.1,33.6,9.5,,,
,,,,,,,,,,,,,,,1.930783,,,,,,,,,,,,,,,b76cbdfc-3ee2-4804-b759-5437ffb18380,293,,,"[32.5, 9.5]",3788755,6,,,,,1.6585896,,Right Foot,,,"[28.9, 50.4]",,Ground Pass,,41.05813,,,Kaan Ayhan,,,True,,,,1,From Free Kick,Caglar Söyüncü,8963.0,Left Center Back,16,Turkey,909,['507ccfc1-9b1d-4544-8c24-959f2ca3d222'],55,,,,,,,,,,,,,,,,Turkey,00:06:55.114,Pass,,32.5,9.5,28.9,50.4,,,
