ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,0.596277,,,,,,,,,,,,9e0f199a-4fb9-4f07-8631-34e479ec65dd,76,,"[65.3, 7.4]",3788766,1,,,,,0.8247479,,Left Foot,,,"[71.4, 14.0]",,Ground Pass,,8.987213,,,Federico Chiesa,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,4,Italy,914,['972a60db-915b-4858-b6ce-eaa095f57f6b'],55,,,,,,,,,,,,,,,Italy,00:01:55.830,Pass,,65.3,7.4,71.4,14.0,,,
,,,,,,,,,,,,,,1.38145,,,,,,,,,,,,9f9249a2-8d5d-4167-97c9-eafd3d67a73e,79,,"[70.3, 13.2]",3788766,1,,,,,3.0453005,,Right Foot,,,"[52.7, 14.9]",,Ground Pass,,17.681911,,,Leonardo Bonucci,,,,,,1,Regular Play,Federico Chiesa,7156.0,Left Wing,4,Italy,914,['95993409-8219-4b98-ab37-eba89a1bdb1f'],57,,,,,,,,,,,,,,,Italy,00:01:57.548,Pass,,70.3,13.2,52.7,14.9,,,
,,,,,,,,,,,,,,2.027813,,,,,,,,,,,,f9186d0a-de97-4d52-9080-5965aa59c4c3,82,,"[52.5, 26.8]",3788766,2,,,,,1.4601392,,Right Foot,,,"[55.5, 53.8]",,Ground Pass,,27.166155,,,Rafael Tolói,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,4,Italy,914,['c5f00d01-ab15-4a9b-b52a-5fa417959387'],0,,,,,,,,,,,,,,,Italy,00:02:00.296,Pass,,52.5,26.8,55.5,53.8,,,
,,,,,,,,,,,,,,3.010082,,,,,,,,,,,,31d2e620-5460-43eb-b557-8ab4ff42fcaf,85,,"[55.5, 53.8]",3788766,2,,,,,-1.9156642,,Right Foot,,,"[44.4, 22.9]",,Ground Pass,,32.833214,,,Leonardo Bonucci,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Back,4,Italy,914,['9e62886d-0afd-45d2-8d0a-6d18a3929ac8'],2,,,,,,,,,,,,,,,Italy,00:02:02.530,Pass,,55.5,53.8,44.4,22.9,,,
,,,,,,,,,,,,,,1.412868,,,,,,,,,,,,1bf2a110-a31f-403f-9fd0-31e286719c84,88,,"[45.1, 23.6]",3788766,2,,,,,0.18668933,,Right Foot,,,"[63.1, 27.0]",,Ground Pass,,18.318296,,,Andrea Belotti,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,4,Italy,914,['59a77ea6-7baf-4ee3-a80f-3ab61f19ff10'],9,,,,,,,,,,,,,,,Italy,00:02:09.671,Pass,,45.1,23.6,63.1,27.0,,,
,,,,,,,,,,,,,,0.858251,,,,,,,,,,,,5b3e0b95-4f69-410e-853c-d9e33606e2b8,91,,"[63.4, 28.7]",3788766,2,,,,,0.88312507,,Right Foot,,,"[72.6, 39.9]",,Ground Pass,,14.494137,,,Federico Chiesa,,,,,,1,Regular Play,Andrea Belotti,7471.0,Center Forward,4,Italy,914,"['10de92bf-c817-4f06-a8f5-e71a9a816e5c', 'a0a54ad4-9f04-494c-85e5-e49a487e898a']",11,,,,,,,,,,,,,,,Italy,00:02:11.084,Pass,True,63.4,28.7,72.6,39.9,,,
,,,,,,,,,,,,,,0.514607,,,,,,,,,,,,bb25e10d-8981-4699-9e0f-cad9d1a41024,95,,"[71.4, 36.6]",3788766,2,,,,,-2.612003,,Right Foot,,,"[67.3, 34.2]",,Ground Pass,,4.7507896,,,Andrea Belotti,,,,,,1,Regular Play,Federico Chiesa,7156.0,Left Wing,4,Italy,914,"['7a3e1883-7d2c-4c07-9ec8-85d5ce8b6194', 'a0680eba-cea7-4521-b6f0-af4bb5321b7e']",12,,,,,,,,,,,,,,,Italy,00:02:12.321,Pass,True,71.4,36.6,67.3,34.2,,,
,,,,,,,,,,,,,,0.962504,,,,,,,,,,,,9126be1c-b93c-4d60-b85c-80dadb643125,108,,"[63.2, 31.1]",3788766,2,,,,,1.9922155,,Right Foot,,,"[58.0, 42.7]",,Ground Pass,,12.712199,,,Joseff Morrell,,,,,Free Kick,1,From Free Kick,Ethan Ampadu,4934.0,Center Back,6,Wales,907,['4cbf8036-9e08-40a7-b821-63b51c86d37f'],31,,,,,,,,,,,,,,,Wales,00:02:31.172,Pass,,63.2,31.1,58.0,42.7,,,
,,,,,,,,,,,,,,1.764448,,,,,,,,,,,,d3e18ebc-f015-45e7-996a-6f1eadc8c17d,111,,"[54.5, 48.7]",3788766,2,,,,,1.7952124,,Right Foot,,,"[50.3, 67.1]",,Ground Pass,,18.873262,,,Joe Rodon,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Defensive Midfield,6,Wales,907,['78fe43cc-0027-48f1-bb3c-7023dadbe2b8'],33,,,,,,,,,,,,,,,Wales,00:02:33.589,Pass,,54.5,48.7,50.3,67.1,,,
,,,,,,,,,,,,,,1.116333,,,,,,,,,,,,c2f13698-ab86-47d6-ae97-f84c188ef14c,114,,"[50.3, 67.6]",3788766,2,,,,,1.0358412,,Right Foot,,,"[56.7, 78.4]",,Ground Pass,,12.553884,,,Connor Roberts,,,,,,1,From Free Kick,Joe Rodon,11250.0,Right Center Back,6,Wales,907,['7133c57c-3e5b-421e-9dae-157a8fc5687e'],35,,,,,,,,,,,,,,,Wales,00:02:35.806,Pass,,50.3,67.6,56.7,78.4,,,
,,,,,,,,,,,,,,0.970381,,,,,,,,,,,,7724c3b9-2d3b-4ae6-83cc-e6cf60888669,117,,"[56.7, 78.4]",3788766,2,,,,,-1.605565,,Right Foot,,,"[56.3, 66.9]",,Ground Pass,,11.506954,,,Joseff Morrell,,,,,,1,From Free Kick,Connor Roberts,4774.0,Right Wing Back,6,Wales,907,['5a544bf5-aac3-4684-8e20-091e894b27f6'],37,,,,,,,,,,,,,,,Wales,00:02:37.929,Pass,,56.7,78.4,56.3,66.9,,,
,,,,,,,,,,,,,,1.365088,,,,,,,,,,,,4c01bc34-a60d-47c6-931d-4df9d0f9d8fc,121,,"[57.8, 69.1]",3788766,2,,,,,0.49078083,,Right Foot,,,"[76.7, 79.2]",,Low Pass,,21.429419,,,Gareth Frank Bale,,,,,,1,From Free Kick,Joseff Morrell,22074.0,Right Defensive Midfield,6,Wales,907,"['1d6b8ef3-3e41-4849-b48a-e1390373878b', '6926c93f-9ea1-4d73-a941-cd61474623c1']",40,,,,,,,,,,,,,,,Wales,00:02:40.063,Pass,True,57.8,69.1,76.7,79.2,,,
,,,,,,,,,,,,,,3.618005,,,,,,,,,,,,01ba60ab-9028-4365-b276-21ac8f4e78d1,131,,"[76.5, 77.1]",3788766,3,,,,,-0.9272952,,Left Foot,,,"[117.0, 23.1]",,High Pass,,67.5,,,Neco Williams,,True,,,Free Kick,1,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,7,Wales,907,['4b54976c-2743-493d-bf96-6da149eb4cdf'],13,,,,,,,,,,,,,,,Wales,00:03:13.332,Pass,,76.5,77.1,117.0,23.1,,,
,,,,,,,,,,,,,,1.032168,,,,,,,,,,,,b8465680-7ed1-48b1-81c8-cefa91001d6c,133,,"[117.0, 23.1]",3788766,3,,,,,1.5905306,,Left Foot,True,,"[116.7, 38.3]",,Low Pass,,15.20296,Incomplete,,Joe Allen,,,,,,1,From Free Kick,Neco Williams,34794.0,Left Wing Back,7,Wales,907,"['2f2442ac-478d-4358-924e-04961610ec2a', 'd127cc66-a24d-4316-9522-60583cf1a63b']",16,,,,,,,,,,,,,,,Wales,00:03:16.950,Pass,,117.0,23.1,116.7,38.3,,,
,,,,,,,,,,,,,,1.317893,,,,,,,,,,,,243f6408-606e-417c-94aa-6cf19da43815,137,,"[11.2, 47.2]",3788766,3,,,,,-1.4345037,,Keeper Arm,,,"[13.6, 29.7]",,Ground Pass,,17.663805,,,Alessandro Bastoni,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,8,Italy,914,['d9d46bc4-df10-4686-b276-cbc38d050691'],25,,,,,,,,,,,,,,,Italy,00:03:25.744,Pass,,11.2,47.2,13.6,29.7,,,
,,,,,,,,,,,,,,1.256952,,,,,,,,,,,,f8782256-a5cd-4643-b2c3-4a74a1f2359c,140,,"[14.4, 30.5]",3788766,3,,,,,1.4439304,,Left Foot,,,"[16.9, 50.1]",,Ground Pass,,19.758795,,,Leonardo Bonucci,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,8,Italy,914,['54fa9e51-abbd-46ee-9478-4768a8ec6a0f'],28,,,,,,,,,,,,,,,Italy,00:03:28.012,Pass,,14.4,30.5,16.9,50.1,,,
,,,,,,,,,,,,,,1.560825,,,,,,,,,,,,79a010ed-e3f3-4746-9242-044f3151569d,143,,"[37.0, 46.9]",3788766,3,,,,,1.1616923,,Left Foot,,,"[49.4, 75.5]",,Ground Pass,,31.172424,,,Rafael Tolói,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,8,Italy,914,['0a4798a0-2d0e-41f7-8fa1-1fe1f82057db'],35,,,,,,,,,,,,,,,Italy,00:03:35.190,Pass,,37.0,46.9,49.4,75.5,,,
,,,,,,,,,,,,,,0.398156,,,,,,,,,,,,e2db06dc-0c09-4e1c-a529-19dbe2d6ef1a,147,,"[63.8, 76.1]",3788766,3,,,,,-0.79891086,,Right Foot,,,"[71.1, 68.6]",,Ground Pass,,10.466136,Incomplete,,Andrea Belotti,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Back,8,Italy,914,"['66891819-6315-4ed4-a1cd-248968e6747e', 'c9acbe89-9ea7-45c2-8b6f-c174a891b55b', 'e1c46d60-2939-449d-b22c-a2b7e59f4953']",39,,,,,,,,,,,,,,,Italy,00:03:39.569,Pass,True,63.8,76.1,71.1,68.6,,,
,,,,,,,,,,,,,,2.427217,,,,,,,,,,,,3bbc4017-c118-4b7f-bff0-aeb061d3584d,150,,"[73.4, 80.0]",3788766,3,,True,,,-2.7836106,,,,,"[45.6, 69.6]",,Low Pass,,29.681644,,,Leonardo Bonucci,,,,,Throw-in,1,From Throw In,Rafael Tolói,7002.0,Right Back,9,Italy,914,['ee90ccf7-a6c7-49d6-ac77-53642afce763'],47,,,,,,,,,,,,,,,Italy,00:03:47.741,Pass,,73.4,80.0,45.6,69.6,,,
,,,,,,,,,,,,,,0.735513,,,,,,,,,,,,c4208d10-3758-46b7-8b99-5689e3da8daf,152,,"[48.3, 66.1]",3788766,3,,,,,-1.2008903,,Right Foot,,,"[54.0, 51.4]",,Ground Pass,,15.76642,,,Marco Verratti,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,9,Italy,914,['25febbc6-8a31-48fb-aad8-d9a31f5942dc'],51,,,,,,,,,,,,,,,Italy,00:03:51.903,Pass,,48.3,66.1,54.0,51.4,,,
,,,,,,,,,,,,,,2.008218,,,,,,,,,,,,c21fb22e-6d5a-4115-b55c-8f5d30460f82,155,,"[56.0, 44.0]",3788766,3,,,,,-1.5948881,,Right Foot,,,"[55.2, 10.8]",,Ground Pass,,33.209637,,,Alessandro Bastoni,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,9,Italy,914,['4078ce26-46cc-48ac-92f1-46ab929cb831'],54,,,,,,,,,,,,,,,Italy,00:03:54.664,Pass,,56.0,44.0,55.2,10.8,,,
,,,,,,,,,,,,,,3.258322,,,,,,,,,,,,98535395-09cd-4469-86f8-82e3492a2646,159,,"[70.9, 15.2]",3788766,4,,,,,1.3051983,,Left Foot,,,"[88.5, 79.9]",,High Pass,,67.0511,Out,,Federico Bernardeschi,,True,,,,1,From Throw In,Alessandro Bastoni,7480.0,Left Center Back,9,Italy,914,"['6ba254ea-3ba4-43fb-8832-a36121109dad', 'b2d6e461-aa56-410d-938c-6392229f77d8']",1,,,,,,,,,,,,,,,Italy,00:04:01.635,Pass,True,70.9,15.2,88.5,79.9,,,
,,,,,,,,,,,,,,0.83617,,,,,,,,,,,,413226a1-33e2-4eaa-8fd6-d064ef2144ea,161,,"[41.3, 0.1]",3788766,4,,,,,2.0472639,,,,,"[38.1, 6.3]",,Low Pass,,6.9771056,,,Joe Allen,,,,,Throw-in,1,From Throw In,Neco Williams,34794.0,Left Wing Back,10,Wales,907,['3c602acc-7ca5-4a2c-971e-a16ee94e93f8'],25,,,,,,,,,,,,,,,Wales,00:04:25.270,Pass,,41.3,0.1,38.1,6.3,,,
,,,,,,,,,,,,,,0.726333,,,,,,,,,,,,a4a6559e-75b9-4706-8f80-262fed3dc43f,163,,"[38.1, 6.3]",3788766,4,,,,,-0.45577377,,Right Foot,,,"[43.2, 3.8]",,Low Pass,,5.6797886,,,Neco Williams,,,,,,1,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,10,Wales,907,['14a1e3e7-7014-432a-baa8-ac3fa55452b0'],26,,,,,,,,,,,,,,,Wales,00:04:26.106,Pass,,38.1,6.3,43.2,3.8,,,
,,,,,,,,,,,,,,0.123206,,,,,,,,,,,,7f9eb602-ebd2-4284-8414-9353e055bd1d,167,,"[48.7, 3.6]",3788766,4,,,,,0.06885649,,Left Foot,,,"[51.6, 3.8]",,Ground Pass,,2.9068885,Incomplete,,,,,,,,1,From Throw In,Neco Williams,34794.0,Left Wing Back,10,Wales,907,"['5f07d172-3463-44bd-bcc6-72ea41ec3f3c', '764abd3f-82ec-4056-b33d-8586441ff3ed']",27,,,,,,,,,,,,,,,Wales,00:04:27.997,Pass,True,48.7,3.6,51.6,3.8,,,
,,,,,,,,,,,,,,2.950856,,,,,,,,,,,,447d749f-58a0-4dca-8023-79bc6ed5330e,170,,"[36.6, 5.7]",3788766,4,,,,,2.1116383,,Right Foot,,,"[15.7, 40.5]",,Ground Pass,,40.59372,,,Ethan Ampadu,,,,,Recovery,1,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,10,Wales,907,['ee09a0b3-aeeb-44f1-8706-9d321211162a'],30,,,,,,,,,,,,,,,Wales,00:04:30.905,Pass,,36.6,5.7,15.7,40.5,,,
,,,,,,,,,,,,,,1.246536,,,,,,,,,,,,98007aa9-93fa-4fbb-a18c-29ceb93f9085,173,,"[15.4, 42.9]",3788766,4,,,,,0.99093467,,Right Foot,,,"[26.6, 60.0]",,Ground Pass,,20.44138,,,Joe Rodon,,,,,,1,From Throw In,Ethan Ampadu,4934.0,Center Back,10,Wales,907,['a9d0aeb2-d1da-4345-8373-507b4ffaf691'],33,,,,,,,,,,,,,,,Wales,00:04:33.908,Pass,,15.4,42.9,26.6,60.0,,,
,,,,,,,,,,,,,,1.637848,,,,,,,,,,,,2d68c302-2cee-422d-a02d-c3c467b0d597,177,,"[22.5, 68.0]",3788766,4,,,,,-2.2044294,,Right Foot,,,"[8.1, 48.4]",,Ground Pass,,24.321184,,,Danny Ward,,,,,,1,From Throw In,Joe Rodon,11250.0,Right Center Back,10,Wales,907,"['5a57fd11-044a-49e1-ba72-816d0c8c5871', 'f86c8df1-6b6d-43e2-91c0-43cdeaf92eee']",37,,,,,,,,,,,,,,,Wales,00:04:37.395,Pass,True,22.5,68.0,8.1,48.4,,,
,,,,,,,,,,,,,,2.539924,,,,,,,,,,,,e491ca6e-2a2f-4d45-b8b2-21a8f778beb2,180,,"[8.1, 48.4]",3788766,4,,,,,0.57185197,,Right Foot,,,"[57.2, 80.0]",,High Pass,,58.389812,Out,,Connor Roberts,,,,,,1,From Throw In,Danny Ward,9914.0,Goalkeeper,10,Wales,907,['aa150c3c-cb32-49bc-acc6-70debcbd78da'],40,,,,,,,,,,,,,,,Wales,00:04:40.879,Pass,,8.1,48.4,57.2,80.0,,,
,,,,,,,,,,,,,,2.648089,,,,,,,,,,,,42bf15d0-4f9a-4824-ba61-cdec6c44384a,182,,"[65.1, 0.1]",3788766,4,,True,,,2.7818525,,,,,"[42.5, 8.6]",,Low Pass,,24.1456,,,Alessandro Bastoni,,,,,Throw-in,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,11,Italy,914,['f5b28592-c1c6-4c85-87d3-b20ead2648aa'],50,,,,,,,,,,,,,,,Italy,00:04:50.804,Pass,,65.1,0.1,42.5,8.6,,,
,,,,,,,,,,,,,,1.261362,,,,,,,,,,,,cc89c8c0-0e28-4347-aa84-bb5feea14812,184,,"[37.3, 9.4]",3788766,4,,,,,1.2335432,,Right Foot,,,"[42.7, 24.8]",,Ground Pass,,16.319313,,,Leonardo Bonucci,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Left Center Back,11,Italy,914,['042ef5ba-d24e-4adc-960b-279b8ac7839c'],54,,,,,,,,,,,,,,,Italy,00:04:54.306,Pass,,37.3,9.4,42.7,24.8,,,
,,,,,,,,,,,,,,2.073268,,,,,,,,,,,,2b40e0d1-22d0-480f-8e76-6efde2c1a508,187,,"[46.1, 39.9]",3788766,4,,,,,1.1130922,,Left Foot,,,"[59.4, 66.9]",,Ground Pass,,30.098007,,,Rafael Tolói,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,11,Italy,914,['7d8f1535-59f1-4042-914d-59f696d3a4be'],57,,,,,,,,,,,,,,,Italy,00:04:57.841,Pass,,46.1,39.9,59.4,66.9,,,
,,,,,,,,,,,,,,2.294891,,,,,,,,,,,,31073ecc-912c-473f-8891-519a2b02a144,190,,"[63.5, 67.4]",3788766,5,,,,,-2.3529158,,Right Foot,,,"[48.3, 52.1]",,Ground Pass,,21.566874,,,Leonardo Bonucci,,,,,,1,From Throw In,Rafael Tolói,7002.0,Right Back,11,Italy,914,['751995f0-6c9c-4bf1-aeb2-8dcb19955591'],0,,,,,,,,,,,,,,,Italy,00:05:00.891,Pass,,63.5,67.4,48.3,52.1,,,
,,,,,,,,,,,,,,1.681949,,,,,,,,,,,,9687a40d-2d77-41e8-baf0-a0eda10f670a,193,,"[54.0, 50.4]",3788766,5,,,,,-1.5398328,,Right Foot,,,"[54.7, 27.8]",,Ground Pass,,22.610838,,,Marco Verratti,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,11,Italy,914,['8ac6c8c4-a126-4bca-a4b5-ad200bfc6b03'],5,,,,,,,,,,,,,,,Italy,00:05:05.237,Pass,,54.0,50.4,54.7,27.8,,,
,,,,,,,,,,,,,,1.334508,,,,,,,,,,,,7a38f9e0-087d-4155-8ea2-a8bbbc38986e,197,,"[54.4, 19.6]",3788766,5,,,,,-0.7977432,,Right Foot,,,"[70.4, 3.2]",,Ground Pass,,22.912006,,,Alessandro Bastoni,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,11,Italy,914,['d2123240-82a0-439a-bad2-5d45a1b8be2f'],8,,,,,,,,,,,,,,,Italy,00:05:08.461,Pass,,54.4,19.6,70.4,3.2,,,
,,,,,,,,,,,,,,0.923532,,,,,,,,,,,,4ba2051d-c995-43ce-a5ec-7b28b7d232fa,200,,"[72.0, 1.4]",3788766,5,,,,,2.4393358,,Left Foot,,,"[62.9, 9.1]",,Ground Pass,,11.92057,,,Marco Verratti,,,,,,1,From Throw In,Alessandro Bastoni,7480.0,Left Center Back,11,Italy,914,['8aa76e7a-368c-4ecd-b7f9-ad884f23d26c'],11,,,,,,,,,,,,,,,Italy,00:05:11.728,Pass,,72.0,1.4,62.9,9.1,,,
,,,,,,,,,,,,,,1.702785,,,,,,,,,,,,ef0a0aae-ad15-4749-b18f-74e9c7a61145,204,,"[68.7, 15.2]",3788766,5,,,,,2.0552742,,Right Foot,,,"[58.7, 34.2]",,Ground Pass,,21.470911,,,Leonardo Bonucci,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,11,Italy,914,"['6a6004ce-0d03-4323-aaca-fd4fef4d13c3', '986e437b-0d11-4a6f-9340-44169bbb7968']",16,,,,,,,,,,,,,,,Italy,00:05:16.520,Pass,True,68.7,15.2,58.7,34.2,,,
,,,,,,,,,,,,,,2.505939,,,,,,,,,,,,b7b62607-145e-4644-8cf0-81915f87f859,207,,"[64.6, 39.4]",3788766,5,,,,,-0.35440052,,Right Foot,,,"[107.3, 23.6]",,High Pass,,45.52944,Incomplete,,,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,11,Italy,914,['d4699e21-ac2c-453e-b9f5-fd76783e9a0d'],19,,,,,,,,,,,,,,,Italy,00:05:19.890,Pass,,64.6,39.4,107.3,23.6,,,
,,,,,,,,,,,,,,1.111448,,,,,,,,,,,,d4699e21-ac2c-453e-b9f5-fd76783e9a0d,208,,"[12.8, 56.5]",3788766,5,,,,,-2.07262,,Head,,,"[6.6, 45.2]",,Low Pass,,12.889143,,,Danny Ward,,,,,Recovery,1,Regular Play,Joe Rodon,11250.0,Right Center Back,12,Wales,907,"['1a08f184-316b-4fcc-8aab-8daf83531bd9', 'b7b62607-145e-4644-8cf0-81915f87f859']",22,,,,,,,,,,,,,,,Wales,00:05:22.396,Pass,,12.8,56.5,6.6,45.2,,,
,,,,,,,,,,,,,,1.626195,,,,,,,,,,,,e1f1a315-677f-4c82-ba1a-998a25193772,210,,"[6.6, 42.9]",3788766,5,,True,,,-1.2381766,,Keeper Arm,,,"[14.2, 20.9]",,Ground Pass,,23.275738,,,Chris Gunter,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,12,Wales,907,['5e0f467a-50f2-4c58-b12e-09ec40196bb1'],32,,,,,,,,,,,,,,,Wales,00:05:32.728,Pass,,6.6,42.9,14.2,20.9,,,
,,,,,,,,,,,,,,2.025693,,,,,,,,,,,,ab69c8f7-674a-4799-8bb4-eca827affb91,212,,"[15.0, 21.1]",3788766,5,,,,,1.8844169,,Left Foot,,,"[9.0, 39.6]",,Ground Pass,,19.44865,,,Danny Ward,,,,,,1,Regular Play,Chris Gunter,10928.0,Left Center Back,12,Wales,907,['a1c4fc4e-35b6-4c3d-8eae-b6d08a88853e'],35,,,,,,,,,,,,,,,Wales,00:05:35.067,Pass,,15.0,21.1,9.0,39.6,,,
,,,,,,,,,,,,,,2.678603,,,,,,,,,,,,50b383ee-95e1-4d40-b782-21cf3bdd6eb4,216,,"[8.8, 40.2]",3788766,5,,,,,0.9600704,,Right Foot,,,"[35.4, 78.2]",,High Pass,,46.38491,,,Connor Roberts,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,12,Wales,907,['5f1311db-6a66-4080-b7cd-03a834087c20'],38,,,,,,,,,,,,,,,Wales,00:05:38.133,Pass,,8.8,40.2,35.4,78.2,,,
,,,,,,,,,,,,,,1.689184,,,,,,,,,,,,212936cc-fe44-4e38-a60d-772bd4af1406,218,,"[35.4, 78.2]",3788766,5,,,,,-0.15660188,,Head,,,"[54.4, 75.2]",,High Pass,,19.235384,Incomplete,,Gareth Frank Bale,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Wing Back,12,Wales,907,"['00753e31-9307-42af-893c-4ad8a4216368', '75786fc5-4e83-476d-a502-25b82c0fbab2']",40,,,,,,,,,,,,,,,Wales,00:05:40.812,Pass,,35.4,78.2,54.4,75.2,,,
,,,,,,,,,,,,,,0.313246,,,,,,,,,,,,75786fc5-4e83-476d-a502-25b82c0fbab2,220,,"[65.7, 4.9]",3788766,5,,,,,0.15101534,,Head,,,"[70.3, 5.6]",,Low Pass,,4.652956,Incomplete,,Marco Verratti,,,,,Recovery,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,12,Wales,907,"['212936cc-fe44-4e38-a60d-772bd4af1406', '77045d6e-59b8-48b9-ae5d-b8839db1ddd8', '9c7aaa9e-1487-4084-a636-2a4660a0fdc8']",42,,,,,,,,,,,,,,,Italy,00:05:42.501,Pass,,65.7,4.9,70.3,5.6,,,
,,,,,,,,,,,,,,1.66399,,,,,,,,,,,,e99524d6-d00c-4024-8a38-1ddd68e96073,226,,"[70.4, 8.6]",3788766,5,,,,,-3.0877984,,Head,,,"[57.4, 7.9]",,High Pass,,13.018832,,,Jorge Luiz Frello Filho,,,,,Recovery,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,13,Italy,914,"['40b0abac-d0c0-4324-aee1-a86487b1c511', '7b18efab-d07e-4537-b4f6-c7379edb5574']",46,,,,,,,,,,,,,,,Italy,00:05:46.024,Pass,True,70.4,8.6,57.4,7.9,,,
,,,,,,,,,,,,,,1.228278,,,,,,,,,,,,122799f9-caae-4a0e-b809-4ed5152b405c,229,,"[56.2, 6.9]",3788766,5,,,,,-0.7754975,,Right Foot,,,"[61.3, 1.9]",,Low Pass,,7.1421285,,,Emerson Palmieri dos Santos,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,13,Italy,914,"['920d56a0-e50e-4c38-a5be-c71002546bfe', 'fc47f54d-403c-48f9-9390-e63e14de5a7d']",47,,,,,,,,,,,,,,,Italy,00:05:47.688,Pass,True,56.2,6.9,61.3,1.9,,,
,,,,,,,,,,,,,,1.27631,,,,,,,,,,,,d5e6c3b1-3f5b-48a6-96b6-1ad96ff5f6a5,233,,"[58.2, 1.2]",3788766,5,,,,,3.1028523,,Left Foot,,,"[45.3, 1.7]",,Low Pass,,12.909686,,,Jorge Luiz Frello Filho,,,,,,1,Regular Play,Emerson Palmieri dos Santos,4355.0,Left Back,13,Italy,914,['b94ddf57-707a-4c11-9fcf-d654498202a9'],48,,,,,,,,,,,,,,,Italy,00:05:48.977,Pass,,58.2,1.2,45.3,1.7,,,
,,,,,,,,,,,,,,1.370265,,,,,,,,,,,,e457cf7c-ef69-461d-a8dd-a089c6ba9738,236,,"[40.0, 2.7]",3788766,5,,,,,1.3531917,,Right Foot,,,"[44.4, 22.6]",,Ground Pass,,20.380629,,,Matteo Pessina,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,13,Italy,914,['1686168b-78b9-4e2c-875c-e1463194c477'],53,,,,,,,,,,,,,,,Italy,00:05:53.645,Pass,,40.0,2.7,44.4,22.6,,,
,,,,,,,,,,,,,,1.262894,,,,,,,,,,,,cba790dd-7409-455f-9a74-1fff1c566877,240,,"[42.7, 21.7]",3788766,5,,,,,-1.7634971,,Left Foot,,,"[40.3, 9.4]",,Ground Pass,,12.53196,,,Jorge Luiz Frello Filho,,,,,,1,Regular Play,Matteo Pessina,11601.0,Right Center Midfield,13,Italy,914,"['2b7449c4-1aba-465d-ab65-b53b63455e34', '4c9f5e54-05c0-4656-882d-d75d3c66f2a4']",55,,,,,,,,,,,,,,,Italy,00:05:55.697,Pass,True,42.7,21.7,40.3,9.4,,,
